<<<<<<< Updated upstream
Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name,relevance_score
5480,"Gasol, Aldridge help Spurs beat Kings to end two-game skid",2017,http://global.nba.com/news/gasol-aldridge-help-spurs-beat-kings-end-two-game-skid/,NBA News,Default,Default,Default,0.0794503171247358,0.0794503171247358,Kawhi Leonard
5481,"Lillard’s 49 points, nine 3s lift Blazers over Heat, 115-104",2017,http://global.nba.com/news/lillards-49-points-nine-3s-lift-blazers-heat-115-104/,NBA News,Default,Default,Default,0.0454263565891472,0.0454263565891472,Damian Lillard
5482,"Davis leads Pelicans past Timberwolves, 123-109",2017,http://global.nba.com/news/davis-leads-pelicans-past-timberwolves-123-109/,NBA News,Default,Default,Default,-0.0169507575757575,-0.0169507575757575,Anthony Davis
5483,"Pistons finish strong, beat short-handed Suns 112-95",2017,http://global.nba.com/news/pistons-finish-strong-beat-short-handed-suns-112-95/,NBA News,Default,Default,Default,0.0412414965986394,0.0412414965986394,Devin Booker
5484,"Saric, Sixers stage comeback to upset Celtics",2017,http://global.nba.com/news/saric-sixers-stage-comeback-upset-celtics/,NBA News,Default,Default,Default,0.0642857142857143,0.0642857142857143,Al Horford
5485,Dirk Leads Mavs Past Nets As Lin Goes Down With Injury,2017,http://global.nba.com/news/dirk-leads-mavs-past-nets-lin-goes-injury/,NBA News,Default,Default,Default,0.151464420995671,0.151464420995671,Harrison Barnes
5486,"Grizzlies’ Parsons To Have Knee Surgery, Miss Rest Of Season",2017,http://global.nba.com/news/memphis-grizzlies-chandler-parsons-to-undergo-knee-surgery-miss-rest-of-season-2/,NBA News,Default,Default,Default,0.0558441558441558,0.0558441558441558,Russell Westbrook
5487,"Golden State Warriors’ Kevin Durant working out, will join team on road trip",2017,http://global.nba.com/news/golden-state-warriors-kevin-durant-working-will-join-team-road-trip/,NBA News,Default,Default,Default,0.125,0.125,Kevin Durant
5488,Jakob Poeltl: Drops career-high 12 points Sunday,2017,http://global.nba.com/news/jakob-poeltl-drops-career-high-12-points-sunday/,NBA News,Default,Default,Default,0.2,0.2,Russell Westbrook
5489,"Harden records 2nd straight 40-point triple-double, 7th of year in win vs. Nuggets",2017,http://global.nba.com/news/harden-records-2nd-straight-40-point-triple-double-7th-year-win-vs-nuggets/,NBA News,Default,Default,Default,0.013590310398821,0.013590310398821,James Harden
5490,Grizz get by Spurs in possible playoff preview,2017,http://global.nba.com/news/grizz-get-spurs-possible-playoff-preview/,NBA News,Default,Default,Default,0.0204545454545454,0.0204545454545454,Kawhi Leonard
5491,"Butler, Bulls clamp down on D to defeat Jazz",2017,http://global.nba.com/news/butler-bulls-clamp-d-defeat-jazz/,NBA News,Default,Default,Default,-0.0333333333333333,-0.0333333333333333,Jimmy Butler
5492,Griffin leads the way as Clippers beat short-handed Cavs,2017,http://global.nba.com/news/griffin-leads-way-clippers-beat-short-handed-cavs/,NBA News,Default,Default,Default,0.2883333333333334,0.2883333333333334,LeBron James
5493,Hornets stave off Wizards in defensive affair,2017,http://global.nba.com/news/hornets-stave-wizards-defensive-affair/,NBA News,Default,Default,Default,0.0214285714285714,0.0214285714285714,Kemba Walker
5494,"Lillard, McCollum combine for 49 in win vs. Hawks",2017,http://global.nba.com/news/lillard-mccollum-combine-49-win-vs-hawks/,NBA News,Default,Default,Default,0.075,0.075,Damian Lillard
5495,"Westbrook falls short of triple-double, Thunder still win",2017,http://global.nba.com/news/westbrook-falls-short-triple-double-thunder-still-win/,NBA News,Default,Default,Default,0.0153703703703703,0.0153703703703703,Russell Westbrook
5496,"Shootaround: Miami climbs to No. 8 seed, but loses Waiters to injury",2017,http://global.nba.com/news/shootaround-miami-climbs-no-8-seed-loses-waiters-injury/,NBA News,Default,Default,Default,0.0479210432117408,0.0479210432117408,DeMarcus Cousins
5497,"Jae Crowder scores 24, Celtics beat Nets 98-85",2017,http://global.nba.com/news/jae-crowder-scores-24-celtics-beat-nets-98-85/,NBA News,Default,Default,Default,0.0632698155019583,0.0632698155019583,Jae Crowder
5498,Big fourth quarter lifts Raptors past Pistons 87-75,2017,http://global.nba.com/news/big-fourth-quarter-lifts-raptors-past-pistons-87-75/,NBA News,Default,Default,Default,-0.0714743589743589,-0.0714743589743589,DeMar DeRozan
5499,Davis’s double-double leads Pelicans over Rockets,2017,http://global.nba.com/news/daviss-double-double-leads-pelicans-rockets/,NBA News,Default,Default,Default,0.0235795454545454,0.0235795454545454,James Harden
5500,Heat burn through Timberwolves 123-105 behind Dragic’s double-double,2017,http://global.nba.com/news/heat-burn-timberwolves-123-105-behind-dragics-double-double/,NBA News,Default,Default,Default,-0.0666666666666666,-0.0666666666666666,Karl-Anthony Towns
5501,"Wall dishes 20 assists, Wizards hold off Bulls for 112-107 win",2017,http://global.nba.com/news/beal-scores-24-wizards-hold-off-bulls-112-107-win/,NBA News,Default,Default,Default,0.0157497911445279,0.0157497911445279,Jimmy Butler
5502,Pistons look for sustained effort vs. Raptors,2017,http://global.nba.com/news/pistons-look-sustained-effort-vs-raptors/,NBA News,Default,Default,Default,0.0022542889209555,0.0022542889209555,Russell Westbrook
5503,Harden and Rockets look to take off against Pelicans,2017,http://global.nba.com/news/harden-rockets-look-take-off-pelicans/,NBA News,Default,Default,Default,0.0615304094812291,0.0615304094812291,Anthony Davis
5504,Wade-less Bulls take on the Wizards in Washington,2017,http://global.nba.com/news/wade-less-bulls-take-wizards-washington/,NBA News,Default,Default,Default,0.0552663438256658,0.0552663438256658,Jimmy Butler
5505,On NBA TV (20:00 ET): Timberwolves Aim For Upset Of Lava-Hot Heat,2017,http://global.nba.com/news/nba-tv-2000-et-timberwolves-aim-upset-lava-hot-heat/,NBA News,Default,Default,Default,0.0627153857071889,0.0627153857071889,Karl-Anthony Towns
5506,"Riding Four-Game Winning Streak, Thunder Host Kings",2017,http://global.nba.com/news/riding-four-game-winning-streak-thunder-host-kings/,NBA News,Default,Default,Default,0.2578970926193148,0.2578970926193148,Victor Oladipo
5507,"Race to the MVP Ladder: In MVP chase, storylines may be as important as stats",2017,http://global.nba.com/news/race-mvp-ladder-mvp-chase-storylines-may-important-stats/,NBA News,Default,Default,Default,0.1888422294672294,0.1888422294672294,Russell Westbrook
5508,Phoenix Suns bench healthy Eric Bledsoe for remainder of season,2017,http://global.nba.com/news/phoenix-suns-bench-healthy-eric-bledsoe-remainder-season/,NBA News,Default,Default,Default,0.1463541666666666,0.1463541666666666,Devin Booker
5509,Isaiah Thomas to miss next two Boston Celtics games with knee bruise,2017,http://global.nba.com/news/isaiah-thomas-miss-next-two-boston-celtics-games-knee-bruise/,NBA News,Default,Default,Default,-0.0285714285714285,-0.0285714285714285,Russell Westbrook
5510,Shootaround (March 17) — Cavs championship window is now or never,2017,http://global.nba.com/news/shootaround-march-17-cavs-championship-window-now-never/,NBA News,Default,Default,Default,0.1360386260564832,0.1360386260564832,Russell Westbrook
5511,Westbrook registers 34th triple-double as Thunder make it four-straight wins,2017,http://global.nba.com/news/westbrook-registers-34th-triple-double-thunder-make-four-straight-wins/,NBA News,Default,Default,Default,0.1955342384887839,0.1955342384887839,Russell Westbrook
5512,"Nets Beat Knicks Again, Get 121-110 Win At MSG",2017,http://global.nba.com/news/nets-beat-knicks-get-121-110-win-msg/,NBA News,Default,Default,Default,0.0250445632798573,0.0250445632798573,Carmelo Anthony
5513,Gasol’s Triple-Double Helps Grizzlies Top Hawks,2017,http://global.nba.com/news/gasols-triple-double-helps-grizzlies-top-hawks-103-91/,NBA News,Default,Default,Default,0.0257183908045977,0.0257183908045977,Marc Gasol
5514,Love Returns As LeBron Leads Cavs Over Jazz,2017,http://global.nba.com/news/love-returns-win-jazz-2-cavs-injured/,NBA News,Default,Default,Default,0.0269230769230769,0.0269230769230769,LeBron James
5515,Westbrook’s 34th triple-double leads Thunder past Raptors,2017,http://global.nba.com/news/westbrooks-34th-triple-double-leads-thunder-raptors/,NBA News,Default,Default,Default,0.2,0.2,Russell Westbrook
5516,Shootaround (March 16) — Kevin Love Hoping To Return By Weekend,2017,http://global.nba.com/news/shootaround-march-16-kevin-love-hoping-return-weekend/,NBA News,Default,Default,Default,0.1223706476137032,0.1223706476137032,Eric Bledsoe
5517,Dwyane Wade (right elbow fracture) done for season,2017,http://global.nba.com/news/dwyane-wade-right-elbow-fracture-done-for-season/,NBA News,Default,Default,Default,-0.044047619047619,-0.044047619047619,Russell Westbrook
5518,Who Takes Advantage Should Warriors or Cavaliers Stumble?,2017,http://global.nba.com/news/who-takes-advantage-should-golden-state-warriors-or-cleveland-cavaliers-stumble-3/,Shaun Powell,651,None,None,0.1265494562022339,0.1265494562022339,James Harden
5519,"Bucks Edge Clippers, 97-96",2017,http://global.nba.com/news/bucks-edge-clippers-97-96/,NBA News,Default,Default,Default,-0.0416666666666666,-0.0416666666666666,Giannis Antetokounmpo
5520,Wade To Have MRI On Sprained Elbow,2017,http://global.nba.com/news/wade-mri-sprained-elbow/,NBA News,Default,Default,Default,0.0545758928571428,0.0545758928571428,Russell Westbrook
5521,"Lillard, Blazers Upset Spurs In Aldridge’s Return",2017,http://global.nba.com/news/lillard-blazers-upset-spurs-aldridges-return/,NBA News,Default,Default,Default,0.0542321713374345,0.0542321713374345,Damian Lillard
5522,Harden’s Triple-Double Tops Randle’s Career Night,2017,http://global.nba.com/news/hardens-triple-double-tops-randles-career-night/,NBA News,Default,Default,Default,0.1125,0.1125,James Harden
5523,"Celtics Top Wolves Behind Big Games From Isaiah, Horford",2017,http://global.nba.com/news/celtics-top-wolves-behind-big-games-isaiah-horford/,NBA News,Default,Default,Default,0.1012531328320802,0.1012531328320802,Isaiah Thomas
5524,San Antonio Spurs’ LaMarcus Aldridge cleared to return with no restrictions,2017,http://global.nba.com/news/san-antonio-spurs-lamarcus-aldridge-cleared-return-no-restrictions/,NBA News,Default,Default,Default,0.0814814814814814,0.0814814814814814,LaMarcus Aldridge
5525,Rookie Ladder: Team Success Can Weigh Heavy In Rookie Of Year Chase,2017,http://global.nba.com/news/kia-rookie-ladder-team-success-can-weigh-heavy-in-rookie-of-year-chase/,Scott Howard-Cooper,231,None,None,0.1083378028068293,0.1083378028068293,Russell Westbrook
5526,Shootaround (March 15) — Draymond Green Pulls Warriors Out Of Funk,2017,http://global.nba.com/news/shootaround-march-15-draymond-green-pulls-warriors-funk/,NBA News,Default,Default,Default,0.1014428336521359,0.1014428336521359,Chris Paul
5527,Blogtable: Which team would be tougher first-round foe for Golden State Warriors?,2017,http://global.nba.com/news/blogtable-which-team-would-be-tougher-first-round-foe-for-golden-state-warriors/,NBA News,Default,Default,Default,0.1621031746031745,0.1621031746031745,Kevin Durant
5528,Blogtable: Why have no coaches been fired yet this season?,2017,http://global.nba.com/news/blogtable-why-have-no-coaches-been-fired-yet-this-season/,NBA.com Staff,Default,Default,Default,0.1090707315283586,0.1090707315283586,DeMarcus Cousins
5529,"Curry cooks up 29 points on 29th birthday, Warriors defeat the Sixers 106-104",2017,http://global.nba.com/news/curry-cooks-29-points-29th-birthday-warriors-defeat-sixers-106-104/,NBA News,Default,Default,Default,0.0698300916610775,0.0698300916610775,Stephen Curry
5530,Cousins and Davis lead Pelicans over Blazers 100-77,2017,http://global.nba.com/news/cousins-anthony-lead-pelicans-blazers-100-77/,NBA News,Default,Default,Default,0.0573390151515151,0.0573390151515151,Anthony Davis
5531,"Anthony, Knicks rally from 13 down to beat Pacers 87-81",2017,http://global.nba.com/news/anthony-knicks-rally-13-beat-pacers-87-81/,NBA News,Default,Default,Default,0.048952922077922,0.048952922077922,Paul George
5532,"Westbrook has 33rd triple-double, Thunder beat Nets 122-104",2017,http://global.nba.com/news/westbrook-33rd-triple-double-thunder-beat-nets-122-104/,NBA News,Default,Default,Default,0.088560051060051,0.088560051060051,Russell Westbrook
5533,"James Has Triple-Double, Cavs Beat Pistons 128-96",2017,http://global.nba.com/news/james-triple-double-cavs-beat-pistons-128-96/,NBA News,Default,Default,Default,0.0484400656814449,0.0484400656814449,LeBron James
5534,Warriors look to bounce back at home against the Sixers,2017,http://global.nba.com/news/warriors-look-bounce-back-home-sixers/,NBA News,Default,Default,Default,0.2051282051282051,0.2051282051282051,Stephen Curry
5535,Trail Blazers race for the 8th playoff spot against the Pelicans,2017,http://global.nba.com/news/trail-blazers-race-8th-playoff-spot-pelicans/,NBA News,Default,Default,Default,0.0984256549397394,0.0984256549397394,Anthony Davis
5536,Big playoff burden ahead for Cavaliers’ remade supporting cast,2017,http://global.nba.com/news/big-playoff-burden-ahead-cavaliers-remade-supporting-cast/,NBA News,Default,Default,Default,0.0531898656898656,0.0531898656898656,Kevin Love
5537,"Viewers’ Guide: Detroit Pistons, Cleveland Cavaliers Square Off",2017,http://global.nba.com/news/viewers-guide-detroit-pistons-cleveland-cavaliers-square-off-on-nba-tv-2/,"Kevin Cottrell Jr., Special to NBA.com",None,None,None,0.0820408163265306,0.0820408163265306,LeBron James
5538,Shootaround (March 14) — Spurs In Need Of Frontcourt Help For Kawhi,2017,http://global.nba.com/news/723029/,NBA News,Default,Default,Default,0.1635003174603175,0.1635003174603175,Chris Paul
5539,DeRozan scores 25 as Raptors beat Mavericks 100-78,2017,http://global.nba.com/news/derozan-scores-25-raptors-beat-mavericks-100-78/,NBA News,Default,Default,Default,0.0536210317460317,0.0536210317460317,DeMar DeRozan
5540,"Hayward scores 27, Jazz beat Clippers 114-108",2017,http://global.nba.com/news/hayward-scores-27-jazz-beat-clippers-114-108/,NBA News,Default,Default,Default,0.08775,0.08775,Giannis Antetokounmpo
5541,"Leonard Returns With 31, Spurs Top Hawks, Tie For No. 1 Seed",2017,http://global.nba.com/news/leonard-returns-31-spurs-top-hawks-tie-no-1-seed/,NBA News,Default,Default,Default,0.2571428571428572,0.2571428571428572,Kawhi Leonard
5542,Rubio’s career night paces T-Wolves past Wizards,2017,http://global.nba.com/news/rubios-career-night-paces-t-wolves-past-wizards/,NBA News,Default,Default,Default,0.1672447061981945,0.1672447061981945,Karl-Anthony Towns
5543,Carter scores season-high 24 to lead Grizzlies past Bucks,2017,http://global.nba.com/news/carter-scores-season-high-24-lead-grizzlies-past-bucks/,NBA News,Default,Default,Default,0.0371428571428571,0.0371428571428571,Giannis Antetokounmpo
5544,"Rondo provides spark as starter, Bulls top Hornets 115-109",2017,http://global.nba.com/news/rondo-provides-spark-starter-bulls-top-hornets-115-109/,NBA News,Default,Default,Default,0.0430787037037036,0.0430787037037036,Kemba Walker
5545,Jazz-Clippers matchup carries playoff implications,2017,http://global.nba.com/news/jazz-clippers-matchup-carries-playoff-implications/,NBA News,Default,Default,Default,0.032626488095238,0.032626488095238,Blake Griffin
5546,"Players Of The Week, Wall and Towns, Face Off Tonight",2017,http://global.nba.com/news/players-week-wall-towns-face-off-tonight/,NBA News,Default,Default,Default,0.1539148040168448,0.1539148040168448,Karl-Anthony Towns
5547,"John Wall, Karl-Anthony Towns named Players of the Week",2017,http://global.nba.com/news/john-wall-karl-anthony-towns-named-players-of-the-week/,Official release,Default,Default,Default,0.1898484848484848,0.1898484848484848,Karl-Anthony Towns
5548,San Antonio Spurs flex tried-and-true stability as season wanes,2017,http://global.nba.com/news/san-antonio-spurs-flex-tried-true-stability-season-wanes/,NBA News,Default,Default,Default,0.1788076863427331,0.1788076863427331,Kawhi Leonard
5549,"Power Rankings: No. 1 seeds at risk as schedule gets to Golden State Warriors, Cleveland Cavaliers",2017,http://global.nba.com/news/power-rankings-no-1-seeds-at-risk-as-schedule-gets-to-golden-state-warriors-cleveland-cavaliers-2/,John Schuhmann,890,84859,48341,0.025050505050505,0.025050505050505,Stephen Curry
5550,"While Injuries And Fatigue Plague Their Rivals, Houston Gains Confidence With Statement Win Over Cleveland",2017,http://global.nba.com/news/injuries-fatigue-plague-rivals-houston-gains-confidence-statement-win-cleveland/,NBA News,Default,Default,Default,0.0366777084369676,0.0366777084369676,James Harden
5551,Trail Blazers bounce back to kick off crucial road trip,2017,http://global.nba.com/news/trail-blazers-bounce-back-kick-off-crucial-road-trip/,NBA News,Default,Default,Default,0.0928533549783549,0.0928533549783549,Damian Lillard
5552,Cavaliers burned by switching strategy,2017,http://global.nba.com/news/cavaliers-burned-switching-strategy/,NBA News,Default,Default,Default,0.2023214285714285,0.2023214285714285,James Harden
5553,Wade insists Bulls have to turn things around as a unit,2017,http://global.nba.com/news/wade-insists-bulls-turn-things-around-unit/,NBA News,Default,Default,Default,0.1564954051796157,0.1564954051796157,Jimmy Butler
5554,Porzingis: Knicks’ confusion spans ‘from top to bottom’,2017,http://global.nba.com/news/porzingis-knicks-confusion-spans-top-bottom/,NBA News,Default,Default,Default,0.0501638001638001,0.0501638001638001,Russell Westbrook
5555,Live NBA Games in VR Available in Canada,2017,http://global.nba.com/news/live-nba-games-vr-available-canada/,NBA News,Default,Default,Default,0.0802072927072927,0.0802072927072927,Russell Westbrook
5556,"Saric scores career-high 29, Sixers eek past Lakers",2017,http://global.nba.com/news/saric-scores-career-high-29-sixers-eek-past-lakers/,NBA News,Default,Default,Default,0.0333333333333333,0.0333333333333333,Russell Westbrook
5557,"Harden records 16th triple-double, Rockets rally from 14 down to beat Cavs",2017,http://global.nba.com/news/harden-records-16th-triple-double-rockets-rally-14-beat-cavs/,NBA News,Default,Default,Default,0.0108974358974359,0.0108974358974359,James Harden
5558,"Blazers withstand big Suns’ rally, pull away late",2017,http://global.nba.com/news/blazers-withstand-big-suns-rally-pull-away-late/,NBA News,Default,Default,Default,0.0473853714419752,0.0473853714419752,Damian Lillard
5559,Pacers cool off hot Heat in Indy behind big night from George,2017,http://global.nba.com/news/pacers-cool-off-hot-heat-indy-behind-big-night-george/,NBA News,Default,Default,Default,0.0777498975647123,0.0777498975647123,Paul George
5560,"Nets snap 16 game home losing streak, beat city rival Knicks",2017,http://global.nba.com/news/nets-snap-16-game-home-losing-streak-beat-city-rival-knicks/,NBA News,Default,Default,Default,0.0714341991341991,0.0714341991341991,Carmelo Anthony
5561,Celtics hand Bulls fifth straight loss,2017,http://global.nba.com/news/celtics-hand-bulls-fifth-straight-loss/,NBA News,Default,Default,Default,0.1043898809523809,0.1043898809523809,Isaiah Thomas
5562,No rest for James Harden in MVP-caliber season,2017,http://global.nba.com/news/no-rest-james-harden-mvp-caliber-season/,NBA News,Default,Default,Default,0.0580718634485757,0.0580718634485757,Russell Westbrook
5563,Spurs outlast Warriors in battle of reserves in critical game for West standings,2017,http://global.nba.com/news/spurs-outlasts-warriors-battle-reserves-critical-game-west-standings/,NBA News,Default,Default,Default,-0.0082010582010581,-0.0082010582010581,Stephen Curry
5564,Shootaround (March 12) — Anthony Davis celebrates birthday in style,2017,http://global.nba.com/news/shootaround-march-12-anthony-davis-celebrates-birthday-style/,NBA News,Default,Default,Default,0.0393810470039978,0.0393810470039978,Carmelo Anthony
5565,"Devin Booker hits winning shot, Suns beat Mavericks",2017,http://global.nba.com/news/devin-booker-hits-winning-shot-suns-beat-mavericks/,NBA News,Default,Default,Default,0.0923496642246642,0.0923496642246642,Harrison Barnes
5566,"Down to the wire, Wizards edge Trail Blazers",2017,http://global.nba.com/news/wizards-trail-blazers-enter-riding-four-game-winning-streaks/,NBA News,Default,Default,Default,0.0533333333333333,0.0533333333333333,Damian Lillard
5567,"Davis goes for 46 pts, 21 rebs on his birthday, Pelicans win in OT",2017,http://global.nba.com/news/davis-goes-46-pts-21-rebs-birthday-pelicans-win-ot/,NBA News,Default,Default,Default,0.1038650392817059,0.1038650392817059,Anthony Davis
5568,"James’s triple-double leads Cavaliers over Magic, 116-104",2017,http://global.nba.com/news/jamess-triple-leads-cavaliers-magic-116-104/,NBA News,Default,Default,Default,0.0999037999037999,0.0999037999037999,LeBron James
5569,Fast start lifts Pistons to comfortable 112-92 win over Knicks,2017,http://global.nba.com/news/fast-start-lifts-pistons-comfortable-112-92-win-knicks/,NBA News,Default,Default,Default,0.0236616161616161,0.0236616161616161,Tobias Harris
5570,Paul powers Clippers in victory over 76ers,2017,http://global.nba.com/news/paul-powers-clippers-victory-76ers/,NBA News,Default,Default,Default,0.04,0.04,Russell Westbrook
5571,Westbrook’s 32nd triple-double leads Thunder over Jazz,2017,http://global.nba.com/news/westbrook-32nd-triple-double-leads-thunder-jazz/,NBA News,Default,Default,Default,0.0547619047619047,0.0547619047619047,Russell Westbrook
5572,Spurs’ Aldridge Out Indefinitely With Irregular Heartbeat,2017,http://global.nba.com/news/spurs-aldridge-indefinitely-irregular-heartbeat/,NBA News,Default,Default,Default,0.2208333333333333,0.2208333333333333,LaMarcus Aldridge
5573,"Wizards Rally, Top Kings In OT",2017,http://global.nba.com/news/wizards-rally-top-kings-ot/,NBA News,Default,Default,Default,0.0688405797101449,0.0688405797101449,John Wall
5574,Schroder Shoots Hawks Past Raptors,2017,http://global.nba.com/news/schroder-shoots-hawks-past-raptors/,NBA News,Default,Default,Default,0.0046666666666666,0.0046666666666666,DeMar DeRozan
5575,Wolves Upset Warriors Behind Wiggins’ Big Second Half,2017,http://global.nba.com/news/wiggins-wolves-hand-warriors-4th-loss-6-games/,NBA News,Default,Default,Default,0.0618055555555555,0.0618055555555555,Karl-Anthony Towns
5576,"Bucks Sidestep Pacers, Move Into Playoff Race",2017,http://global.nba.com/news/bucks-sidestep-pacers-move-playoff-race/,NBA News,Default,Default,Default,-0.0759031198686371,-0.0759031198686371,Giannis Antetokounmpo
5577,"Walker, Hornets Get First 40-Pt Win Since 2002",2017,http://global.nba.com/news/walker-hornets-get-first-40-pt-win-since-2002/,NBA News,Default,Default,Default,0.1238410178886369,0.1238410178886369,Kemba Walker
5578,Rockets Pull Away From Bulls In Second Half,2017,http://global.nba.com/news/rockets-pull-away-bulls-second-half/,NBA News,Default,Default,Default,0.0744252873563218,0.0744252873563218,James Harden
5579,Celts Prepared for Challenging End to Lengthy Road Trip,2017,http://global.nba.com/news/celts-prepared-for-challenging-end-to-lengthy-road-trip/,Marc DAmico,88,None,None,0.1386447310405643,0.1386447310405643,Jae Crowder
5580,Shootaround (March 10) — Westbrook Gets Thunder Back On Track,2017,http://global.nba.com/news/shootaround-march-10-westbrook-gets-thunder-back-track/,NBA News,Default,Default,Default,0.1298215692896544,0.1298215692896544,Kawhi Leonard
5581,MVP Ladder: Numbers Alone Can’t Do Westbrook Justice,2017,http://global.nba.com/news/kia-race-to-the-mvp-ladder-numbers-alone-cant-do-russell-westbrook-justice/,Sekou Smith,None,None,None,0.1372316549570648,0.1372316549570648,James Harden
5582,Lakers snap eight-game losing streak in victory at Phoenix,2017,http://global.nba.com/news/lakers-snap-eight-game-losing-streak-victory-phoenix/,NBA News,Default,Default,Default,0.0881211180124223,0.0881211180124223,Devin Booker
5583,Nurkic posts career highs across the board in Portland’s dramatic win over Philly,2017,http://global.nba.com/news/nurkic-posts-career-highs-across-board-portlands-dramatic-win-philly/,NBA News,Default,Default,Default,0.0923627493810979,0.0923627493810979,Robert Covington
5584,Clippers dominate Grizzlies on the road,2017,http://global.nba.com/news/clippers-dominate-grizzlies-road/,NBA News,Default,Default,Default,0.0582553295760842,0.0582553295760842,Chris Paul
5585,Westbrook’s Historic Triple-Double Pushes Thunder Past Spurs,2017,http://global.nba.com/news/westbrooks-historic-triple-double-pushes-thunder-past-spurs/,NBA News,Default,Default,Default,0.1105617822056178,0.1105617822056178,Russell Westbrook
5586,Pistons use fourth-quarter spurt to hand Cavs their third straight loss,2017,http://global.nba.com/news/pistons-use-fourth-quarter-spurt-hand-cavs-third-straight-loss/,NBA News,Default,Default,Default,0.0120380952380952,0.0120380952380952,LeBron James
5587,Holiday’s game falters since Cousins trade,2017,http://global.nba.com/news/holidays-game-falters-since-cousins-trade/,NBA News,Default,Default,Default,0.0071632996632996,0.0071632996632996,Jrue Holiday
5588,Timberwolves’ confidence surging,2017,http://global.nba.com/news/timberwolves-confidence-surging/,NBA News,Default,Default,Default,0.0487585034013605,0.0487585034013605,Blake Griffin
5589,Ultra-confident Waiters fueling Heat’s playoff push,2017,http://global.nba.com/news/ultra-confident-waiters-fueling-heats-playoff-push/,NBA News,Default,Default,Default,-0.00546875,-0.00546875,Dion Waiters
5590,Fourth-quarter offensive woes return for Golden State Warriors,2017,http://global.nba.com/news/fourth-quarter-offensive-woes-return-golden-state-warriors/,NBA News,Default,Default,Default,0.0857142857142857,0.0857142857142857,Kevin Durant
5591,Spurs Extend League Record For 50-Win Seasons to 18 Straight,2017,http://global.nba.com/news/spurs-extend-league-record-50-win-seasons-18-straight/,NBA News,Default,Default,Default,0.1062180603948896,0.1062180603948896,Kawhi Leonard
5592,Kelly Olynyk: Posts 17 points on nine shots in Wednesday’s win over Warriors,2017,http://global.nba.com/news/kelly-olynyk-posts-17-points-on-nine-shots-in-wednesdays-win-over-warriors/,NBA News,Default,Default,Default,0.2333333333333333,0.2333333333333333,Al Horford
5593,"Raptors Defeat Pelicans, 94-87",2017,http://global.nba.com/news/raptors-defeat-pelicans-94-87/,Joel Bartilotta via RotoWire.com,None,None,None,-0.0621885521885521,-0.0621885521885521,Anthony Davis
5594,"Celtics Stifle Warriors In 4th, Beat Golden State Back-To-Back Years At Oracle Arena",2017,http://global.nba.com/news/celtics-stifle-warriors-4th-beat-golden-state-back-back-years-oracle-arena/,NBA News,Default,Default,Default,0.0803030303030302,0.0803030303030302,Isaiah Thomas
5595,Pacers sweep season series with Pistons,2017,http://global.nba.com/news/pacers-sweep-season-series-pistons/,NBA News,Default,Default,Default,0.0520359848484848,0.0520359848484848,Tobias Harris
5596,Raptors beat Pelicans as Davis exits with wrist injury,2017,http://global.nba.com/news/postgame-raptors-94-pelicans-87/,Jim Eichenhofer,2565,21361,44563,-0.1033369408369408,-0.1033369408369408,Anthony Davis
5597,Jazz beat Rockets for 4th straight win,2017,http://global.nba.com/news/jazz-play-rockets-swan-song-112-106-win/,NBA News,Default,Default,Default,0.0573593073593073,0.0573593073593073,James Harden
5598,"Heat stay hot to beat Hornets, move within 1/2 game of playoff spot",2017,http://global.nba.com/news/heat-scorch-hornets/,NBA News,Default,Default,Default,0.1048840048840048,0.1048840048840048,Kemba Walker
5599,Young Stars Clash In Phoenix As Lakers Visit Suns,2017,http://global.nba.com/news/young-stars-clash-phoenix-lakers-visit-suns/,NBA News,Default,Default,Default,0.1034907902554961,0.1034907902554961,James Harden
5600,"Heat defeat Hornets, 108-101",2017,http://global.nba.com/news/heat-defeat-hornets-108-101/,Joel Bartilotta via RotoWire.com,None,None,None,0.2943877551020408,0.2943877551020408,Kemba Walker
5601,"Payton posts second straight triple-double, Magic rally to best Bulls",2017,http://global.nba.com/news/bulls-fall-to-magic-98-91/,Matt Moreno,1636,None,None,0.0266949152542372,0.0266949152542372,Jimmy Butler
5602,MVP Candidates Collide: Spurs Face Thunder,2017,http://global.nba.com/news/mvp-candidates-collide-spurs-face-thunder/,NBA News,Default,Default,Default,0.175595238095238,0.175595238095238,Russell Westbrook
5603,"Pacers, Pistons Continue To Jostle For Playoff Positioning",2017,http://global.nba.com/news/pacers-pistons-continue-jostle-playoff-positioning/,NBA News,Default,Default,Default,0.0497442680776014,0.0497442680776014,Paul George
5604,"Smith returns to practice, is questionable tonight",2017,http://global.nba.com/news/smith-returns-practice-questionable-tonight/,NBA News,Default,Default,Default,0.1489010989010989,0.1489010989010989,Russell Westbrook
5605,Kia Rookie Ladder: Embiid’s injury-induced departure may lead to frantic finish,2017,http://global.nba.com/news/kia-rookie-ladder-embiids-injury-induced-departure-may-lead-frantic-finish/,NBA News,Default,Default,Default,0.0896146616541353,0.0896146616541353,Russell Westbrook
5606,"One Team, Three Stats: Close games push Celtics higher in the Eastern Conference",2017,http://global.nba.com/news/one-team-three-stats-close-games-push-celtics-higher-eastern-conference/,NBA News,Default,Default,Default,0.1194461019461019,0.1194461019461019,Isaiah Thomas
