,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
227,James Harden,21,12.8,0.8,1.9,0.6,11.0,2.1,0.501,82,False,2189,1.3,2.3,5.0,16.4,['SHOOTING GUARD'],hardeja01,2.2,OKLAHOMA CITY THUNDER,0.474,6.8,0.598,11.3,19.5,2.2,7.1,0.156
37,Andrea Bargnani,25,8.8,1.5,-1.4,-2.6,13.9,0.3,0.298,66,False,2353,1.2,3.6,2.2,16.4,['CENTER'],bargnan01,0.7,TORONTO RAPTORS,0.19,8.6,0.533,10.3,28.2,0.4,2.5,0.052
224,Tyler Hansbrough,25,4.7,0.7,-1.9,-1.3,15.9,1.6,0.413,70,False,1535,-0.6,10.6,2.2,16.4,['POWER FORWARD'],hansbty01,1.2,INDIANA PACERS,0.003,13.2,0.529,9.5,23.1,0.0,3.8,0.118
9,Ray Allen,35,12.7,0.4,2.9,0.6,9.0,4.2,0.224,80,False,2890,2.3,2.3,5.8,16.4,['SHOOTING GUARD'],allenra02,1.4,BOSTON CELTICS,0.387,5.8,0.615,9.8,19.8,3.6,10.0,0.166
444,J.R. Smith,25,14.2,0.6,1.7,0.6,15.8,2.3,0.282,79,False,1968,1.1,2.7,2.6,16.4,['SMALL FORWARD'],smithjr01,2.3,DENVER NUGGETS,0.406,9.4,0.55,10.2,22.2,1.9,5.0,0.121
287,Joe Johnson,29,24.0,0.2,-0.3,-1.5,10.9,1.8,0.209,72,False,2554,1.2,2.8,2.5,16.4,['SHOOTING GUARD'],johnsjo02,1.0,ATLANTA HAWKS,0.258,6.9,0.517,10.3,26.3,1.1,4.2,0.08
91,José Calderón,29,43.0,0.3,0.8,-1.2,9.9,0.4,0.173,68,False,2102,1.9,1.7,3.2,16.3,['POINT GUARD'],caldejo01,2.0,TORONTO RAPTORS,0.262,5.7,0.522,18.8,16.8,1.5,3.7,0.084
347,Brad Miller,34,21.4,1.4,2.8,1.1,19.9,1.0,0.318,60,False,1015,1.7,4.9,2.0,16.3,['CENTER'],millebr01,1.4,HOUSTON ROCKETS,0.361,12.4,0.566,13.8,17.0,1.2,3.0,0.142
133,Baron Davis,31,39.9,1.4,1.3,-0.1,8.3,1.1,0.202,43,False,1269,1.4,2.7,1.0,16.3,['POINT GUARD'],davisba01,2.5,LOS ANGELES CLIPPERS,0.295,5.5,0.492,16.0,23.5,1.0,2.1,0.079
235,Chuck Hayes,27,14.3,1.6,1.9,1.3,20.7,2.4,0.307,74,False,2079,0.6,11.9,3.9,16.2,['CENTER'],hayesch01,1.9,HOUSTON ROCKETS,0.004,16.3,0.554,14.1,13.0,2.1,6.3,0.146
535,Brandan Wright,23,4.1,3.9,-1.5,-0.9,16.1,0.1,0.222,21,False,195,-0.6,8.0,0.3,16.2,['POWER FORWARD'],wrighbr03,0.8,GOLDEN STATE WARRIORS,0.0,11.9,0.6,12.6,17.9,0.0,0.4,0.091
289,Trey Johnson,26,0.0,0.0,-2.4,-1.8,0.0,0.0,0.667,1,False,13,-0.6,0.0,0.1,16.2,['SHOOTING GUARD'],johnstr01,0.0,LOS ANGELES LAKERS,0.0,0.0,0.773,0.0,13.6,0.0,0.1,0.23
102,Vince Carter,34,17.3,0.4,1.8,1.4,13.5,1.0,0.282,22,False,664,0.4,2.0,1.1,16.2,['SHOOTING GUARD'],cartevi01,1.6,ORLANDO MAGIC,0.293,7.9,0.557,10.7,23.4,0.6,2.1,0.151
353,Nazr Mohammed,33,2.4,1.7,-2.1,-0.8,18.5,0.5,0.183,24,False,429,-1.3,13.0,0.7,16.0,['CENTER'],mohamna01,1.9,OKLAHOMA CITY THUNDER,0.0,15.8,0.583,11.8,17.0,0.0,1.2,0.139
341,Josh McRoberts,23,15.0,2.6,2.3,1.7,18.8,2.2,0.308,72,False,1597,0.6,7.6,2.6,16.0,['POWER FORWARD'],mcrobjo01,1.5,INDIANA PACERS,0.155,13.3,0.608,17.5,14.7,1.7,4.9,0.147
377,Emeka Okafor,28,3.0,4.6,-0.4,0.5,24.3,3.8,0.492,72,False,2287,-0.9,12.2,2.7,16.0,['CENTER'],okafoem01,0.9,NEW ORLEANS HORNETS,0.002,18.2,0.584,15.7,15.8,0.9,6.5,0.136
81,Derrick Brown,23,6.9,1.7,-1.2,-1.1,7.9,0.1,0.722,8,False,88,-0.2,11.6,0.2,16.0,['SMALL FORWARD'],brownde04,2.3,NEW YORK KNICKS,0.222,9.7,0.717,22.8,15.5,0.0,0.2,0.13
451,Tiago Splitter,26,5.3,1.6,-0.8,0.5,19.8,1.1,0.733,60,False,738,-1.3,11.6,1.1,16.0,['CENTER'],splitti01,2.0,SAN ANTONIO SPURS,0.005,15.8,0.55,11.2,17.7,0.2,2.3,0.149
192,Danilo Gallinari,22,7.5,1.6,3.0,1.3,16.8,0.5,0.771,14,False,433,1.7,3.0,0.7,15.9,['SMALL FORWARD'],gallida01,1.5,DENVER NUGGETS,0.412,10.1,0.587,12.5,20.6,0.5,1.2,0.133
206,Drew Gooden,29,10.3,1.6,-1.0,0.2,22.9,1.5,0.282,35,False,860,-1.2,9.6,0.3,15.9,['POWER FORWARD'],goodedr01,1.3,MILWAUKEE BUCKS,0.055,16.1,0.487,10.2,24.6,0.2,1.8,0.101
118,Mike Conley,23,28.0,0.5,1.2,0.5,9.0,3.2,0.259,81,False,2872,0.7,1.3,3.4,15.9,['POINT GUARD'],conlemi01,2.6,MEMPHIS GRIZZLIES,0.228,5.1,0.521,14.2,19.4,2.3,6.6,0.111
30,D.J. Augustin,23,31.1,0.1,0.1,-1.6,8.3,1.3,0.31,82,False,2757,1.7,1.7,4.9,15.9,['POINT GUARD'],augusdj01,1.0,CHARLOTTE BOBCATS,0.348,4.9,0.541,12.5,21.2,1.5,6.2,0.108
42,Brandon Bass,25,5.0,2.0,0.2,0.5,16.7,3.1,0.361,76,False,1980,-0.3,8.1,3.2,15.9,['POWER FORWARD'],bassbr01,0.7,ORLANDO MAGIC,0.003,12.5,0.571,11.5,19.8,1.1,6.3,0.153
352,Nazr Mohammed,33,3.7,4.4,-3.2,-0.8,22.6,1.1,0.278,51,False,851,-2.4,13.3,0.3,15.9,['CENTER'],mohamna01,0.9,CHARLOTTE BOBCATS,0.003,17.9,0.52,12.5,22.4,-0.3,1.4,0.08
242,Roy Hibbert,24,12.8,4.6,-1.1,0.7,21.0,3.3,0.309,81,False,2244,-1.8,9.1,0.3,15.9,['CENTER'],hibbero01,0.7,INDIANA PACERS,0.004,15.1,0.507,15.5,23.6,0.5,3.6,0.077
491,Charlie Villanueva,26,5.0,2.0,-0.4,-1.4,18.8,1.0,0.164,76,False,1666,1.0,3.5,2.1,15.9,['POWER FORWARD'],villach01,1.4,DETROIT PISTONS,0.456,10.8,0.553,8.0,23.1,0.7,3.1,0.091
530,Shelden Williams,27,9.5,1.5,-1.5,-0.8,18.0,0.1,0.744,17,False,198,-0.7,10.9,0.6,15.9,['POWER FORWARD'],willish02,1.3,NEW YORK KNICKS,0.0,14.4,0.638,10.4,13.0,0.0,0.8,0.188
469,Jason Terry,33,22.2,0.4,0.9,-0.1,5.7,2.5,0.196,82,False,2564,1.0,1.1,2.8,15.9,['SHOOTING GUARD'],terryja01,1.9,DALLAS MAVERICKS,0.322,3.5,0.545,12.4,24.7,1.9,5.3,0.1
223,Richard Hamilton,32,19.8,0.2,-1.6,-2.2,8.7,0.2,0.256,55,False,1498,0.6,1.9,1.6,15.8,['SHOOTING GUARD'],hamilri01,1.4,DETROIT PISTONS,0.215,5.1,0.52,10.5,26.0,0.1,1.8,0.059
323,Corey Maggette,31,11.3,0.3,-0.8,-0.2,16.8,1.9,0.581,67,False,1401,-0.6,3.6,1.5,15.8,['SMALL FORWARD'],maggeco01,0.8,MILWAUKEE BUCKS,0.14,10.0,0.573,15.3,27.7,0.5,3.4,0.115
497,John Wall,20,36.0,1.0,-0.8,-0.8,12.8,1.9,0.404,69,False,2606,0.0,1.5,0.3,15.8,['POINT GUARD'],walljo01,2.4,WASHINGTON WIZARDS,0.118,6.9,0.494,18.6,23.8,0.8,2.2,0.041
135,Ed Davis,21,3.8,3.2,-0.9,-0.8,22.3,1.1,0.343,65,False,1602,-0.2,12.1,2.9,15.8,['POWER FORWARD'],davised01,1.3,TORONTO RAPTORS,0.0,17.1,0.583,10.1,13.3,0.4,4.0,0.119
296,Chris Kaman,28,10.0,4.5,-1.4,0.3,24.1,1.1,0.152,32,False,838,-1.7,7.2,-0.2,15.7,['CENTER'],kamanch01,1.0,LOS ANGELES CLIPPERS,0.0,15.7,0.495,12.6,24.4,0.1,0.8,0.047
230,Devin Harris,27,28.3,0.3,-1.5,-3.0,7.8,0.1,0.473,17,False,530,1.5,1.4,0.7,15.7,['POINT GUARD'],harride01,1.3,UTAH JAZZ,0.348,4.6,0.552,16.8,25.2,0.1,0.8,0.068
28,Darrell Arthur,22,5.4,3.2,-1.6,0.2,17.0,2.2,0.215,80,False,1609,-1.8,8.5,1.5,15.7,['POWER FORWARD'],arthuda01,1.7,MEMPHIS GRIZZLIES,0.01,12.7,0.534,11.4,21.6,0.2,3.8,0.113
487,Beno Udrih,28,22.1,0.2,0.5,0.0,9.6,1.6,0.277,79,False,2734,0.5,1.7,5.6,15.7,['POINT GUARD'],udrihbe01,1.7,SACRAMENTO KINGS,0.221,5.5,0.587,13.2,16.9,1.7,7.2,0.126
107,Wilson Chandler,23,8.1,2.9,0.0,-0.8,15.8,1.2,0.167,51,False,1759,0.8,4.0,2.3,15.7,['SMALL FORWARD'],chandwi01,1.0,NEW YORK KNICKS,0.344,9.8,0.548,8.1,21.0,0.9,3.4,0.094
79,Aaron Brooks,26,35.3,0.2,-1.1,-2.4,4.4,0.1,0.285,25,False,473,1.3,2.2,0.6,15.6,['POINT GUARD'],brookaa01,1.4,PHOENIX SUNS,0.335,3.3,0.533,16.4,25.7,0.1,0.7,0.07
191,Danilo Gallinari,22,7.4,0.8,0.1,-1.3,12.5,0.7,0.57,48,False,1671,1.4,3.3,4.2,15.6,['POWER FORWARD'],gallida01,1.1,NEW YORK KNICKS,0.47,7.8,0.6,8.4,18.5,0.9,4.9,0.14
116,Darren Collison,23,28.9,0.4,-0.3,-0.7,8.6,2.2,0.267,79,False,2360,0.4,1.9,2.1,15.6,['POINT GUARD'],collida01,1.9,INDIANA PACERS,0.143,5.3,0.534,16.6,21.9,1.0,4.3,0.087
243,J.J. Hickson,22,7.5,1.8,-3.8,-2.1,25.0,1.7,0.392,80,False,2256,-1.8,10.8,-0.2,15.6,['CENTER'],hicksjj01,1.1,CLEVELAND CAVALIERS,0.005,17.7,0.503,13.6,25.5,-1.1,1.5,0.032
278,Brandon Jennings,21,25.9,0.8,1.6,0.9,10.6,3.3,0.266,63,False,2169,0.8,2.2,0.6,15.6,['POINT GUARD'],jennibr01,2.3,MILWAUKEE BUCKS,0.327,6.3,0.493,12.4,25.5,2.0,3.9,0.086
151,Jared Dudley,25,7.6,0.7,1.8,0.2,11.2,1.4,0.347,82,False,2140,1.5,6.0,4.2,15.6,['SMALL FORWARD'],dudleja01,2.1,PHOENIX SUNS,0.402,8.6,0.598,9.6,16.9,2.0,5.6,0.126
332,Wesley Matthews,24,10.2,0.3,0.9,-0.1,9.7,2.3,0.322,82,False,2758,1.0,2.0,5.0,15.5,['SHOOTING GUARD'],matthwe02,2.0,PORTLAND TRAIL BLAZERS,0.386,5.7,0.582,11.0,21.3,2.0,7.2,0.126
49,Michael Beasley,22,12.3,1.7,-1.8,-1.8,14.1,1.0,0.234,73,False,2361,0.0,5.4,0.7,15.5,['SMALL FORWARD'],beaslmi01,1.1,MINNESOTA TIMBERWOLVES,0.132,9.6,0.51,12.4,28.3,0.1,1.7,0.035
536,Brandan Wright,23,6.2,2.9,-1.4,-0.3,20.5,0.2,0.315,16,False,184,-1.1,10.6,0.2,15.5,['POWER FORWARD'],wrighbr03,2.3,NEW JERSEY NETS,0.0,15.4,0.472,6.1,16.5,0.0,0.4,0.107
139,Luol Deng,25,11.9,1.1,1.7,0.6,12.8,5.2,0.291,82,False,3208,1.1,4.4,4.7,15.5,['SMALL FORWARD'],denglu01,1.3,CHICAGO BULLS,0.288,8.7,0.549,10.7,20.9,3.0,9.9,0.149
250,Jrue Holiday,20,29.0,0.8,0.8,0.4,10.5,3.5,0.209,82,False,2901,0.4,2.7,2.2,15.4,['POINT GUARD'],holidjr01,2.2,PHILADELPHIA 76ERS,0.222,6.6,0.525,16.7,20.8,2.0,5.7,0.094
367,Jameer Nelson,28,33.7,0.1,1.1,0.1,9.3,3.2,0.193,76,False,2319,1.0,1.9,3.4,15.4,['POINT GUARD'],nelsoja01,1.7,ORLANDO MAGIC,0.354,5.7,0.548,17.6,22.0,1.8,6.6,0.136
441,Craig Smith,27,9.1,0.9,-1.1,-0.3,14.7,0.4,0.362,48,False,586,-0.8,8.7,1.0,15.4,['POWER FORWARD'],smithcr01,1.4,LOS ANGELES CLIPPERS,0.027,11.7,0.592,13.2,19.1,0.1,1.5,0.12
450,Marreese Speights,23,7.0,2.0,-3.0,-0.8,22.9,1.0,0.251,64,False,734,-2.2,10.1,0.7,15.3,['CENTER'],speigma01,0.6,PHILADELPHIA 76ERS,0.014,16.5,0.532,11.0,22.8,-0.2,1.7,0.11
67,Trevor Booker,23,5.2,3.0,-0.9,-0.3,17.0,0.8,0.399,65,False,1063,-0.6,10.2,1.8,15.3,['POWER FORWARD'],booketr01,1.4,WASHINGTON WIZARDS,0.004,13.5,0.582,11.3,13.9,0.3,2.6,0.119
35,Leandro Barbosa,28,14.6,0.3,-1.3,-1.7,7.4,0.1,0.21,58,False,1395,0.4,1.2,1.4,15.3,['SHOOTING GUARD'],barbole01,1.9,TORONTO RAPTORS,0.326,4.2,0.539,10.5,25.6,0.2,1.5,0.052
190,Sundiata Gaines,24,28.9,0.0,-0.5,0.7,11.7,0.1,0.417,10,False,146,-1.3,7.9,0.0,15.3,['POINT GUARD'],gainesu01,3.3,NEW JERSEY NETS,0.354,9.7,0.484,18.6,22.2,0.1,0.1,0.046
146,Toney Douglas,24,19.5,0.1,0.4,-0.6,10.5,1.2,0.142,81,False,1971,0.9,3.7,3.0,15.2,['SHOOTING GUARD'],douglto01,2.3,NEW YORK KNICKS,0.507,7.1,0.534,10.0,20.1,1.2,4.2,0.101
489,Anderson Varejão,28,7.4,2.9,-0.8,0.1,24.1,0.9,0.375,31,False,994,-0.9,11.0,1.3,15.2,['CENTER'],varejan01,1.4,CLEVELAND CAVALIERS,0.009,17.4,0.56,13.7,13.3,0.3,2.2,0.105
307,Carl Landry,27,3.8,1.7,-2.1,-1.2,11.4,0.6,0.36,23,False,602,-0.8,7.6,1.0,15.2,['POWER FORWARD'],landrca01,0.9,NEW ORLEANS HORNETS,0.005,9.5,0.578,10.3,20.8,0.0,1.6,0.125
90,Will Bynum,28,28.6,0.3,-1.9,-1.0,6.7,0.4,0.3,61,False,1125,-0.8,1.6,1.1,15.2,['POINT GUARD'],bynumwi01,2.5,DETROIT PISTONS,0.123,4.0,0.524,15.3,22.5,0.0,1.5,0.066
406,Tayshaun Prince,30,14.4,1.3,-0.8,-1.8,12.6,0.4,0.168,78,False,2562,1.0,3.6,2.9,15.1,['SMALL FORWARD'],princta01,0.6,DETROIT PISTONS,0.098,7.9,0.511,7.1,21.0,0.7,3.3,0.062
472,Etan Thomas,32,3.9,3.7,-1.7,0.3,24.8,0.1,0.714,13,False,82,-1.9,8.9,0.1,15.1,['CENTER'],thomaet01,0.7,ATLANTA HAWKS,0.0,16.9,0.58,15.3,18.9,0.0,0.2,0.13
421,Luke Ridnour,29,28.1,0.4,0.0,-0.7,8.6,0.8,0.201,71,False,2159,0.7,1.9,3.2,15.0,['POINT GUARD'],ridnolu01,2.1,MINNESOTA TIMBERWOLVES,0.27,5.1,0.567,17.6,17.8,1.1,4.0,0.089
499,Gerald Wallace,28,10.5,2.1,0.4,0.7,21.0,2.3,0.488,48,False,1872,-0.3,4.6,1.3,15.0,['SMALL FORWARD'],wallage01,1.7,CHARLOTTE BOBCATS,0.182,12.7,0.53,12.4,20.2,1.1,3.6,0.092
537,Dorell Wright,25,11.6,1.5,0.8,-0.5,12.6,1.8,0.199,82,False,3147,1.3,3.1,3.9,15.0,['SMALL FORWARD'],wrighdo01,2.0,GOLDEN STATE WARRIORS,0.45,7.8,0.539,9.6,19.3,2.2,5.8,0.088
339,Tracy McGrady,31,23.6,1.6,0.6,0.5,15.4,1.1,0.251,72,False,1686,0.1,3.4,1.0,14.9,['SHOOTING GUARD'],mcgratr01,2.1,DETROIT PISTONS,0.171,9.1,0.503,15.2,18.6,1.1,2.1,0.061
527,Reggie Williams,24,11.4,0.1,-0.2,-1.8,12.2,0.3,0.234,80,False,1626,1.6,3.1,3.4,14.9,['SMALL FORWARD'],willire02,0.9,GOLDEN STATE WARRIORS,0.421,7.5,0.585,8.3,18.7,0.7,3.7,0.109
48,Jerryd Bayless,22,27.4,0.2,-1.2,-1.8,11.4,0.1,0.404,60,False,1347,0.6,2.1,1.7,14.9,['POINT GUARD'],bayleje01,1.4,TORONTO RAPTORS,0.282,6.6,0.545,16.6,22.0,0.3,1.8,0.064
295,DeAndre Jordan,22,3.2,5.4,-0.7,1.0,20.9,2.6,0.636,80,False,2047,-1.7,11.9,2.6,14.8,['CENTER'],jordade01,1.0,LOS ANGELES CLIPPERS,0.003,16.5,0.648,18.8,11.7,0.7,5.2,0.122
36,J.J. Barea,26,31.2,0.0,-0.5,-1.0,8.8,1.4,0.242,81,False,1669,0.5,2.1,1.9,14.8,['POINT GUARD'],bareajo01,0.9,DALLAS MAVERICKS,0.291,5.6,0.535,15.9,23.9,0.6,3.2,0.093
46,Nicolas Batum,22,8.1,1.6,1.1,0.0,12.8,2.3,0.203,80,False,2522,1.1,5.1,4.4,14.8,['SMALL FORWARD'],batumni01,1.5,PORTLAND TRAIL BLAZERS,0.424,8.8,0.563,8.6,17.8,2.0,6.6,0.126
316,Jeremy Lin,22,20.4,2.4,2.2,4.4,8.9,0.4,0.347,29,False,285,-2.1,4.7,0.0,14.8,['POINT GUARD'],linje01,5.9,GOLDEN STATE WARRIORS,0.069,6.8,0.458,17.8,15.6,0.3,0.5,0.078
92,Marcus Camby,36,11.7,5.0,1.5,2.2,35.2,3.0,0.238,59,False,1540,-0.7,13.8,0.8,14.8,['CENTER'],cambyma01,1.4,PORTLAND TRAIL BLAZERS,0.003,24.1,0.426,16.0,11.7,1.4,3.7,0.116
488,Ben Uzoh,22,26.7,1.4,-0.6,-1.0,8.6,0.2,0.389,42,False,438,0.4,7.9,0.2,14.7,['POINT GUARD'],uzohbe01,1.6,NEW JERSEY NETS,0.056,8.2,0.468,12.9,20.5,0.2,0.5,0.054
246,Grant Hill,38,13.0,1.1,-0.5,-0.3,12.5,1.3,0.312,80,False,2409,-0.2,3.7,3.1,14.7,['SMALL FORWARD'],hillgr01,1.4,PHOENIX SUNS,0.138,8.1,0.563,12.5,20.1,0.9,4.4,0.087
306,Carl Landry,27,5.7,1.0,-1.8,-1.4,10.5,0.7,0.444,53,False,1406,-0.4,10.0,1.8,14.7,['POWER FORWARD'],landrca01,1.1,SACRAMENTO KINGS,0.006,10.2,0.545,12.4,20.3,0.1,2.5,0.086
175,Raymond Felton,26,31.1,0.0,1.0,0.6,11.3,0.6,0.294,21,False,663,0.4,1.4,0.7,14.7,['SHOOTING GUARD'],feltora01,2.1,DENVER NUGGETS,0.299,6.5,0.523,16.3,18.5,0.5,1.3,0.097
266,Jarrett Jack,27,22.6,0.4,-0.3,-0.3,10.4,1.3,0.326,70,False,1375,0.0,1.2,1.0,14.6,['SHOOTING GUARD'],jackja01,1.6,NEW ORLEANS HORNETS,0.163,5.8,0.505,11.4,23.1,0.6,2.4,0.082
154,Mike Dunleavy,30,10.1,1.3,1.6,0.4,16.2,1.9,0.24,61,False,1683,1.1,1.9,2.6,14.6,['SHOOTING GUARD'],dunlemi02,1.2,INDIANA PACERS,0.488,9.1,0.593,10.7,16.9,1.5,4.5,0.129
464,Jeff Teague,22,23.3,2.0,0.5,1.3,11.3,1.2,0.319,70,False,963,-0.8,1.4,0.4,14.6,['POINT GUARD'],teaguje01,2.5,ATLANTA HAWKS,0.158,6.4,0.521,15.6,20.3,0.6,1.7,0.083
268,Stephen Jackson,32,18.4,0.9,-0.5,-0.7,12.7,2.1,0.288,67,False,2405,0.2,2.6,-0.2,14.6,['SHOOTING GUARD'],jacksst02,1.8,CHARLOTTE BOBCATS,0.339,7.7,0.52,14.9,27.4,0.9,1.9,0.039
122,DeMarcus Cousins,20,14.7,2.1,-2.6,0.1,24.4,2.9,0.4,81,False,2309,-2.7,10.4,-1.9,14.6,['CENTER'],couside01,1.9,SACRAMENTO KINGS,0.018,17.2,0.484,18.5,27.2,-0.4,1.1,0.022
38,Matt Barnes,30,10.5,1.6,0.6,1.0,16.7,1.6,0.276,53,False,1020,-0.5,8.4,1.4,14.6,['SMALL FORWARD'],barnema02,2.0,LOS ANGELES LAKERS,0.384,12.7,0.569,15.6,16.6,0.7,3.0,0.142
245,George Hill,24,13.6,0.7,0.8,0.6,9.2,2.1,0.427,76,False,2148,0.2,1.3,4.0,14.6,['POINT GUARD'],hillge01,1.6,SAN ANTONIO SPURS,0.322,5.4,0.588,11.6,18.2,1.5,6.1,0.136
140,DeMar DeRozan,21,8.6,0.8,-2.5,-1.5,10.2,0.5,0.348,82,False,2851,-0.9,3.0,2.8,14.5,['SHOOTING GUARD'],derozde01,1.5,TORONTO RAPTORS,0.045,6.5,0.53,9.8,23.2,-0.3,3.2,0.055
88,Rasual Butler,31,0.0,0.0,0.1,-2.4,4.4,0.0,0.0,6,False,26,2.5,0.0,0.0,14.5,['SHOOTING GUARD'],butlera01,0.0,CHICAGO BULLS,0.636,2.3,0.727,15.4,23.0,0.0,0.1,0.107
539,Nick Young,25,6.6,0.6,-1.3,-1.8,8.6,0.4,0.244,64,False,2034,0.6,1.4,2.3,14.5,['SHOOTING GUARD'],youngni01,1.1,WASHINGTON WIZARDS,0.29,4.9,0.538,8.0,24.4,0.4,2.8,0.065
298,Jason Kidd,37,35.4,0.8,2.8,2.0,13.4,3.9,0.129,80,False,2653,0.9,1.6,2.5,14.4,['POINT GUARD'],kiddja01,2.7,DALLAS MAVERICKS,0.656,7.7,0.5,22.1,14.3,3.3,6.4,0.116
359,Timofey Mozgov,24,0.0,2.3,-3.5,-0.7,20.4,0.1,0.381,11,False,66,-2.8,9.0,0.1,14.4,['CENTER'],mozgoti01,0.8,DENVER NUGGETS,0.0,14.9,0.571,10.9,18.6,0.0,0.2,0.112
344,C.J. Miles,23,11.7,1.6,-1.0,-0.9,12.4,1.3,0.218,78,False,1969,-0.1,3.3,1.2,14.4,['SMALL FORWARD'],milescj01,2.0,UTAH JAZZ,0.377,7.8,0.507,8.6,25.1,0.5,2.5,0.061
168,Tyreke Evans,21,24.9,1.0,0.0,0.2,12.7,1.7,0.285,57,False,2107,-0.1,2.4,-0.1,14.4,['SHOOTING GUARD'],evansty01,2.0,SACRAMENTO KINGS,0.159,7.4,0.482,14.9,25.3,1.1,1.6,0.036
317,Shaun Livingston,25,22.5,1.9,0.0,1.0,11.6,1.2,0.315,73,False,1261,-1.0,2.8,0.7,14.3,['POINT GUARD'],livinsh01,2.0,CHARLOTTE BOBCATS,0.01,7.2,0.53,16.3,20.1,0.7,1.9,0.073
183,Jeff Foster,34,7.3,2.4,-0.5,0.1,22.3,1.4,0.287,56,False,940,-0.6,19.1,1.6,14.3,['CENTER'],fosteje01,1.3,INDIANA PACERS,0.018,20.7,0.497,12.1,10.1,0.4,3.0,0.152
203,Taj Gibson,25,5.3,4.6,-0.9,1.4,19.4,3.8,0.295,80,False,1742,-2.2,11.2,1.4,14.3,['POWER FORWARD'],gibsota01,1.2,CHICAGO BULLS,0.016,15.4,0.502,11.1,16.8,0.5,5.2,0.143
263,Ersan İlyasova,23,6.6,1.3,-0.6,0.6,20.7,2.7,0.205,60,False,1505,-1.2,7.9,1.1,14.3,['POWER FORWARD'],ilyaser01,1.8,MILWAUKEE BUCKS,0.239,14.1,0.516,10.2,19.1,0.5,3.8,0.121
305,Nenad Krstić,27,2.3,1.1,-1.8,-0.3,17.0,0.9,0.544,24,False,553,-1.4,11.1,1.0,14.3,['CENTER'],krstine01,0.8,BOSTON CELTICS,0.0,14.2,0.598,11.2,17.8,0.0,2.0,0.17
145,Joey Dorsey,27,7.4,2.5,-1.6,0.1,25.8,0.5,0.657,43,False,522,-1.6,17.5,0.2,14.2,['CENTER'],dorsejo01,2.4,TORONTO RAPTORS,0.0,21.6,0.529,23.4,14.3,0.1,0.8,0.072
123,Jamal Crawford,30,17.7,0.5,-1.0,-1.6,5.6,1.4,0.297,76,False,2297,0.6,1.2,1.9,14.2,['SHOOTING GUARD'],crawfja01,1.3,ATLANTA HAWKS,0.399,3.4,0.545,12.8,23.4,0.6,3.4,0.071
86,Caron Butler,30,9.1,0.7,-0.9,0.0,12.5,1.0,0.233,29,False,867,-0.8,3.1,0.2,14.2,['SMALL FORWARD'],butleca01,1.7,DALLAS MAVERICKS,0.172,8.0,0.523,10.5,25.1,0.2,1.2,0.067
85,Chase Budinger,22,11.5,0.7,-0.2,-0.8,15.0,1.2,0.21,78,False,1738,0.6,3.4,2.2,14.2,['SMALL FORWARD'],budinch01,1.2,HOUSTON ROCKETS,0.418,9.2,0.534,8.5,19.9,0.8,3.4,0.095
103,Vince Carter,34,9.6,0.9,-0.4,-0.4,11.8,0.8,0.157,51,False,1387,0.0,3.6,0.9,14.2,['SHOOTING GUARD'],cartevi01,1.7,PHOENIX SUNS,0.389,7.7,0.516,7.5,23.5,0.6,1.7,0.06
457,Peja Stojaković,33,7.0,0.3,1.3,-0.3,11.6,0.5,0.087,25,False,506,1.5,3.4,0.7,14.1,['SMALL FORWARD'],stojape01,1.1,DALLAS MAVERICKS,0.571,7.6,0.563,5.4,18.7,0.4,1.2,0.118
329,Kenyon Martin,33,13.6,2.2,0.9,1.7,20.9,1.6,0.199,48,False,1233,-0.8,6.5,1.0,14.1,['POWER FORWARD'],martike01,1.8,DENVER NUGGETS,0.025,13.9,0.526,13.0,16.4,0.9,2.7,0.104
129,Samuel Dalembert,29,5.3,4.3,-2.2,0.2,26.9,2.5,0.261,80,False,1938,-2.3,12.1,0.4,14.1,['CENTER'],dalemsa01,0.9,SACRAMENTO KINGS,0.004,19.3,0.509,17.3,17.1,-0.1,2.9,0.072
171,Jordan Farmar,24,34.9,0.3,-0.4,-1.3,10.1,1.0,0.154,73,False,1796,0.8,1.5,0.8,14.1,['POINT GUARD'],farmajo01,1.8,NEW JERSEY NETS,0.467,5.7,0.504,16.7,21.6,0.7,1.9,0.05
526,Mo Williams,28,28.2,0.0,-1.8,-1.9,8.0,0.3,0.28,22,False,723,0.1,1.0,0.8,14.0,['POINT GUARD'],willima01,1.4,LOS ANGELES CLIPPERS,0.403,4.5,0.556,18.0,22.7,0.1,1.1,0.073
478,Marcus Thornton,23,10.3,0.4,-0.3,-0.5,17.4,0.9,0.198,46,False,745,0.2,4.1,0.0,14.0,['SHOOTING GUARD'],thornma01,1.4,NEW ORLEANS HORNETS,0.278,10.7,0.494,9.2,25.6,0.3,0.9,0.057
