,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
36,Nicolas Batum,23,7.9,2.6,2.5,0.0,12.6,1.4,0.248,59,False,1791,2.6,5.2,3.3,17.3,['SMALL FORWARD'],batumni01,1.7,PORTLAND TRAIL BLAZERS,0.427,8.8,0.575,11.2,20.5,2.0,4.8,0.127
477,Gerald Wallace,29,15.1,1.5,1.3,0.1,17.7,0.4,0.317,16,False,573,1.2,4.7,1.0,17.2,['SMALL FORWARD'],wallage01,2.1,NEW JERSEY NETS,0.257,11.0,0.528,10.5,20.5,0.5,1.4,0.113
148,Derrick Favors,20,5.0,3.8,-1.1,-0.5,22.5,1.6,0.436,65,False,1376,-0.6,13.0,1.4,17.1,['POWER FORWARD'],favorde01,1.4,UTAH JAZZ,0.0,17.7,0.537,16.3,20.7,0.3,3.0,0.105
178,Taj Gibson,26,5.9,4.5,0.8,1.5,16.8,2.6,0.334,63,False,1284,-0.7,12.0,1.8,16.9,['POWER FORWARD'],gibsota01,1.1,CHICAGO BULLS,0.0,14.4,0.522,11.5,18.6,0.9,4.5,0.167
106,Samuel Dalembert,30,3.6,5.7,0.1,1.1,24.1,2.3,0.286,65,False,1446,-1.1,12.6,1.8,16.9,['CENTER'],dalemsa01,1.3,HOUSTON ROCKETS,0.003,18.3,0.551,15.6,16.6,0.7,4.1,0.137
96,Mike Conley,24,29.8,0.4,2.4,1.4,7.4,2.8,0.231,62,False,2174,1.0,1.2,3.6,16.8,['POINT GUARD'],conlemi01,3.3,MEMPHIS GRIZZLIES,0.232,4.2,0.523,14.2,18.3,2.4,6.4,0.141
220,Nenê,29,11.7,2.4,0.2,0.9,22.6,1.1,0.473,28,False,826,-0.7,6.3,0.5,16.7,['CENTER'],hilarne01,2.2,DENVER NUGGETS,0.007,14.7,0.554,18.5,22.5,0.4,1.6,0.092
145,Christian Eyenga,22,8.8,3.8,-1.9,-1.8,5.6,0.0,0.333,1,False,19,-0.1,6.2,0.0,16.7,['SMALL FORWARD'],eyengch01,0.0,LOS ANGELES LAKERS,0.167,5.9,0.581,12.7,19.0,0.0,0.0,0.122
77,José Calderón,30,44.2,0.1,1.7,-0.7,9.1,1.2,0.143,53,False,1799,2.4,1.3,3.9,16.7,['POINT GUARD'],caldejo01,1.4,TORONTO RAPTORS,0.333,5.2,0.547,17.0,16.0,1.7,5.1,0.136
419,Ish Smith,23,24.2,0.0,3.1,2.4,12.6,0.0,0.067,6,False,63,0.7,3.6,0.0,16.7,['POINT GUARD'],smithis01,3.3,GOLDEN STATE WARRIORS,0.167,8.1,0.437,3.1,23.3,0.1,0.1,0.069
22,Gustavo Ayón,26,11.5,3.5,2.5,2.5,19.3,1.7,0.241,54,False,1088,0.0,9.6,1.5,16.7,['POWER FORWARD'],ayongu01,2.6,NEW ORLEANS HORNETS,0.004,14.5,0.552,13.7,14.5,1.2,3.2,0.142
130,Mike Dunleavy,31,13.0,0.4,1.4,-0.9,13.7,0.9,0.284,55,False,1445,2.3,2.2,3.5,16.6,['SMALL FORWARD'],dunlemi02,1.0,MILWAUKEE BUCKS,0.413,7.8,0.597,9.3,19.0,1.3,4.4,0.146
422,Jason Smith,25,6.8,3.6,-0.4,-0.2,15.3,1.0,0.135,40,False,947,-0.2,9.2,1.2,16.6,['POWER FORWARD'],smithja02,1.2,NEW ORLEANS HORNETS,0.026,12.3,0.537,9.8,20.4,0.4,2.2,0.11
295,Kawhi Leonard,20,6.6,1.1,3.4,1.8,16.4,2.4,0.218,64,False,1534,1.6,7.9,3.1,16.6,['SMALL FORWARD'],leonaka01,2.9,SAN ANTONIO SPURS,0.27,12.2,0.573,9.0,14.5,2.1,5.5,0.171
315,Kevin Martin,28,14.5,0.2,1.3,-1.1,8.6,0.6,0.333,40,False,1264,2.3,1.2,2.7,16.5,['SHOOTING GUARD'],martike02,1.2,HOUSTON ROCKETS,0.419,4.9,0.554,10.2,24.7,1.0,3.3,0.125
169,Danilo Gallinari,23,13.0,1.3,1.8,-0.1,14.6,1.0,0.448,43,False,1351,1.9,2.5,2.9,16.5,['SMALL FORWARD'],gallida01,1.6,DENVER NUGGETS,0.393,8.7,0.563,10.9,20.7,1.3,3.9,0.14
505,Terrence Williams,24,24.6,1.2,0.4,-0.2,19.7,0.2,0.241,18,False,369,0.6,3.1,0.2,16.5,['SHOOTING GUARD'],willite01,2.2,SACRAMENTO KINGS,0.191,11.0,0.51,17.5,22.2,0.2,0.4,0.052
176,Paul George,21,13.6,1.5,3.4,2.1,17.9,3.2,0.285,66,False,1958,1.4,3.2,2.8,16.5,['SHOOTING GUARD'],georgpa01,2.9,INDIANA PACERS,0.366,10.6,0.555,14.0,19.3,2.7,6.0,0.148
406,Ramon Sessions,25,37.1,0.1,-0.6,-1.6,12.7,0.3,0.415,41,False,1006,1.0,2.1,1.5,16.4,['POINT GUARD'],sessira01,1.4,CLEVELAND CAVALIERS,0.175,7.2,0.514,16.4,22.4,0.4,1.8,0.085
143,Tyreke Evans,22,22.1,1.0,-0.6,-0.9,12.0,0.6,0.287,63,False,2162,0.3,3.1,2.0,16.4,['SHOOTING GUARD'],evansty01,2.0,SACRAMENTO KINGS,0.11,7.3,0.512,14.4,23.8,0.8,2.7,0.059
447,Jason Thompson,25,7.5,1.9,-0.9,-1.1,19.3,0.8,0.409,64,False,1657,0.2,10.5,3.1,16.4,['POWER FORWARD'],thompja02,1.3,SACRAMENTO KINGS,0.005,14.7,0.558,11.5,15.5,0.5,3.9,0.114
279,DeAndre Jordan,23,1.5,6.2,0.1,0.4,23.0,2.4,0.433,66,False,1798,-0.4,13.2,3.2,16.4,['CENTER'],jordade01,0.9,LOS ANGELES CLIPPERS,0.003,18.1,0.626,16.0,11.9,0.9,5.6,0.15
439,Hasheem Thabeet,24,0.0,6.5,2.8,3.5,30.6,0.0,0.0,5,False,23,-0.7,5.0,0.1,16.4,['CENTER'],thabeha01,0.0,HOUSTON ROCKETS,0.0,17.7,1.0,0.0,5.9,0.0,0.1,0.228
306,John Lucas III,29,25.8,0.1,2.9,0.0,8.1,1.0,0.089,49,False,726,2.9,3.4,1.2,16.3,['POINT GUARD'],lucasjo02,1.4,CHICAGO BULLS,0.391,5.8,0.496,10.1,26.0,0.9,2.2,0.143
195,Hamed Haddadi,26,6.1,10.3,-1.4,2.4,24.9,0.4,0.542,35,False,206,-3.9,15.6,0.1,16.3,['CENTER'],haddaha01,0.3,MEMPHIS GRIZZLIES,0.021,20.1,0.589,26.1,17.7,0.0,0.6,0.131
489,Hassan Whiteside,22,0.0,10.0,-1.6,0.4,24.3,0.2,0.444,18,False,109,-2.0,15.4,0.0,16.2,['CENTER'],whiteha01,1.4,SACRAMENTO KINGS,0.0,19.6,0.449,13.4,14.8,0.0,0.2,0.073
468,Charlie Villanueva,27,6.4,2.2,-0.7,-0.5,26.8,0.3,0.077,13,False,180,-0.1,5.8,0.1,16.2,['POWER FORWARD'],villach01,2.1,DETROIT PISTONS,0.495,15.9,0.484,6.9,26.0,0.1,0.4,0.096
253,Antawn Jamison,35,11.9,1.5,-0.3,-1.6,15.7,1.0,0.26,65,False,2151,1.4,6.3,2.1,16.1,['POWER FORWARD'],jamisan01,1.2,CLEVELAND CAVALIERS,0.256,10.8,0.481,7.2,26.2,0.9,3.1,0.07
45,Chauncey Billups,35,21.0,0.4,0.9,-2.0,9.1,0.2,0.417,20,False,607,2.9,0.8,1.5,16.1,['SHOOTING GUARD'],billuch01,0.8,LOS ANGELES CLIPPERS,0.548,4.9,0.554,12.3,23.4,0.4,1.7,0.135
204,Devin Harris,28,28.3,0.6,0.8,-0.8,6.7,0.8,0.386,63,False,1741,1.6,0.8,3.3,16.0,['POINT GUARD'],harride01,1.9,UTAH JAZZ,0.393,3.7,0.564,16.1,19.5,1.2,4.2,0.115
354,Steve Novak,28,2.0,0.7,4.1,-0.5,10.9,0.9,0.077,54,False,1020,4.6,1.0,2.9,15.9,['POWER FORWARD'],novakst01,0.8,NEW YORK KNICKS,0.837,5.9,0.684,5.7,16.2,1.6,3.9,0.181
436,Jeff Teague,23,24.3,1.3,1.3,1.3,7.4,3.0,0.275,66,False,2183,0.0,1.1,3.0,15.8,['POINT GUARD'],teaguje01,2.6,ATLANTA HAWKS,0.222,4.3,0.551,15.1,19.1,1.8,6.0,0.131
405,Kevin Séraphin,22,4.8,5.0,-1.7,-0.3,17.1,1.1,0.183,57,False,1176,-1.4,9.8,1.2,15.8,['CENTER'],serapke01,0.8,WASHINGTON WIZARDS,0.003,13.4,0.549,13.8,18.2,0.1,2.3,0.094
191,Gerald Green,26,8.5,1.7,0.2,-0.5,14.2,0.4,0.203,31,False,781,0.7,2.2,0.8,15.8,['SMALL FORWARD'],greenge01,1.9,NEW JERSEY NETS,0.344,8.0,0.574,13.6,23.6,0.4,1.2,0.072
497,Marvin Williams,25,7.7,0.9,1.3,0.2,16.9,2.1,0.311,57,False,1500,1.1,6.0,2.7,15.8,['SMALL FORWARD'],willima02,1.7,ATLANTA HAWKS,0.317,11.5,0.542,6.8,18.0,1.2,4.9,0.156
222,George Hill,25,18.8,1.1,2.3,0.5,10.5,1.3,0.308,50,False,1274,1.8,2.8,2.8,15.7,['POINT GUARD'],hillge01,1.7,INDIANA PACERS,0.387,6.7,0.557,10.8,17.2,1.4,4.0,0.152
8,Tony Allen,30,8.3,1.8,1.7,2.3,10.6,2.5,0.391,58,False,1525,-0.6,7.4,1.7,15.7,['SHOOTING GUARD'],allento01,3.6,MEMPHIS GRIZZLIES,0.058,8.9,0.541,15.2,18.4,1.4,4.2,0.131
101,Jamal Crawford,31,20.5,0.7,-0.2,-1.2,7.5,0.7,0.28,60,False,1613,1.0,1.1,1.6,15.7,['POINT GUARD'],crawfja01,1.8,PORTLAND TRAIL BLAZERS,0.353,4.3,0.506,11.8,26.6,0.7,2.3,0.069
438,Jason Terry,34,19.9,0.4,1.4,-0.3,7.4,1.8,0.134,63,False,2000,1.7,0.9,2.0,15.7,['SHOOTING GUARD'],terryja01,1.9,DALLAS MAVERICKS,0.44,4.2,0.54,12.6,23.3,1.7,3.8,0.092
211,Gordon Hayward,21,15.9,1.6,1.5,-0.1,9.9,1.0,0.396,66,False,2015,1.7,3.3,3.8,15.5,['SMALL FORWARD'],haywago01,1.4,UTAH JAZZ,0.271,6.6,0.568,13.7,17.8,1.8,4.9,0.116
31,Matt Barnes,31,13.8,2.4,1.6,1.3,18.3,1.8,0.331,63,False,1440,0.4,7.9,2.4,15.5,['SMALL FORWARD'],barnema02,1.3,LOS ANGELES LAKERS,0.357,13.3,0.554,14.1,16.4,1.3,4.3,0.142
190,Danny Green,24,8.3,2.2,3.0,1.2,12.9,2.0,0.21,66,False,1522,1.8,4.2,2.5,15.5,['SHOOTING GUARD'],greenda02,2.0,SAN ANTONIO SPURS,0.491,8.6,0.579,11.4,17.6,1.9,4.5,0.142
476,Gerald Wallace,29,12.4,1.3,0.9,0.9,17.0,1.4,0.374,42,False,1503,0.1,4.8,2.0,15.5,['SMALL FORWARD'],wallage01,2.2,PORTLAND TRAIL BLAZERS,0.228,10.7,0.556,14.4,17.8,1.1,3.5,0.111
136,Monta Ellis,26,27.3,0.6,-1.9,-1.1,10.4,0.6,0.265,21,False,755,-0.8,0.6,0.5,15.4,['SHOOTING GUARD'],ellismo01,2.0,MILWAUKEE BUCKS,0.134,5.3,0.493,12.6,25.0,0.0,1.1,0.067
54,Trevor Booker,24,5.1,2.6,-0.8,0.0,18.6,1.4,0.273,50,False,1261,-0.8,10.6,1.6,15.4,['POWER FORWARD'],booketr01,2.0,WASHINGTON WIZARDS,0.006,14.5,0.549,13.2,15.6,0.4,3.0,0.113
402,Luis Scola,31,12.0,0.9,-1.9,-0.9,17.3,1.6,0.223,66,False,2067,-1.0,6.8,1.8,15.4,['POWER FORWARD'],scolalu01,0.9,HOUSTON ROCKETS,0.003,12.0,0.526,13.6,24.8,0.0,3.4,0.08
127,Jared Dudley,26,8.8,0.7,1.2,-0.4,11.4,1.1,0.255,65,False,2020,1.6,5.4,4.0,15.4,['SHOOTING GUARD'],dudleja01,1.3,PHOENIX SUNS,0.325,8.4,0.575,9.1,17.7,1.7,5.1,0.121
486,Delonte West,28,22.2,0.8,1.0,1.6,9.3,1.4,0.194,44,False,1060,-0.6,1.4,0.8,15.3,['POINT GUARD'],westde01,2.9,DALLAS MAVERICKS,0.211,5.4,0.539,16.3,20.4,0.8,2.2,0.098
297,Jon Leuer,22,7.3,2.3,-0.3,0.0,15.3,0.5,0.147,46,False,555,-0.3,8.7,0.9,15.3,['POWER FORWARD'],leuerjo01,1.3,MILWAUKEE BUCKS,0.047,11.9,0.536,8.1,17.6,0.2,1.4,0.122
39,Rodrigue Beaubois,23,22.7,1.9,1.3,1.7,12.8,1.7,0.155,53,False,1151,-0.4,1.9,0.5,15.3,['POINT GUARD'],beaubro01,2.6,DALLAS MAVERICKS,0.297,7.4,0.496,12.8,22.0,1.0,2.2,0.092
203,Al Harrington,31,8.2,0.5,-0.4,-0.8,20.4,1.6,0.228,64,False,1761,0.5,4.9,1.6,15.3,['POWER FORWARD'],harrial01,1.7,DENVER NUGGETS,0.392,12.9,0.535,11.6,24.4,0.7,3.2,0.088
282,Chris Kaman,29,14.0,4.7,-1.3,0.5,23.5,1.9,0.179,47,False,1372,-1.8,7.9,-1.2,15.3,['CENTER'],kamanch01,1.0,NEW ORLEANS HORNETS,0.0,15.8,0.478,16.7,26.6,0.2,0.7,0.024
303,Robin Lopez,23,3.4,4.8,-2.2,0.0,14.8,0.9,0.52,64,False,895,-2.2,11.5,1.2,15.2,['CENTER'],lopezro01,1.0,PHOENIX SUNS,0.0,13.2,0.526,11.5,18.9,0.0,2.1,0.115
421,J.R. Smith,26,15.2,0.5,2.1,1.3,12.9,1.5,0.136,35,False,967,0.8,3.4,1.0,15.2,['SHOOTING GUARD'],smithjr01,2.9,NEW YORK KNICKS,0.477,8.1,0.508,9.7,22.0,1.0,2.5,0.122
396,Brandon Rush,26,7.9,2.6,1.7,-0.4,14.4,0.6,0.175,65,False,1717,2.1,2.2,2.9,15.2,['SMALL FORWARD'],rushbr01,1.1,GOLDEN STATE WARRIORS,0.467,8.3,0.628,11.9,15.4,1.6,3.5,0.099
358,Emeka Okafor,29,5.3,2.8,-0.5,-0.1,21.4,0.9,0.346,27,False,781,-0.3,10.8,0.8,15.1,['CENTER'],okafoem01,1.1,NEW ORLEANS HORNETS,0.0,16.2,0.539,13.0,17.2,0.3,1.7,0.103
224,Jordan Hill,24,4.7,3.4,-1.4,0.3,27.0,0.7,0.289,32,False,469,-1.7,11.5,0.5,15.1,['CENTER'],hilljo01,1.0,HOUSTON ROCKETS,0.022,19.2,0.529,13.6,17.1,0.1,1.1,0.118
387,J.J. Redick,27,16.2,0.3,1.0,-0.6,8.8,1.0,0.269,65,False,1765,1.6,1.2,4.2,15.1,['SHOOTING GUARD'],redicjj01,0.8,ORLANDO MAGIC,0.459,4.9,0.575,9.4,19.2,1.3,5.2,0.142
509,Dorell Wright,26,8.8,1.2,0.9,-0.7,14.9,0.8,0.186,61,False,1650,1.6,4.1,2.6,15.0,['SMALL FORWARD'],wrighdo01,1.8,GOLDEN STATE WARRIORS,0.555,9.6,0.553,8.2,17.3,1.2,3.4,0.099
498,Mo Williams,29,18.5,0.4,0.2,-1.2,6.2,0.7,0.131,52,False,1472,1.4,1.8,2.2,15.0,['SHOOTING GUARD'],willima01,1.9,LOS ANGELES CLIPPERS,0.391,4.0,0.53,11.7,22.9,0.8,2.8,0.093
168,Sundiata Gaines,25,27.2,0.2,0.3,0.8,12.2,0.6,0.354,57,False,793,-0.5,3.8,0.4,15.0,['SHOOTING GUARD'],gainesu01,3.7,NEW JERSEY NETS,0.303,7.9,0.465,14.2,21.1,0.5,1.0,0.059
312,Shawn Marion,33,11.5,1.5,0.5,0.6,18.6,2.7,0.144,63,False,1919,-0.2,8.6,1.0,15.0,['SMALL FORWARD'],mariosh01,1.8,DALLAS MAVERICKS,0.105,13.6,0.488,12.5,19.0,1.2,3.7,0.092
166,Channing Frye,28,8.3,3.0,0.9,0.7,20.6,1.9,0.134,64,False,1669,0.2,4.8,1.8,14.9,['POWER FORWARD'],fryech01,1.3,PHOENIX SUNS,0.429,12.8,0.519,8.8,19.3,1.2,3.7,0.106
69,Chase Budinger,23,9.3,0.4,1.2,-0.6,16.2,1.0,0.149,58,False,1298,1.8,3.4,2.0,14.9,['SMALL FORWARD'],budinch01,1.2,HOUSTON ROCKETS,0.465,9.7,0.556,9.9,19.5,1.0,3.0,0.111
473,Kemba Walker,21,30.2,0.8,-0.8,-1.4,13.5,0.5,0.278,66,False,1792,0.7,1.9,-0.2,14.9,['POINT GUARD'],walkeke02,1.8,CHARLOTTE BOBCATS,0.295,7.5,0.464,12.1,25.2,0.6,0.3,0.009
74,Derrick Byars,27,3.7,0.0,-4.7,-2.5,15.2,0.1,0.364,2,False,37,-2.3,19.0,0.1,14.9,['POWER FORWARD'],byarsde01,2.8,SAN ANTONIO SPURS,0.545,17.1,0.392,0.0,15.7,0.0,0.1,0.147
103,Dante Cunningham,24,5.2,2.5,0.8,1.0,16.4,1.7,0.247,64,False,1124,-0.3,9.3,1.8,14.9,['POWER FORWARD'],cunnida01,2.0,MEMPHIS GRIZZLIES,0.007,12.8,0.538,8.6,13.6,0.8,3.4,0.147
448,Klay Thompson,21,14.2,1.0,-1.4,-1.7,9.6,0.3,0.127,66,False,1608,0.3,1.7,1.4,14.9,['SHOOTING GUARD'],thompkl01,1.6,GOLDEN STATE WARRIORS,0.373,5.7,0.545,12.0,24.7,0.2,1.7,0.05
52,Andrew Bogut,27,13.7,5.0,0.5,2.3,24.3,0.6,0.169,12,False,364,-1.9,6.5,-0.1,14.9,['CENTER'],bogutan01,1.7,MILWAUKEE BUCKS,0.007,15.1,0.465,14.1,20.6,0.2,0.5,0.062
29,J.J. Barea,27,39.0,0.0,-1.0,-2.1,10.8,0.4,0.234,41,False,1032,1.1,1.5,0.8,14.9,['POINT GUARD'],bareajo01,1.0,MINNESOTA TIMBERWOLVES,0.342,6.1,0.502,18.3,24.3,0.3,1.2,0.056
330,Andre Miller,35,36.5,0.4,-0.3,-0.9,10.5,1.0,0.306,66,False,1809,0.5,3.5,1.9,14.8,['SHOOTING GUARD'],millean02,1.8,DENVER NUGGETS,0.15,7.1,0.51,22.0,19.8,0.7,2.9,0.078
7,Ray Allen,36,11.8,0.4,2.2,0.7,9.2,2.2,0.215,46,False,1565,1.5,1.1,2.5,14.8,['SHOOTING GUARD'],allenra02,1.7,BOSTON CELTICS,0.475,5.3,0.607,11.2,18.6,1.6,4.7,0.145
198,Tyler Hansbrough,26,3.5,0.5,-1.8,-0.7,13.7,1.7,0.58,66,False,1442,-1.1,8.9,2.2,14.7,['POWER FORWARD'],hansbty01,2.0,INDIANA PACERS,0.002,11.3,0.511,9.8,20.9,0.1,3.9,0.129
228,Jrue Holiday,21,21.6,0.6,0.4,0.9,7.9,3.3,0.144,65,False,2196,-0.5,2.9,0.9,14.7,['POINT GUARD'],holidjr01,2.5,PHILADELPHIA 76ERS,0.205,5.4,0.496,13.2,21.8,1.3,4.2,0.092
237,Lester Hudson,27,21.4,0.7,-1.7,-0.8,14.7,0.2,0.252,13,False,314,-0.9,2.4,0.0,14.7,['POINT GUARD'],hudsole01,2.3,CLEVELAND CAVALIERS,0.404,8.3,0.492,15.2,28.3,0.0,0.2,0.026
320,O.J. Mayo,24,16.1,1.1,0.8,0.4,12.1,2.2,0.234,66,False,1771,0.5,1.9,1.3,14.7,['SHOOTING GUARD'],mayooj01,2.1,MEMPHIS GRIZZLIES,0.374,6.9,0.513,13.3,23.9,1.3,3.5,0.094
65,Derrick Brown,24,8.5,0.6,-1.5,-1.2,11.6,0.3,0.345,65,False,1443,-0.3,7.3,2.0,14.7,['SMALL FORWARD'],brownde04,1.8,CHARLOTTE BOBCATS,0.059,9.4,0.556,10.5,16.8,0.2,2.3,0.076
1,Arron Afflalo,26,11.1,0.5,0.1,-1.2,8.5,0.6,0.353,62,False,2086,1.4,2.3,4.7,14.7,['SHOOTING GUARD'],afflaar01,0.9,DENVER NUGGETS,0.316,5.5,0.584,9.5,19.1,1.1,5.3,0.121
351,Jameer Nelson,29,34.0,0.2,-0.1,-0.9,10.4,1.2,0.145,57,False,1706,0.8,1.9,2.3,14.6,['POINT GUARD'],nelsoja01,1.2,ORLANDO MAGIC,0.381,6.1,0.524,17.3,21.4,0.8,3.5,0.099
296,Travis Leslie,21,17.0,3.7,-0.3,-0.3,8.0,0.0,0.643,10,False,45,0.0,15.7,0.0,14.6,['SHOOTING GUARD'],leslitr01,2.4,LOS ANGELES CLIPPERS,0.0,11.9,0.39,10.0,20.5,0.0,0.1,0.06
395,Ricky Rubio,21,37.4,0.4,1.0,1.4,11.9,1.5,0.404,41,False,1404,-0.4,1.6,0.5,14.6,['POINT GUARD'],rubiori01,3.3,MINNESOTA TIMBERWOLVES,0.242,6.7,0.476,22.2,18.7,1.1,2.0,0.07
113,Eric Dawson,27,0.0,3.7,-5.9,-2.7,14.4,0.1,0.167,4,False,39,-3.2,15.0,0.0,14.6,['CENTER'],dawsoer01,1.3,SAN ANTONIO SPURS,0.0,14.7,0.582,18.9,18.6,0.0,0.1,0.106
165,Enes Freedom,19,1.4,2.1,-3.0,-1.7,22.7,0.8,0.445,66,False,874,-1.2,13.9,0.9,14.5,['CENTER'],kanteen01,1.1,UTAH JAZZ,0.004,18.3,0.539,16.1,17.3,-0.2,1.7,0.095
495,Jordan Williams,21,2.9,1.8,-2.1,-1.2,16.9,0.4,0.434,43,False,635,-0.9,11.7,1.0,14.5,['CENTER'],willijo03,1.8,NEW JERSEY NETS,0.0,14.3,0.544,11.3,14.7,0.0,1.3,0.101
102,Jordan Crawford,23,19.3,0.2,-1.7,-2.1,8.1,0.7,0.233,64,False,1753,0.4,2.8,0.3,14.5,['SHOOTING GUARD'],crawfjo02,1.7,WASHINGTON WIZARDS,0.313,5.4,0.488,12.8,28.1,0.1,1.1,0.029
270,James Johnson,24,13.9,4.4,1.5,2.3,16.2,2.5,0.222,62,False,1561,-0.9,5.6,0.1,14.5,['SMALL FORWARD'],johnsja01,2.4,TORONTO RAPTORS,0.116,11.0,0.498,15.1,20.2,1.3,2.6,0.079
78,Marcus Camby,37,12.4,4.8,1.5,2.6,33.2,1.6,0.236,40,False,894,-1.1,13.4,0.3,14.5,['CENTER'],cambyma01,1.9,PORTLAND TRAIL BLAZERS,0.0,23.1,0.428,20.9,11.5,0.8,1.9,0.1
262,Amir Johnson,24,8.7,3.6,-0.5,0.9,19.4,2.0,0.247,64,False,1553,-1.4,11.4,1.9,14.4,['POWER FORWARD'],johnsam01,1.1,TORONTO RAPTORS,0.015,15.4,0.6,20.0,14.3,0.6,4.0,0.122
461,Ekpe Udoh,24,8.1,6.0,-0.7,1.4,15.9,0.6,0.455,23,False,463,-2.1,9.7,0.5,14.3,['CENTER'],udohek01,1.7,MILWAUKEE BUCKS,0.018,12.7,0.492,12.0,14.3,0.2,1.1,0.119
469,Nikola Vučević,21,6.2,3.1,-2.2,0.3,21.7,1.6,0.117,51,False,812,-2.5,12.0,0.2,14.3,['CENTER'],vucevni01,1.3,PHILADELPHIA 76ERS,0.027,16.8,0.462,9.7,19.6,0.0,1.8,0.109
26,Renaldo Balkman,27,7.2,2.1,-0.5,0.8,20.3,0.2,0.344,14,False,115,-1.3,6.0,0.1,14.3,['SMALL FORWARD'],balkmre01,1.8,NEW YORK KNICKS,0.281,13.1,0.57,14.0,16.7,0.0,0.3,0.142
268,Ivan Johnson,27,5.7,1.5,-2.2,0.6,20.1,1.7,0.364,56,False,934,-2.8,8.2,0.5,14.3,['POWER FORWARD'],johnsiv01,2.4,ATLANTA HAWKS,0.022,14.2,0.558,17.8,19.5,0.0,2.2,0.113
3,Solomon Alabi,23,4.1,6.0,-2.2,0.7,30.4,0.2,0.222,14,False,122,-2.9,14.6,0.0,14.2,['CENTER'],alabiso01,0.9,TORONTO RAPTORS,0.0,22.6,0.418,11.2,17.2,0.0,0.2,0.083
110,Ed Davis,22,6.5,3.4,-0.3,0.8,23.0,2.3,0.316,66,False,1534,-1.2,10.4,1.6,14.2,['POWER FORWARD'],davised01,1.4,TORONTO RAPTORS,0.003,16.7,0.544,14.9,13.8,0.7,3.9,0.121
19,Trevor Ariza,26,16.8,1.5,1.3,1.7,15.1,1.7,0.253,41,False,1350,-0.4,3.7,0.5,14.2,['SMALL FORWARD'],arizatr01,2.8,NEW ORLEANS HORNETS,0.216,9.5,0.496,14.5,18.4,1.1,2.2,0.078
466,Greivis Vásquez,25,35.7,0.4,-1.1,-0.9,10.3,1.3,0.224,66,False,1706,-0.2,1.6,1.0,14.2,['POINT GUARD'],vasqugr01,1.9,NEW ORLEANS HORNETS,0.258,6.0,0.513,20.5,20.0,0.4,2.3,0.064
260,Jonas Jerebko,24,5.1,1.1,-1.5,-0.7,17.8,1.3,0.274,64,False,1468,-0.8,7.6,2.0,14.2,['POWER FORWARD'],jerebjo01,1.5,DETROIT PISTONS,0.234,12.5,0.548,11.5,18.1,0.2,3.3,0.108
27,Leandro Barbosa,29,13.3,0.6,-1.1,-0.6,7.1,0.8,0.2,42,False,946,-0.5,2.6,0.2,14.2,['SHOOTING GUARD'],barbole01,2.0,TORONTO RAPTORS,0.244,4.9,0.518,12.1,28.0,0.2,1.0,0.052
350,Gary Neal,27,15.1,0.1,-0.1,-0.8,9.9,0.9,0.132,56,False,1206,0.7,1.2,1.6,14.2,['SHOOTING GUARD'],nealga01,1.2,SAN ANTONIO SPURS,0.407,5.6,0.542,10.5,21.7,0.6,2.5,0.101
510,Nick Young,26,6.8,0.7,-1.7,-2.3,7.2,0.4,0.22,40,False,1211,0.6,1.8,1.1,14.2,['SHOOTING GUARD'],youngni01,1.3,WASHINGTON WIZARDS,0.333,4.5,0.513,8.3,26.1,0.1,1.5,0.059
207,Tobias Harris,19,7.4,1.1,-1.9,-0.9,16.8,0.4,0.32,42,False,479,-1.0,6.7,0.4,14.2,['SMALL FORWARD'],harrito02,1.4,MILWAUKEE BUCKS,0.136,11.6,0.54,13.9,20.6,0.0,0.9,0.087
309,Corey Maggette,32,8.3,0.1,-3.9,-2.6,14.0,0.1,0.558,32,False,881,-1.3,2.6,0.5,14.1,['SMALL FORWARD'],maggeco01,1.4,CHARLOTTE BOBCATS,0.177,8.1,0.517,11.3,27.4,-0.4,0.7,0.038
116,Luol Deng,26,11.7,1.2,1.7,1.1,14.0,3.6,0.219,54,False,2129,0.6,4.1,2.3,14.1,['SMALL FORWARD'],denglu01,1.4,CHICAGO BULLS,0.285,9.2,0.5,10.4,19.8,2.0,5.8,0.132
33,Brandon Bass,26,5.1,2.2,-1.0,0.3,16.3,3.2,0.258,59,False,1868,-1.3,6.3,1.5,14.1,['POWER FORWARD'],bassbr01,1.0,BOSTON CELTICS,0.0,11.5,0.524,8.5,19.8,0.5,4.7,0.122
426,Marreese Speights,24,6.0,1.8,-3.0,-1.2,21.4,1.7,0.223,60,False,1345,-1.8,11.3,0.9,14.1,['POWER FORWARD'],speigma01,0.8,MEMPHIS GRIZZLIES,0.006,16.2,0.491,12.1,20.5,-0.4,2.7,0.096
