,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
82,Will Bynum,27,28.2,0.4,-2.2,-1.3,9.2,0.6,0.333,63,False,1667,-1.0,1.6,1.3,13.8,['POINT GUARD'],bynumwi01,1.8,DETROIT PISTONS,0.103,5.2,0.513,15.8,20.1,-0.1,1.9,0.054
487,Delonte West,26,20.0,1.4,0.7,1.0,10.6,2.0,0.326,60,False,1500,-0.3,2.4,1.3,13.8,['SHOOTING GUARD'],westde01,1.9,CLEVELAND CAVALIERS,0.177,6.7,0.53,15.3,18.3,1.0,3.3,0.106
185,Jeff Green,23,7.2,1.8,0.2,0.6,13.9,4.2,0.208,82,False,3043,-0.4,4.3,2.5,13.8,['POWER FORWARD'],greenje02,1.8,OKLAHOMA CITY THUNDER,0.292,9.2,0.53,10.4,19.2,1.7,6.6,0.105
168,Taj Gibson,24,5.0,3.6,-2.0,0.5,19.2,3.5,0.278,82,False,2204,-2.4,11.6,1.2,13.8,['POWER FORWARD'],gibsota01,1.2,CHICAGO BULLS,0.0,15.4,0.521,13.9,16.7,0.0,4.7,0.103
203,Spencer Hawes,21,13.2,3.2,-1.2,0.1,17.7,1.6,0.159,72,False,1904,-1.2,8.6,0.5,13.8,['CENTER'],hawessp01,0.9,SACRAMENTO KINGS,0.131,13.1,0.507,15.5,19.6,0.4,2.1,0.054
284,Nenad Krstić,26,4.9,1.9,-1.8,-0.2,16.0,2.2,0.189,76,False,1741,-1.5,9.1,2.0,13.7,['CENTER'],krstine01,0.9,OKLAHOMA CITY THUNDER,0.009,12.6,0.527,8.7,17.1,0.1,4.2,0.116
95,Wilson Chandler,22,9.8,1.6,-2.1,-1.1,12.7,0.9,0.186,65,False,2320,-1.0,4.5,1.8,13.7,['SHOOTING GUARD'],chandwi01,1.0,NEW YORK KNICKS,0.174,8.5,0.534,10.4,20.2,0.0,2.7,0.057
461,Anthony Tolliver,24,8.6,1.7,-1.6,-1.3,18.6,0.8,0.299,44,False,1423,-0.3,6.5,1.8,13.7,['POWER FORWARD'],tollian01,1.1,GOLDEN STATE WARRIORS,0.337,12.5,0.532,8.3,16.6,0.2,2.5,0.085
56,Josh Boone,25,4.6,3.4,-2.0,-0.2,22.0,1.1,0.26,63,False,1045,-1.8,13.1,0.7,13.7,['POWER FORWARD'],boonejo01,1.5,NEW JERSEY NETS,0.0,17.4,0.509,13.0,12.5,0.0,1.8,0.084
259,Othyus Jeffers,24,2.1,0.0,-4.6,-1.0,17.4,0.1,0.655,14,False,73,-3.7,13.3,0.0,13.6,['SHOOTING GUARD'],jeffeot01,2.8,UTAH JAZZ,0.0,15.4,0.495,13.8,26.7,0.0,0.1,0.067
32,Matt Barnes,29,10.1,1.1,1.3,1.3,18.0,3.4,0.262,81,False,2097,-0.1,6.1,2.5,13.6,['SMALL FORWARD'],barnema02,1.5,ORLANDO MAGIC,0.372,12.3,0.576,15.3,16.2,1.7,5.9,0.135
133,Jared Dudley,24,7.9,0.6,2.1,0.7,9.8,1.3,0.282,82,False,1991,1.4,5.9,4.0,13.6,['SMALL FORWARD'],dudleja01,2.0,PHOENIX SUNS,0.535,8.0,0.612,11.0,13.7,2.1,5.3,0.129
78,Caron Butler,29,9.6,0.6,-1.3,-0.2,15.6,1.7,0.304,47,False,1853,-1.1,4.2,0.4,13.5,['SMALL FORWARD'],butleca01,1.9,WASHINGTON WIZARDS,0.137,9.8,0.506,12.6,22.0,0.3,2.1,0.054
310,Kenyon Martin,32,8.5,2.3,-0.8,0.5,23.3,2.8,0.269,58,False,1986,-1.4,8.3,0.4,13.4,['POWER FORWARD'],martike01,1.8,DENVER NUGGETS,0.047,15.8,0.481,11.6,17.5,0.6,3.3,0.079
153,T.J. Ford,26,24.8,0.7,-1.4,0.0,10.0,1.1,0.323,47,False,1189,-1.4,3.7,0.3,13.4,['POINT GUARD'],fordtj01,1.8,INDIANA PACERS,0.12,6.8,0.507,15.9,21.0,0.2,1.4,0.058
465,Hedo Türkoğlu,30,19.5,1.1,0.4,-0.4,15.2,0.8,0.335,74,False,2272,0.7,2.2,2.6,13.3,['SMALL FORWARD'],turkohe01,1.2,TORONTO RAPTORS,0.429,8.9,0.54,13.9,18.1,1.4,3.4,0.071
17,Trevor Ariza,24,16.7,1.1,0.5,0.9,14.7,3.1,0.228,72,False,2629,-0.4,3.3,0.1,13.3,['SMALL FORWARD'],arizatr01,2.4,HOUSTON ROCKETS,0.407,8.8,0.488,12.8,21.2,1.7,3.2,0.058
309,Cartier Martin,25,10.2,0.7,-2.3,-1.5,13.3,0.1,0.188,8,False,114,-0.8,8.0,0.1,13.2,['SMALL FORWARD'],martica01,1.4,WASHINGTON WIZARDS,0.375,10.6,0.491,10.4,23.0,0.0,0.1,0.061
155,Randy Foye,26,22.6,0.5,-1.2,-1.2,8.0,0.7,0.234,70,False,1667,0.0,1.1,1.6,13.2,['POINT GUARD'],foyera01,1.0,WASHINGTON WIZARDS,0.294,4.5,0.516,12.1,21.1,0.3,2.2,0.064
261,Richard Jefferson,29,9.6,1.1,-0.2,0.3,13.6,3.0,0.37,81,False,2520,-0.5,2.7,3.0,13.1,['SMALL FORWARD'],jefferi01,0.9,SAN ANTONIO SPURS,0.241,8.3,0.551,10.4,18.3,1.2,6.0,0.113
101,Nick Collison,29,3.7,2.3,-1.2,0.8,16.7,2.2,0.346,75,False,1557,-1.9,11.5,2.6,13.1,['CENTER'],collini01,1.2,OKLAHOMA CITY THUNDER,0.013,14.2,0.616,15.0,12.1,0.3,4.7,0.146
136,Mike Dunleavy,29,11.3,0.7,-0.8,-0.4,15.6,1.5,0.283,67,False,1486,-0.5,1.8,0.8,13.1,['SMALL FORWARD'],dunlemi02,1.3,INDIANA PACERS,0.423,8.7,0.531,10.3,20.7,0.4,2.3,0.075
477,Rasheed Wallace,35,7.3,3.1,0.0,1.6,19.0,3.4,0.192,79,False,1780,-1.6,3.0,0.2,13.1,['CENTER'],wallara01,2.4,BOSTON CELTICS,0.446,11.2,0.504,8.2,20.2,0.9,3.6,0.096
371,Zaza Pachulia,25,5.6,2.2,-2.5,0.2,19.0,1.5,0.581,78,False,1089,-2.7,12.4,1.2,13.1,['CENTER'],pachuza01,1.8,ATLANTA HAWKS,0.016,15.7,0.539,15.8,15.5,-0.1,2.7,0.121
147,Rudy Fernández,24,13.8,0.6,1.5,0.9,11.2,1.6,0.232,62,False,1441,0.6,3.0,1.4,13.1,['SHOOTING GUARD'],fernaru01,2.4,PORTLAND TRAIL BLAZERS,0.629,7.0,0.54,13.4,17.7,1.3,3.0,0.101
243,Allen Iverson,34,20.4,0.2,-3.1,-1.9,9.0,0.2,0.41,25,False,798,-1.2,2.2,0.4,13.1,['SHOOTING GUARD'],iversal01,1.2,PHILADELPHIA 76ERS,0.083,5.5,0.508,14.3,22.8,-0.2,0.6,0.034
152,Jonny Flynn,20,24.7,0.1,-2.9,-2.1,8.1,0.7,0.284,81,False,2339,-0.8,1.1,-0.6,13.0,['POINT GUARD'],flynnjo01,1.8,MINNESOTA TIMBERWOLVES,0.226,4.6,0.511,17.9,24.2,-0.5,0.1,0.002
47,Andris Biedriņš,23,10.1,4.1,-0.2,1.7,29.0,0.9,0.182,33,False,763,-1.9,9.1,0.7,13.0,['CENTER'],biedran01,1.3,GOLDEN STATE WARRIORS,0.0,18.9,0.561,17.8,10.1,0.4,1.6,0.101
510,Sam Young,24,6.2,1.2,-3.1,-1.7,11.0,0.7,0.352,80,False,1321,-1.5,6.8,0.6,13.0,['SMALL FORWARD'],youngsa01,1.3,MEMPHIS GRIZZLIES,0.113,8.9,0.518,14.1,22.1,-0.4,1.2,0.044
499,Marvin Williams,23,5.6,1.4,-0.4,0.1,14.8,2.6,0.324,81,False,2468,-0.4,5.0,3.1,13.0,['SMALL FORWARD'],willima02,1.4,ATLANTA HAWKS,0.199,9.8,0.54,8.7,15.5,1.0,5.7,0.112
92,Omri Casspi,21,7.7,0.6,-1.1,-0.8,16.5,1.4,0.259,77,False,1931,-0.3,4.4,1.1,13.0,['SMALL FORWARD'],casspom01,1.4,SACRAMENTO KINGS,0.302,10.4,0.529,11.6,19.4,0.4,2.5,0.063
495,Jason Williams,34,26.9,0.1,1.0,0.4,7.8,2.0,0.096,82,False,1703,0.6,0.5,2.5,12.9,['POINT GUARD'],willija02,1.6,ORLANDO MAGIC,0.519,4.3,0.555,16.4,14.5,1.3,4.5,0.127
421,Ramon Sessions,23,23.3,0.2,-3.0,-1.2,10.3,0.6,0.42,82,False,1732,-1.8,3.7,0.5,12.9,['POINT GUARD'],sessira01,1.6,MINNESOTA TIMBERWOLVES,0.027,6.9,0.513,17.2,19.9,-0.4,1.1,0.031
448,Hasheem Thabeet,22,1.7,7.7,-1.2,1.9,20.9,1.2,0.71,68,False,883,-3.2,11.2,0.8,12.9,['CENTER'],thabeha01,0.9,MEMPHIS GRIZZLIES,0.0,16.1,0.605,20.0,10.7,0.2,2.0,0.109
337,Brad Miller,33,12.2,1.1,-0.8,0.5,17.8,2.5,0.379,82,False,1950,-1.4,4.8,1.5,12.9,['CENTER'],millebr01,1.2,CHICAGO BULLS,0.227,11.4,0.53,13.6,18.1,0.6,4.0,0.098
60,Earl Boykins,33,25.3,0.2,-2.4,-2.0,6.1,0.3,0.221,67,False,1117,-0.5,1.7,0.6,12.9,['POINT GUARD'],boykiea01,1.1,WASHINGTON WIZARDS,0.149,3.9,0.498,13.5,20.7,-0.1,1.0,0.042
335,Darko Miličić,24,11.0,4.0,-1.7,0.7,16.9,0.5,0.15,24,False,614,-2.4,7.5,0.1,12.9,['CENTER'],milicda01,1.5,MINNESOTA TIMBERWOLVES,0.005,12.1,0.499,14.2,16.4,0.0,0.6,0.048
485,Sonny Weems,23,11.6,1.4,-2.0,-0.7,12.6,0.5,0.14,69,False,1368,-1.3,3.7,0.8,12.9,['SHOOTING GUARD'],weemsso01,1.5,TORONTO RAPTORS,0.033,8.3,0.533,11.8,18.4,0.0,1.3,0.044
403,Quentin Richardson,29,7.0,0.7,1.3,0.8,17.4,3.1,0.127,76,False,2082,0.4,3.6,2.7,12.9,['SMALL FORWARD'],richaqu01,1.8,MIAMI HEAT,0.638,10.6,0.572,9.5,14.8,1.7,5.8,0.133
119,Carlos Delfino,27,14.0,0.7,1.5,1.5,18.0,3.7,0.163,75,False,2279,-0.1,2.4,1.1,12.9,['SMALL FORWARD'],delfica01,1.8,MILWAUKEE BUCKS,0.499,9.8,0.526,13.2,18.0,2.0,4.8,0.101
43,Raja Bell,33,11.3,1.0,2.5,2.0,12.1,0.2,0.055,5,False,157,0.5,3.9,0.2,12.8,['SHOOTING GUARD'],bellra01,1.4,CHARLOTTE BOBCATS,0.436,8.1,0.533,8.2,18.2,0.2,0.4,0.113
118,Austin Daye,21,6.3,2.4,-1.8,-0.1,19.8,0.7,0.19,69,False,915,-1.7,4.2,0.6,12.8,['SMALL FORWARD'],dayeau01,1.5,DETROIT PISTONS,0.322,11.5,0.546,13.1,18.5,0.1,1.3,0.067
122,Boris Diaw,27,18.9,1.6,0.8,0.9,11.9,3.8,0.19,82,False,2906,-0.1,5.5,2.4,12.8,['POWER FORWARD'],diawbo01,1.1,CHARLOTTE BOBCATS,0.266,8.8,0.552,17.5,16.2,2.0,6.2,0.103
285,Oliver Lafayette,25,14.4,0.0,-1.9,-3.2,16.3,0.0,0.0,1,False,22,1.4,5.7,0.0,12.8,['SHOOTING GUARD'],lafayol01,0.0,BOSTON CELTICS,0.333,11.1,0.583,14.3,14.9,0.0,0.0,0.098
408,Sergio Rodríguez,23,26.9,0.3,-3.0,-1.9,6.5,0.2,0.193,27,False,531,-1.1,1.9,0.2,12.8,['POINT GUARD'],rodrise01,2.0,NEW YORK KNICKS,0.304,4.2,0.573,24.0,19.5,-0.1,0.4,0.033
63,Ronnie Brewer,24,13.1,0.7,1.3,1.9,9.4,2.1,0.308,53,False,1662,-0.6,3.2,1.7,12.8,['SHOOTING GUARD'],brewero02,2.6,UTAH JAZZ,0.075,6.4,0.53,9.7,14.1,1.4,3.8,0.108
30,J.J. Barea,25,26.1,0.3,-1.3,-0.7,9.5,1.2,0.171,78,False,1546,-0.6,1.3,1.0,12.8,['POINT GUARD'],bareajo01,1.2,DALLAS MAVERICKS,0.298,5.4,0.526,15.3,19.9,0.3,2.2,0.069
186,Willie Green,28,15.8,0.6,-2.2,-1.5,8.4,0.3,0.21,73,False,1553,-0.7,1.5,1.8,12.8,['SHOOTING GUARD'],greenwi01,1.1,PHILADELPHIA 76ERS,0.25,4.9,0.538,10.1,19.4,-0.1,2.2,0.067
294,Courtney Lee,24,9.0,0.6,-1.4,-0.4,9.7,1.3,0.197,71,False,2375,-1.0,2.8,1.8,12.8,['SHOOTING GUARD'],leeco01,2.1,NEW JERSEY NETS,0.29,6.1,0.525,8.3,17.7,0.4,3.1,0.063
275,DeAndre Jordan,21,2.9,4.0,-3.8,-0.3,23.6,1.2,0.538,70,False,1137,-3.5,12.4,0.2,12.7,['CENTER'],jordade01,0.7,LOS ANGELES CLIPPERS,0.008,17.9,0.571,20.3,14.7,-0.5,1.5,0.061
87,Rodney Carney,25,6.7,1.8,-1.3,-0.7,15.5,0.6,0.223,68,False,857,-0.6,3.5,0.9,12.7,['SHOOTING GUARD'],carnero01,1.5,PHILADELPHIA 76ERS,0.479,9.4,0.515,6.3,17.6,0.2,1.5,0.082
46,Mike Bibby,31,20.8,0.1,-0.2,-0.2,8.8,1.7,0.123,80,False,2195,0.1,1.1,3.0,12.7,['POINT GUARD'],bibbymi01,1.6,ATLANTA HAWKS,0.503,4.9,0.538,11.7,16.1,1.0,4.8,0.104
416,John Salmons,30,11.6,1.0,0.5,1.3,10.1,2.0,0.268,51,False,1695,-0.9,1.2,1.2,12.7,['SHOOTING GUARD'],salmojo01,2.0,CHICAGO BULLS,0.35,5.7,0.53,10.3,18.1,1.1,3.2,0.092
71,Derrick Brown,22,6.0,1.5,-0.6,1.1,10.4,0.8,0.49,57,False,535,-1.7,7.1,0.5,12.6,['SMALL FORWARD'],brownde04,2.1,CHARLOTTE BOBCATS,0.048,8.8,0.52,9.6,17.2,0.2,1.3,0.114
464,Ronny Turiaf,27,13.8,4.4,0.1,1.7,17.7,0.7,0.534,42,False,872,-1.5,6.8,0.8,12.6,['CENTER'],turiaro01,1.3,GOLDEN STATE WARRIORS,0.007,12.2,0.574,21.4,11.3,0.5,1.4,0.078
41,Marco Belinelli,23,11.8,0.3,-1.3,-1.0,8.3,0.2,0.319,66,False,1121,-0.3,1.5,0.9,12.6,['SHOOTING GUARD'],belinma01,1.9,TORONTO RAPTORS,0.417,5.0,0.543,12.2,20.1,0.2,1.2,0.049
342,Jamario Moon,29,6.9,2.2,1.4,1.6,17.8,1.7,0.182,61,False,1052,-0.2,3.1,1.2,12.6,['SMALL FORWARD'],moonja01,1.7,CLEVELAND CAVALIERS,0.405,10.8,0.555,7.9,12.8,0.9,2.9,0.131
370,Travis Outlaw,25,8.4,1.3,-1.5,-1.2,14.7,0.3,0.194,23,False,499,-0.3,4.6,0.3,12.6,['SMALL FORWARD'],outlatr01,1.1,LOS ANGELES CLIPPERS,0.411,9.6,0.512,9.3,19.5,0.1,0.6,0.058
244,Royal Ivey,28,10.8,0.7,0.3,0.6,10.7,0.1,0.127,26,False,236,-0.3,2.5,0.4,12.6,['SHOOTING GUARD'],iveyro01,2.2,PHILADELPHIA 76ERS,0.436,6.5,0.603,7.9,12.2,0.1,0.6,0.117
121,DeMar DeRozan,20,4.9,0.8,-2.8,-1.3,10.9,0.3,0.379,77,False,1664,-1.5,4.8,2.0,12.5,['SHOOTING GUARD'],derozde01,1.3,TORONTO RAPTORS,0.031,7.9,0.554,9.4,18.1,-0.3,2.3,0.066
484,Martell Webster,23,5.0,1.6,0.0,-0.3,13.7,2.0,0.243,82,False,2005,0.3,2.9,2.4,12.5,['SMALL FORWARD'],webstma02,1.2,PORTLAND TRAIL BLAZERS,0.52,8.3,0.543,7.8,18.2,1.0,4.4,0.105
94,Tyson Chandler,27,2.2,3.9,-2.0,1.1,21.0,2.0,0.826,51,False,1163,-3.1,12.0,0.9,12.5,['CENTER'],chandty01,0.8,CHARLOTTE BOBCATS,0.0,16.6,0.643,26.0,14.0,0.0,2.9,0.12
268,Anthony Johnson,35,24.2,0.2,0.0,0.7,11.0,0.5,0.18,31,False,406,-0.7,2.4,0.5,12.4,['POINT GUARD'],johnsan02,1.4,ORLANDO MAGIC,0.351,6.8,0.543,17.8,16.7,0.2,1.0,0.116
436,Peja Stojaković,32,7.2,0.2,-0.9,-1.1,11.5,0.9,0.156,62,False,1947,0.2,2.3,1.9,12.4,['SMALL FORWARD'],stojape01,1.3,NEW ORLEANS HORNETS,0.512,6.8,0.533,7.1,18.6,0.5,2.7,0.067
324,Tracy McGrady,30,20.9,3.2,-0.5,-0.3,12.9,0.0,0.316,6,False,46,-0.2,0.0,0.0,12.4,['SHOOTING GUARD'],mcgratr01,0.0,HOUSTON ROCKETS,0.105,6.2,0.439,4.4,21.8,0.0,0.0,0.047
160,Francisco García,28,12.1,2.4,0.3,0.2,11.1,0.3,0.097,25,False,575,0.1,2.2,0.6,12.4,['SHOOTING GUARD'],garcifr01,0.9,SACRAMENTO KINGS,0.335,6.6,0.55,10.3,15.7,0.3,1.0,0.081
75,Shannon Brown,24,9.9,1.4,-0.4,0.8,10.0,2.3,0.204,82,False,1700,-1.2,2.0,1.1,12.4,['SHOOTING GUARD'],brownsh01,1.7,LOS ANGELES LAKERS,0.319,6.0,0.517,9.4,18.8,0.7,3.4,0.096
67,Jon Brockman,22,4.8,0.6,-3.0,-1.2,19.2,0.5,0.602,52,False,654,-1.8,18.2,1.2,12.4,['POWER FORWARD'],brockjo01,1.2,SACRAMENTO KINGS,0.0,18.7,0.564,15.0,10.4,-0.2,1.7,0.125
184,Danny Green,22,6.7,2.0,-0.2,0.7,8.9,0.2,0.154,20,False,115,-0.9,8.7,0.0,12.3,['SHOOTING GUARD'],greenda02,2.7,CLEVELAND CAVALIERS,0.564,8.8,0.48,10.7,18.9,0.1,0.2,0.083
145,Jordan Farmar,23,13.4,0.6,-0.4,0.5,8.8,1.8,0.165,82,False,1474,-0.8,1.1,1.0,12.3,['POINT GUARD'],farmajo01,1.8,LOS ANGELES LAKERS,0.445,5.0,0.535,11.5,19.0,0.6,2.8,0.093
21,Carlos Arroyo,30,22.2,0.3,-1.5,0.1,7.7,1.5,0.24,72,False,1585,-1.5,1.9,2.2,12.3,['POINT GUARD'],arroyca01,1.2,MIAMI HEAT,0.067,4.8,0.529,11.5,13.9,0.2,3.7,0.113
229,Larry Hughes,31,20.1,1.0,-1.8,0.1,13.3,0.6,0.283,31,False,820,-1.9,2.2,-0.2,12.3,['SHOOTING GUARD'],hughela01,2.5,NEW YORK KNICKS,0.348,7.6,0.473,15.1,20.4,0.0,0.4,0.023
51,Steve Blake,29,34.9,0.4,-1.8,-1.3,9.6,0.3,0.096,29,False,762,-0.5,0.9,0.6,12.3,['POINT GUARD'],blakest01,1.4,LOS ANGELES CLIPPERS,0.521,5.2,0.569,26.6,14.1,0.0,0.9,0.058
218,Jrue Holiday,19,24.4,0.8,-1.7,-0.6,9.1,1.0,0.165,73,False,1767,-1.1,3.7,0.2,12.3,['POINT GUARD'],holidjr01,2.3,PHILADELPHIA 76ERS,0.306,6.4,0.526,21.9,18.4,0.1,1.2,0.032
315,Wesley Matthews,23,9.0,0.6,-0.5,0.0,8.0,1.9,0.342,82,False,2025,-0.6,3.0,2.6,12.3,['SHOOTING GUARD'],matthwe02,1.6,UTAH JAZZ,0.292,5.6,0.592,12.5,16.5,0.8,4.6,0.108
318,Eric Maynor,22,33.1,0.4,-1.5,-0.4,8.9,0.4,0.248,26,False,363,-1.1,3.4,0.0,12.3,['POINT GUARD'],maynoer01,1.8,UTAH JAZZ,0.18,6.2,0.454,16.0,21.7,0.0,0.4,0.051
266,Yi Jianlian,22,4.9,2.3,-4.1,-1.3,18.7,1.3,0.343,52,False,1655,-2.8,7.7,0.0,12.3,['POWER FORWARD'],jianlyi01,1.2,NEW JERSEY NETS,0.073,13.0,0.481,10.6,20.1,-0.9,1.3,0.037
233,Chris Hunter,25,6.7,3.2,-4.1,-1.0,16.0,0.4,0.318,60,False,783,-3.1,7.9,0.9,12.2,['CENTER'],huntech01,0.8,GOLDEN STATE WARRIORS,0.018,11.9,0.546,10.8,15.2,-0.4,1.3,0.08
325,Tracy McGrady,30,22.7,1.4,-2.3,-1.4,12.4,0.3,0.264,24,False,627,-0.9,3.9,-0.1,12.2,['SHOOTING GUARD'],mcgratr01,1.2,NEW YORK KNICKS,0.287,8.1,0.469,15.1,20.5,-0.1,0.2,0.016
142,Maurice Evans,31,5.5,1.0,-0.9,-0.6,8.5,1.1,0.155,79,False,1317,-0.4,5.2,2.1,12.2,['SMALL FORWARD'],evansma01,1.4,ATLANTA HAWKS,0.43,6.8,0.539,4.5,15.4,0.4,3.1,0.114
468,Roko Ukić,25,20.0,0.0,-1.8,-0.7,3.7,0.1,0.367,13,False,97,-1.1,0.0,0.1,12.2,['POINT GUARD'],ukicro01,0.5,MILWAUKEE BUCKS,0.4,1.8,0.574,14.7,19.1,0.0,0.2,0.101
322,Antonio McDyess,35,7.7,1.4,-1.0,0.8,21.8,2.6,0.133,77,False,1617,-1.8,11.0,0.6,12.2,['POWER FORWARD'],mcdyean01,1.4,SAN ANTONIO SPURS,0.005,16.5,0.492,14.8,15.1,0.4,3.2,0.094
457,Al Thornton,26,7.1,1.5,-2.1,-0.1,12.3,0.5,0.333,24,False,674,-2.0,5.2,0.2,12.1,['SMALL FORWARD'],thornal01,1.6,WASHINGTON WIZARDS,0.079,8.7,0.517,12.7,19.1,0.0,0.7,0.051
334,Darko Miličić,24,8.4,1.1,-1.8,0.4,21.2,0.1,0.0,8,False,71,-2.2,7.9,0.0,12.1,['CENTER'],milicda01,2.9,NEW YORK KNICKS,0.0,14.4,0.471,10.5,12.1,0.0,0.1,0.073
62,Corey Brewer,23,12.5,0.9,-2.2,-0.1,9.6,1.4,0.27,82,False,2482,-2.1,3.1,-0.4,12.1,['SHOOTING GUARD'],breweco01,2.4,MINNESOTA TIMBERWOLVES,0.25,6.3,0.502,13.4,21.5,-0.1,1.0,0.02
350,Ronald Murray,30,12.2,0.4,-2.5,-0.9,11.6,0.7,0.232,29,False,680,-1.7,2.2,0.2,12.1,['SHOOTING GUARD'],murraro01,1.4,CHICAGO BULLS,0.331,7.0,0.487,8.0,21.5,-0.1,0.9,0.065
399,Michael Redd,30,13.0,0.3,0.1,1.0,10.4,0.7,0.31,18,False,492,-0.9,2.4,-0.1,12.1,['SHOOTING GUARD'],reddmi01,2.0,MILWAUKEE BUCKS,0.282,6.2,0.444,5.8,23.7,0.2,0.6,0.059
11,David Andersen,29,8.1,1.0,-2.6,-0.6,20.6,0.9,0.197,63,False,891,-2.0,6.7,0.4,12.1,['CENTER'],anderda03,0.9,HOUSTON ROCKETS,0.229,13.4,0.497,9.1,20.2,-0.1,1.3,0.07
150,Michael Finley,36,12.2,0.5,0.3,-0.5,12.2,0.3,0.069,21,False,314,0.8,0.4,0.4,12.1,['SMALL FORWARD'],finlemi01,0.7,BOSTON CELTICS,0.471,6.4,0.608,8.2,14.6,0.2,0.8,0.115
173,Ryan Gomes,27,8.8,0.5,-1.8,-0.8,14.0,0.9,0.172,76,False,2210,-1.0,3.8,1.5,12.1,['SMALL FORWARD'],gomesry01,1.4,MINNESOTA TIMBERWOLVES,0.272,8.8,0.528,10.8,17.4,0.1,2.4,0.052
505,Metta World Peace,30,13.3,0.6,0.5,1.1,9.9,3.5,0.251,77,False,2605,-0.6,4.3,1.8,12.1,['SMALL FORWARD'],artesro01,2.1,LOS ANGELES LAKERS,0.4,7.1,0.514,12.8,16.2,1.6,5.3,0.098
25,Jeff Ayres,22,0.4,3.2,-3.0,0.4,22.5,0.6,0.308,39,False,405,-3.4,7.6,0.8,12.1,['CENTER'],pendeje02,0.9,PORTLAND TRAIL BLAZERS,0.0,15.0,0.705,14.0,10.1,-0.1,1.3,0.156
224,Josh Howard,29,8.5,0.8,-3.7,-1.1,11.8,0.8,0.348,31,False,827,-2.5,3.6,0.0,12.0,['SMALL FORWARD'],howarjo01,1.4,DALLAS MAVERICKS,0.219,7.8,0.492,9.8,24.3,-0.4,0.8,0.045
377,Oleksiy Pecherov,24,4.0,2.4,-4.2,-1.6,23.4,0.4,0.17,44,False,447,-2.7,7.9,-0.3,12.0,['CENTER'],pecheol01,1.0,MINNESOTA TIMBERWOLVES,0.277,15.5,0.487,13.7,22.8,-0.3,0.1,0.01
491,Chris Wilcox,27,4.9,2.3,-3.8,-0.4,21.4,0.4,0.433,34,False,441,-3.4,11.4,-0.2,12.0,['POWER FORWARD'],wilcoch01,1.6,DETROIT PISTONS,0.0,16.1,0.532,21.0,18.9,-0.2,0.2,0.022
339,Patty Mills,21,27.1,0.0,-10.2,-5.6,3.3,0.0,0.292,10,False,38,-4.6,3.2,0.0,11.9,['POINT GUARD'],millspa02,0.0,PORTLAND TRAIL BLAZERS,0.167,3.3,0.48,12.9,38.9,-0.1,0.0,-0.036
382,Mickaël Piétrus,27,4.7,1.4,0.9,0.9,11.6,2.5,0.202,75,False,1687,0.0,2.8,1.2,11.9,['SMALL FORWARD'],pietrmi01,1.6,ORLANDO MAGIC,0.568,7.4,0.555,10.5,18.0,1.2,3.6,0.103
239,Zydrunas Ilgauskas,34,5.6,2.9,-3.8,-0.7,19.6,2.0,0.231,64,False,1339,-3.1,10.7,0.5,11.9,['CENTER'],ilgauzy01,0.5,CLEVELAND CAVALIERS,0.053,15.3,0.491,11.6,19.0,-0.6,2.5,0.088
221,Eddie House,31,9.2,0.7,-0.4,0.0,8.7,1.0,0.124,50,False,846,-0.4,1.0,0.4,11.9,['POINT GUARD'],houseed01,1.7,BOSTON CELTICS,0.519,5.0,0.527,7.4,20.3,0.3,1.4,0.081
198,Mike Harris,26,0.0,0.0,-2.4,2.3,25.0,0.0,0.667,5,False,14,-4.7,8.1,0.0,11.9,['POWER FORWARD'],harrimi01,3.7,WASHINGTON WIZARDS,0.0,16.4,0.515,0.0,12.6,0.0,0.1,0.179
424,James Singleton,28,4.3,3.6,-3.1,-0.3,19.8,0.9,0.295,32,False,766,-2.8,13.5,0.1,11.8,['POWER FORWARD'],singlja01,1.2,WASHINGTON WIZARDS,0.079,16.6,0.454,14.7,14.9,-0.2,0.9,0.059
321,Luc Mbah a Moute,23,6.5,1.6,-0.3,1.5,14.6,3.0,0.36,73,False,1866,-1.8,9.9,1.8,11.8,['POWER FORWARD'],mbahalu01,1.7,MILWAUKEE BUCKS,0.046,12.2,0.53,14.1,12.1,0.8,4.7,0.122
508,Julian Wright,22,7.0,1.6,-2.1,-0.5,11.8,0.6,0.177,68,False,871,-1.6,7.7,0.2,11.8,['SMALL FORWARD'],wrighju01,1.7,NEW ORLEANS HORNETS,0.026,9.7,0.518,15.0,15.4,0.0,0.8,0.044
204,Chuck Hayes,26,11.4,1.8,-0.2,2.0,21.1,2.4,0.201,82,False,1773,-2.2,9.4,1.2,11.7,['CENTER'],hayesch01,2.1,HOUSTON ROCKETS,0.0,15.0,0.5,17.1,10.8,0.8,3.6,0.098
