,season,slug,name,team,age,%games_played,minutes_played,points,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,personal_fouls,steals,turnovers,field_goal%,free_throw%,3pt,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares_per_48_minutes
1246,2023,edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,21,0.9594594594594594,36.028169014084504,24.718309859154928,4.436619718309859,19.43661971830986,5.323943661971831,7.323943661971831,0.7183098591549296,5.323943661971831,1.0,8.95774647887324,4.084507042253521,2.7183098591549295,0.5492957746478874,2.4225352112676055,1.6056338028169015,3.3380281690140845,0.4608695652173913,0.7671957671957672,0.37115384615384617,19.3,1.8,1.0,-0.1,16.3,0.274,1.1,1.7,17.6,2.1,0.377,9.1,0.567,13.3,29.8,1.9,0.066
1247,2023,embiijo01,Joel Embiid,PHILADELPHIA 76ERS,28,0.8055555555555556,35.0,33.55172413793103,4.103448275862069,20.448275862068964,11.913793103448276,3.0,1.7586206896551724,8.448275862068966,1.0,11.155172413793103,10.189655172413794,1.0517241379310345,1.8103448275862069,3.206896551724138,1.0689655172413792,3.4655172413793105,0.545531197301855,0.8552821997105644,0.3505747126436782,22.5,4.7,9.0,2.3,28.0,0.583,6.7,6.2,31.5,1.5,0.147,17.3,0.653,11.9,37.2,5.6,0.262
1248,2023,finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,29,0.547945205479452,32.2,9.125,1.475,7.75,1.0,5.425,0.5,3.025,1.0,3.225,0.75,1.925,1.675,2.0,0.95,0.9,0.4161290322580645,0.75,0.3548387096774194,6.4,1.4,-1.0,-0.2,11.2,0.129,-0.8,6.0,10.1,1.5,0.7,8.6,0.557,9.9,12.8,0.3,0.068
1249,2023,foxde01,De'Aaron Fox,SACRAMENTO KINGS,25,0.8888888888888888,34.046875,25.46875,6.171875,18.40625,6.21875,4.953125,0.3125,3.75,1.0,9.5,4.78125,1.6875,0.515625,2.46875,1.203125,2.609375,0.5161290322580645,0.7688442211055276,0.34069400630914826,29.2,0.8,2.3,-0.9,12.5,0.338,3.2,1.8,21.7,1.7,0.269,7.2,0.602,11.0,30.0,2.4,0.144
1250,2023,fultzma01,Markelle Fultz,ORLANDO MAGIC,24,0.6986301369863014,30.058823529411764,14.03921568627451,5.666666666666667,11.313725490196079,2.607843137254902,1.3725490196078431,0.39215686274509803,2.803921568627451,1.0,5.764705882352941,2.0784313725490198,0.43137254901960786,1.2941176470588236,2.2549019607843137,1.5294117647058822,2.392156862745098,0.509532062391681,0.7969924812030076,0.3142857142857143,29.1,1.3,0.5,0.6,10.7,0.231,-0.2,4.9,16.7,2.5,0.121,7.7,0.563,16.1,21.2,1.0,0.098
1251,2023,garlada01,Darius Garland,CLEVELAND CAVALIERS,23,0.8378378378378378,35.193548387096776,21.93548387096774,7.838709677419355,16.241935483870968,4.82258064516129,6.161290322580645,0.11290322580645161,2.306451612903226,1.0,7.629032258064516,4.112903225806452,2.564516129032258,0.41935483870967744,2.129032258064516,1.2741935483870968,2.8870967741935485,0.46971201588877853,0.8528428093645486,0.4162303664921466,34.9,0.3,3.3,-0.5,7.7,0.297,3.8,1.4,19.8,1.8,0.379,4.6,0.597,13.6,27.0,2.9,0.163
1252,2023,georgpa01,Paul George,LOS ANGELES CLIPPERS,32,0.7534246575342466,34.61818181818182,23.89090909090909,5.1454545454545455,17.945454545454545,5.3090909090909095,7.654545454545454,0.34545454545454546,5.290909090909091,1.0,8.181818181818182,4.654545454545454,2.8727272727272726,0.8,2.8545454545454545,1.4545454545454546,3.1636363636363636,0.45592705167173253,0.8767123287671231,0.3752969121140142,24.6,0.9,2.7,0.2,17.0,0.296,2.5,2.6,19.8,2.1,0.427,9.8,0.589,13.5,29.6,2.3,0.119
1253,2023,giddejo01,Josh Giddey,OKLAHOMA CITY THUNDER,20,0.9166666666666666,30.833333333333332,16.166666666666668,6.136363636363637,14.393939393939394,1.7272727272727273,2.878787878787879,0.4090909090909091,5.818181818181818,1.0,6.96969696969697,1.2878787878787878,0.9393939393939394,2.015151515151515,1.9848484848484849,0.7727272727272727,2.909090909090909,0.4842105263157895,0.7456140350877193,0.3263157894736842,29.8,1.2,0.9,-0.3,20.6,0.12,1.2,6.9,16.9,1.2,0.2,13.6,0.533,16.1,24.4,1.5,0.077
1254,2023,gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,24,0.8333333333333334,35.583333333333336,31.4,5.5,20.366666666666667,10.766666666666667,2.466666666666667,1.0,3.8833333333333333,1.0,10.4,9.733333333333333,0.8666666666666667,0.9,2.716666666666667,1.7,2.8833333333333333,0.5106382978723404,0.9040247678018575,0.35135135135135137,25.7,2.6,7.2,1.5,11.9,0.529,5.7,2.7,27.3,2.3,0.121,7.2,0.625,10.3,32.8,4.9,0.227
1255,2023,goberru01,Rudy Gobert,MINNESOTA TIMBERWOLVES,30,0.8243243243243243,30.639344262295083,13.868852459016393,1.0819672131147542,8.0,4.918032786885246,0.04918032786885246,1.4098360655737705,8.229508196721312,1.0,5.344262295081967,3.180327868852459,0.0,3.2295081967213113,2.9836065573770494,0.819672131147541,1.721311475409836,0.6680327868852459,0.6466666666666666,0.0,5.0,4.1,0.8,0.5,29.6,0.615,0.3,12.1,19.4,1.3,0.006,21.0,0.682,14.5,16.6,1.3,0.178
1256,2023,gordoaa01,Aaron Gordon,DENVER NUGGETS,27,0.821917808219178,30.116666666666667,16.633333333333333,2.933333333333333,11.033333333333333,4.783333333333333,2.533333333333333,0.7333333333333333,4.216666666666667,1.0,6.383333333333334,2.966666666666667,0.9,2.4,1.8833333333333333,0.7666666666666667,1.4833333333333334,0.5785498489425982,0.6202090592334495,0.3552631578947369,13.9,2.2,2.3,-0.5,15.8,0.434,2.8,9.5,20.1,1.2,0.23,12.8,0.633,10.1,21.1,2.0,0.167
1257,2023,gordoer01,Eric Gordon,HOUSTON ROCKETS,34,0.6438356164383562,30.170212765957448,13.085106382978724,2.893617021276596,10.170212765957446,2.872340425531915,5.212765957446808,0.3617021276595745,1.8085106382978724,1.0,4.468085106382978,2.3404255319148937,1.8085106382978724,0.2553191489361702,0.9574468085106383,0.6382978723404256,1.7659574468085106,0.4393305439330544,0.8148148148148148,0.34693877551020413,14.0,1.2,-2.6,-1.6,6.6,0.282,-0.9,0.9,11.4,1.0,0.513,3.8,0.572,13.4,18.1,-0.2,0.039
1258,2023,grantje01,Jerami Grant,PORTLAND TRAIL BLAZERS,28,0.875,35.65079365079365,20.476190476190474,2.380952380952381,14.492063492063492,5.428571428571429,5.698412698412699,0.8412698412698413,3.6507936507936507,1.0,6.888888888888889,4.412698412698413,2.2857142857142856,0.8412698412698413,2.4126984126984126,0.8095238095238095,1.8412698412698412,0.47535596933187296,0.8128654970760234,0.40111420612813364,10.3,2.1,-0.1,-1.4,11.8,0.375,1.3,2.7,16.2,1.1,0.393,7.3,0.606,9.8,22.9,1.1,0.096
1259,2023,greendr01,Draymond Green,GOLDEN STATE WARRIORS,32,0.8648648648648649,31.484375,8.359375,6.75,6.359375,1.53125,1.71875,0.765625,6.46875,1.0,3.359375,1.078125,0.5625,0.859375,3.0625,0.953125,2.59375,0.5282555282555282,0.7040816326530612,0.32727272727272727,27.5,2.1,0.8,2.4,22.3,0.241,-1.6,3.0,12.3,1.4,0.27,12.8,0.594,26.9,12.8,1.4,0.1
1260,2023,greenja05,Jalen Green,HOUSTON ROCKETS,20,0.9041095890410958,34.10606060606061,21.924242424242426,3.5454545454545454,17.96969696969697,5.848484848484849,7.484848484848484,0.2727272727272727,3.3181818181818183,1.0,7.393939393939394,4.621212121212121,2.515151515151515,0.5757575757575758,1.7878787878787878,0.7727272727272727,2.772727272727273,0.4114671163575042,0.7901554404145077,0.3360323886639676,16.8,0.8,-2.4,-2.5,10.7,0.325,0.1,1.8,14.0,1.1,0.417,6.3,0.534,11.9,28.4,-0.2,0.023
1261,2023,halibty01,Tyrese Haliburton,INDIANA PACERS,22,0.7397260273972602,33.74074074074074,20.75925925925926,10.425925925925926,15.092592592592593,3.5555555555555554,7.2592592592592595,0.4444444444444444,3.074074074074074,1.0,7.37037037037037,3.0925925925925926,2.925925925925926,0.5925925925925926,1.2222222222222223,1.6481481481481481,2.5,0.48834355828220855,0.8697916666666667,0.4030612244897959,47.7,1.1,7.2,0.3,10.1,0.236,6.9,2.0,23.7,2.3,0.481,6.0,0.623,13.1,23.8,4.2,0.2
1262,2023,hardati02,Tim Hardaway Jr.,DALLAS MAVERICKS,30,0.8904109589041096,30.153846153846153,13.984615384615385,1.7384615384615385,11.923076923076923,2.276923076923077,7.769230769230769,0.15384615384615385,3.230769230769231,0.6153846153846154,4.661538461538462,1.7384615384615385,2.923076923076923,0.3230769230769231,1.6153846153846154,0.7384615384615385,0.8461538461538461,0.3909677419354839,0.7635135135135136,0.37623762376237624,8.7,0.5,-2.0,-1.5,12.8,0.191,-0.6,1.2,11.7,1.2,0.652,6.9,0.541,6.1,20.7,0.0,0.044
1263,2023,hardeja01,James Harden,PHILADELPHIA 76ERS,33,0.7361111111111112,36.943396226415096,21.37735849056604,10.849056603773585,14.641509433962264,6.528301886792453,7.320754716981132,0.5283018867924528,5.660377358490566,1.0,6.452830188679245,5.660377358490566,2.811320754716981,0.6792452830188679,1.9245283018867925,1.2075471698113207,3.3773584905660377,0.44072164948453607,0.8670520231213873,0.38402061855670105,44.1,1.3,5.7,0.4,17.8,0.446,5.3,2.2,22.1,1.6,0.5,10.1,0.61,16.2,25.3,3.9,0.199
