,season,slug,name,team,age,%games_played,minutes_played,points,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,personal_fouls,steals,turnovers,field_goal%,free_throw%,3pt,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,free_throw_attempt_rate,is_combined_totals,offensive_box_plus_minus,offensive_rebound_percentage,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares_per_48_minutes,is_mvp
303,2013,chandty01,Tyson Chandler,NEW YORK KNICKS,30,0.8048780487804879,32.78787878787879,10.43939393939394,0.9393939393939394,6.0606060606060606,3.909090909090909,0.0,1.1363636363636365,6.575757575757576,1.0,3.8636363636363638,2.712121212121212,0.0,4.075757575757576,2.8484848484848486,0.6363636363636364,1.3181818181818181,0.6375000000000001,0.693798449612403,,4.5,3.0,1.3,-0.3,24.3,0.645,False,1.5,14.1,18.9,1.0,0.0,19.0,0.671,14.5,13.0,1.8,0.207,0
304,2013,conlemi01,Mike Conley,MEMPHIS GRIZZLIES,25,0.975609756097561,34.4625,14.6,6.0875,11.75,3.525,3.6625,0.3,2.275,1.0,5.175,2.925,1.325,0.5375,2.1375,2.175,2.3625,0.4404255319148936,0.8297872340425532,0.36177474402730375,29.5,0.7,4.6,2.3,7.9,0.3,False,2.3,1.8,18.3,3.4,0.312,4.8,0.549,15.1,21.0,4.6,0.172,0
305,2013,couside01,DeMarcus Cousins,SACRAMENTO KINGS,22,0.9146341463414634,30.52,17.066666666666666,2.6533333333333333,13.813333333333333,5.64,0.29333333333333333,0.7333333333333333,6.986666666666666,0.9866666666666667,6.426666666666667,4.16,0.05333333333333334,2.96,3.5866666666666664,1.44,3.0,0.46525096525096526,0.7375886524822696,0.18181818181818182,15.3,1.9,0.2,-0.5,27.0,0.408,False,0.7,10.9,20.2,2.4,0.021,18.7,0.524,15.5,28.1,1.2,0.092,0
306,2013,curryst01,Stephen Curry,GOLDEN STATE WARRIORS,24,0.9512195121951219,38.243589743589745,22.897435897435898,6.910256410256411,17.794871794871796,3.730769230769231,7.6923076923076925,0.15384615384615385,3.269230769230769,1.0,8.025641025641026,3.358974358974359,3.4871794871794872,0.7564102564102564,2.5384615384615383,1.6153846153846154,3.076923076923077,0.4510086455331412,0.9003436426116839,0.4533333333333333,31.1,0.3,5.4,0.1,9.1,0.21,False,5.3,2.3,21.3,2.1,0.432,5.8,0.589,13.7,26.4,5.6,0.18,0
307,2013,davisgl01,Glen Davis,ORLANDO MAGIC,27,0.4146341463414634,31.294117647058822,15.058823529411764,2.0588235294117645,14.058823529411764,3.4411764705882355,0.058823529411764705,0.6176470588235294,5.617647058823529,0.9705882352941176,6.294117647058823,2.4705882352941178,0.0,1.6176470588235294,2.588235294117647,0.9411764705882353,1.8823529411764706,0.4476987447698745,0.717948717948718,0.0,11.3,1.5,-1.9,-0.3,20.3,0.245,False,-1.6,5.8,15.0,1.6,0.004,13.1,0.483,10.8,25.4,0.0,0.035,0
308,2013,denglu01,Luol Deng,CHICAGO BULLS,27,0.9146341463414634,38.70666666666666,16.493333333333332,2.96,14.573333333333334,3.76,3.1066666666666665,0.4266666666666667,4.1866666666666665,1.0,6.213333333333333,3.066666666666667,1.0,2.16,1.4,1.08,1.92,0.42634949679780415,0.8156028368794327,0.3218884120171674,13.2,0.8,0.8,-0.3,12.6,0.258,False,1.0,6.3,15.1,1.5,0.213,9.4,0.508,10.6,21.5,2.0,0.105,0
309,2013,derozde01,DeMar DeRozan,TORONTO RAPTORS,23,1.0,36.74390243902439,18.109756097560975,2.4878048780487805,15.012195121951219,5.2073170731707314,1.4634146341463414,0.2926829268292683,3.317073170731707,1.0,6.682926829268292,4.329268292682927,0.4146341463414634,0.5853658536585366,2.1097560975609757,0.926829268292683,1.8414634146341464,0.44516653127538586,0.8313817330210773,0.2833333333333333,12.0,0.6,-1.4,-1.2,10.9,0.347,False,-0.2,1.9,14.7,1.3,0.097,6.3,0.523,9.6,24.2,0.4,0.075,0
310,2013,dragigo01,Goran Dragić,PHOENIX SUNS,26,0.9390243902439024,33.51948051948052,14.727272727272727,7.3896103896103895,11.766233766233766,4.233766233766234,3.5844155844155843,0.33766233766233766,2.311688311688312,1.0,5.207792207792208,3.168831168831169,1.1428571428571428,0.7792207792207793,2.779220779220779,1.6103896103896105,2.7532467532467533,0.4426048565121413,0.7484662576687117,0.3188405797101449,35.7,0.8,1.4,-0.3,8.0,0.36,False,1.7,2.6,17.5,2.5,0.305,5.2,0.54,16.8,21.7,2.2,0.106,0
311,2013,duncati01,Tim Duncan,SAN ANTONIO SPURS,36,0.8414634146341463,30.115942028985508,17.782608695652176,2.6666666666666665,14.144927536231885,4.3478260869565215,0.10144927536231885,2.652173913043478,8.144927536231885,1.0,7.101449275362318,3.550724637681159,0.028985507246376812,1.7971014492753623,1.6956521739130435,0.7246376811594203,2.130434782608696,0.5020491803278688,0.8166666666666667,0.2857142857142857,15.5,6.4,5.3,2.9,29.6,0.307,False,2.4,7.3,24.4,1.2,0.007,19.1,0.554,11.7,27.8,3.8,0.191,0
312,2013,duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,24,0.9878048780487805,38.50617283950617,28.14814814814815,4.617283950617284,17.691358024691358,9.25925925925926,4.1234567901234565,1.2962962962962963,7.333333333333333,1.0,9.024691358024691,8.382716049382717,1.7160493827160495,0.5679012345679012,1.7654320987654322,1.4320987654320987,3.45679012345679,0.5101186322400558,0.9053333333333334,0.41616766467065874,21.7,2.6,9.3,1.7,20.3,0.523,False,7.6,1.8,28.3,1.9,0.233,11.8,0.647,13.7,29.8,8.9,0.291,0
313,2013,ellismo01,Monta Ellis,MILWAUKEE BUCKS,27,1.0,37.51219512195122,19.23170731707317,6.048780487804878,17.51219512195122,4.560975609756097,4.0,0.43902439024390244,3.3048780487804876,1.0,7.280487804878049,3.524390243902439,1.146341463414634,0.5487804878048781,2.0,2.0609756097560976,3.097560975609756,0.4157381615598886,0.7727272727272728,0.2865853658536585,27.1,0.9,0.6,0.3,9.8,0.26,False,0.3,1.5,16.2,2.8,0.228,5.5,0.493,13.7,26.3,2.1,0.071,0
314,2013,evansty01,Tyreke Evans,SACRAMENTO KINGS,23,0.7926829268292683,31.015384615384615,15.184615384615384,3.523076923076923,11.76923076923077,4.1692307692307695,2.046153846153846,0.4153846153846154,3.5538461538461537,0.9384615384615385,5.630769230769231,3.230769230769231,0.6923076923076923,0.8615384615384616,2.046153846153846,1.3846153846153846,1.9692307692307693,0.47843137254901963,0.7749077490774907,0.33834586466165417,19.0,1.0,1.8,-0.2,13.5,0.354,False,2.0,3.1,18.1,2.3,0.174,8.2,0.558,12.6,22.3,1.9,0.105,0
315,2013,feltora01,Raymond Felton,NEW YORK KNICKS,28,0.8292682926829268,34.01470588235294,13.941176470588236,5.470588235294118,12.970588235294118,1.8823529411764706,3.7941176470588234,0.20588235294117646,2.1029411764705883,1.0,5.544117647058823,1.4852941176470589,1.3676470588235294,0.75,1.911764705882353,1.3823529411764706,2.2794117647058822,0.427437641723356,0.7890625,0.3604651162790698,27.0,0.5,0.1,-0.8,7.5,0.145,False,0.9,2.5,15.2,2.2,0.293,4.9,0.505,14.2,22.1,1.2,0.087,0
316,2013,gallida01,Danilo Gallinari,DENVER NUGGETS,24,0.8658536585365854,32.521126760563384,16.183098591549296,2.4788732394366195,12.267605633802816,4.901408450704225,5.098591549295775,0.5070422535211268,4.253521126760563,1.0,5.126760563380282,4.028169014084507,1.9014084507042253,0.9154929577464789,1.8309859154929577,0.9014084507042254,1.5633802816901408,0.41791044776119407,0.8218390804597702,0.37292817679558005,11.2,1.2,2.8,-0.1,14.4,0.4,False,2.9,3.2,16.7,1.4,0.416,8.9,0.561,9.8,21.3,2.8,0.151,0
317,2013,gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,28,0.975609756097561,34.95,14.0875,3.975,10.8625,3.95,0.175,1.7375,5.475,1.0,5.3625,3.35,0.0125,2.3,3.1875,1.0,1.9625,0.49367088607594933,0.8481012658227848,0.07142857142857144,19.1,4.1,5.2,3.1,18.9,0.364,False,2.1,7.6,19.5,1.6,0.016,13.1,0.559,13.5,19.2,5.1,0.197,0
318,2013,gasolpa01,Pau Gasol,LOS ANGELES LAKERS,32,0.5975609756097561,33.775510204081634,13.73469387755102,4.081632653061225,11.816326530612244,3.63265306122449,0.5714285714285714,1.2448979591836735,6.326530612244898,0.8571428571428571,5.510204081632653,2.5510204081632653,0.16326530612244897,2.2653061224489797,1.8979591836734695,0.4897959183673469,2.122448979591837,0.4663212435233161,0.7022471910112359,0.2857142857142857,19.9,2.7,2.0,0.9,20.1,0.307,False,1.1,7.6,16.7,0.7,0.048,14.0,0.512,13.7,20.5,1.7,0.107,0
319,2013,geeal01,Alonzo Gee,CLEVELAND CAVALIERS,25,1.0,30.98780487804878,10.268292682926829,1.6219512195121952,9.073170731707316,2.5,2.6707317073170733,0.35365853658536583,2.9878048780487805,1.0,3.7195121951219514,1.9878048780487805,0.8414634146341463,0.9146341463414634,2.426829268292683,1.3048780487804879,1.6097560975609757,0.40994623655913986,0.7951219512195122,0.3150684931506849,8.2,0.9,-2.6,-0.3,11.7,0.276,False,-2.2,3.3,10.5,2.2,0.294,7.3,0.505,13.7,16.9,-0.4,0.036,0
320,2013,georgpa01,Paul George,INDIANA PACERS,22,0.9634146341463414,37.620253164556964,17.430379746835442,4.139240506329114,14.886075949367088,3.4683544303797467,5.936708860759493,0.6455696202531646,6.518987341772152,1.0,6.2405063291139244,2.7974683544303796,2.151898734177215,1.1139240506329113,2.8734177215189876,1.8101265822784811,2.949367088607595,0.41921768707483,0.8065693430656934,0.36247334754797444,19.6,1.3,3.8,2.3,19.0,0.233,False,1.5,3.4,16.8,2.6,0.399,11.3,0.531,15.2,23.5,4.4,0.145,0
321,2013,gordoer01,Eric Gordon,NEW ORLEANS HORNETS,24,0.5121951219512195,30.095238095238095,16.976190476190474,3.261904761904762,13.904761904761905,5.285714285714286,4.119047619047619,0.19047619047619047,1.5952380952380953,0.9523809523809523,5.595238095238095,4.4523809523809526,1.3333333333333333,0.23809523809523808,1.7857142857142858,1.0714285714285714,2.7857142857142856,0.40239726027397255,0.8423423423423424,0.3236994219653179,19.3,0.5,-1.3,-1.9,6.4,0.38,False,0.6,0.9,15.4,1.9,0.296,3.6,0.523,14.6,29.4,0.2,0.042,0
322,2013,gortama01,Marcin Gortat,PHOENIX SUNS,28,0.7439024390243902,30.75409836065574,11.147540983606557,1.2295081967213115,9.278688524590164,2.262295081967213,0.04918032786885246,1.6065573770491803,6.360655737704918,1.0,4.836065573770492,1.4754098360655739,0.0,2.098360655737705,2.081967213114754,0.6557377049180327,1.6229508196721312,0.5212014134275619,0.6521739130434784,0.0,6.5,3.9,-0.5,0.3,24.0,0.244,False,-0.8,7.6,15.4,1.1,0.005,15.6,0.543,13.6,17.2,0.7,0.086,0
323,2013,griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,23,0.975609756097561,32.475,18.0,3.7375,13.4,5.325,0.35,0.625,5.95,1.0,7.2125,3.5125,0.0625,2.325,2.8875,1.2125,2.3125,0.5382462686567164,0.6596244131455399,0.17857142857142858,19.9,1.6,4.1,0.8,21.5,0.397,False,3.2,8.7,22.4,2.0,0.026,15.2,0.572,12.8,25.4,4.0,0.196,0
324,2013,hardeja01,James Harden,HOUSTON ROCKETS,23,0.9512195121951219,38.26923076923077,25.935897435897434,5.833333333333333,17.141025641025642,10.153846153846153,6.230769230769231,0.48717948717948717,4.064102564102564,1.0,7.5,8.64102564102564,2.2948717948717947,0.7948717948717948,2.282051282051282,1.8205128205128205,3.782051282051282,0.43754674644727,0.851010101010101,0.3683127572016461,25.7,1.0,5.6,0.5,11.9,0.592,False,5.2,2.4,22.9,2.4,0.364,7.2,0.6,14.9,29.0,5.8,0.206,0
325,2013,harrito02,Tobias Harris,ORLANDO MAGIC,20,0.32926829268292684,36.074074074074076,17.296296296296298,2.074074074074074,14.703703703703704,4.111111111111111,3.2222222222222223,1.3703703703703705,6.444444444444445,0.7407407407407407,6.666666666666667,2.962962962962963,1.0,2.074074074074074,3.2962962962962963,0.8888888888888888,1.7777777777777777,0.4534005037783375,0.7207207207207208,0.3103448275862069,9.6,2.9,0.0,-0.5,20.2,0.28,False,0.5,6.5,17.0,1.3,0.219,13.3,0.524,9.7,23.1,0.5,0.092,0
326,2013,hendege02,Gerald Henderson,CHARLOTTE BOBCATS,25,0.8292682926829268,31.36764705882353,15.514705882352942,2.6029411764705883,12.573529411764707,4.602941176470588,1.4705882352941178,0.5,2.8676470588235294,0.8529411764705882,5.617647058823529,3.7941176470588234,0.4852941176470588,0.8088235294117647,2.1911764705882355,1.0,1.588235294117647,0.4467836257309941,0.8242811501597445,0.32999999999999996,15.6,1.3,-1.1,-1.4,10.8,0.366,False,0.3,2.9,16.4,1.7,0.117,6.7,0.531,9.8,23.5,0.5,0.073,0
327,2013,hillge01,George Hill,INDIANA PACERS,26,0.926829268292683,34.473684210526315,14.157894736842104,4.671052631578948,11.460526315789474,2.8026315789473686,4.644736842105263,0.34210526315789475,3.1184210526315788,1.0,5.078947368421052,2.289473684210526,1.7105263157894737,0.618421052631579,1.763157894736842,1.0657894736842106,1.5263157894736843,0.4431687715269804,0.8169014084507041,0.36827195467422097,23.4,0.7,3.3,1.1,9.9,0.245,False,2.2,2.0,16.6,1.6,0.405,6.0,0.558,10.7,18.8,3.5,0.177,0
328,2013,holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,22,0.9512195121951219,37.51282051282051,17.73076923076923,8.012820512820513,16.512820512820515,3.1025641025641026,3.1666666666666665,0.41025641025641024,3.076923076923077,1.0,7.115384615384615,2.3333333333333335,1.1666666666666667,1.141025641025641,2.1794871794871793,1.5769230769230769,3.7435897435897436,0.43090062111801236,0.7520661157024794,0.368421052631579,36.5,0.9,0.5,-0.7,9.5,0.188,False,1.2,3.3,16.7,2.2,0.192,6.4,0.496,17.3,26.6,1.9,0.055,0
329,2013,horfoal01,Al Horford,ATLANTA HAWKS,26,0.9024390243902439,37.24324324324324,17.41891891891892,3.2432432432432434,14.324324324324325,2.810810810810811,0.08108108108108109,1.054054054054054,7.594594594594595,1.0,7.783783783783784,1.8108108108108107,0.04054054054054054,2.635135135135135,2.2027027027027026,1.054054054054054,1.9864864864864864,0.5433962264150943,0.6442307692307692,0.5,15.3,2.2,1.9,0.6,23.0,0.196,False,1.3,8.2,19.8,1.5,0.006,15.7,0.56,11.3,21.8,2.7,0.153,0
330,2013,howardw01,Dwight Howard,LOS ANGELES LAKERS,27,0.926829268292683,35.81578947368421,17.05263157894737,1.4210526315789473,10.697368421052632,9.486842105263158,0.07894736842105263,2.4473684210526314,9.131578947368421,1.0,6.184210526315789,4.671052631578948,0.013157894736842105,3.3026315789473686,3.8289473684210527,1.105263157894737,2.960526315789474,0.5781057810578105,0.49237170596393903,0.16666666666666666,6.6,4.9,0.6,1.1,27.4,0.887,False,-0.6,10.4,19.4,1.6,0.007,19.1,0.573,16.6,22.2,1.8,0.134,0
331,2013,ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,23,0.975609756097561,31.075,13.1875,0.5375,9.725,2.3875,0.7125,3.025,4.9375,1.0,5.575,1.7875,0.25,2.775,2.6625,0.35,1.5625,0.5732647814910026,0.7486910994764397,0.3508771929824561,2.8,7.4,1.5,0.7,17.0,0.246,False,0.9,11.1,19.4,0.6,0.073,14.2,0.612,12.7,18.1,2.2,0.181,0
332,2013,iguodan01,Andre Iguodala,DENVER NUGGETS,29,0.975609756097561,34.7375,12.975,5.4125,10.9875,3.375,3.5875,0.65,4.2625,1.0,4.95,1.9375,1.1375,1.025,1.5875,1.7375,2.575,0.45051194539249145,0.5740740740740741,0.3170731707317073,22.4,1.5,2.6,1.4,13.5,0.307,False,1.2,3.4,15.2,2.5,0.327,8.5,0.52,17.1,18.8,3.3,0.097,0
333,2013,irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,20,0.7195121951219512,34.71186440677966,22.45762711864407,5.932203389830509,18.135593220338983,4.915254237288136,4.728813559322034,0.3559322033898305,3.0847457627118646,1.0,8.203389830508474,4.203389830508475,1.847457627118644,0.576271186440678,2.4745762711864407,1.5084745762711864,3.23728813559322,0.4523364485981308,0.8551724137931035,0.3906810035842294,32.7,0.8,3.7,-0.7,10.8,0.271,False,4.3,1.8,21.4,2.3,0.261,6.1,0.553,13.8,30.2,3.0,0.125,0
334,2013,jamesle01,LeBron James,MIAMI HEAT,28,0.926829268292683,37.85526315789474,26.789473684210527,7.25,17.81578947368421,7.0394736842105265,3.3421052631578947,0.881578947368421,6.75,1.0,10.06578947368421,5.302631578947368,1.355263157894737,1.2763157894736843,1.4473684210526316,1.6973684210526316,2.973684210526316,0.5649926144756279,0.7532710280373831,0.4055118110236221,36.4,1.9,11.7,2.4,20.8,0.395,False,9.3,4.4,31.6,2.4,0.188,13.1,0.64,12.4,30.2,9.9,0.322,1
335,2013,jeffeal01,Al Jefferson,UTAH JAZZ,28,0.9512195121951219,33.05128205128205,17.833333333333332,2.1025641025641026,15.846153846153847,2.782051282051282,0.21794871794871795,1.141025641025641,7.230769230769231,1.0,7.833333333333333,2.141025641025641,0.02564102564102564,2.0,2.1794871794871793,1.0256410256410255,1.3461538461538463,0.494336569579288,0.7695852534562212,0.11764705882352941,12.0,2.7,2.4,0.1,25.9,0.176,False,2.2,7.0,20.9,1.6,0.014,16.3,0.522,7.3,25.3,2.8,0.143,0
336,2013,jennibr01,Brandon Jennings,MILWAUKEE BUCKS,23,0.975609756097561,36.2125,17.4625,6.5125,15.5875,3.5125,5.7625,0.125,2.3375,1.0,6.2125,2.875,2.1625,0.7375,1.9375,1.5625,2.5375,0.3985565356856456,0.8185053380782917,0.3752711496746204,29.1,0.3,1.1,-0.6,7.2,0.225,False,1.7,2.1,16.1,2.2,0.37,4.6,0.51,12.9,23.7,2.2,0.096,0
337,2013,johnsjo02,Joe Johnson,BROOKLYN NETS,31,0.8780487804878049,36.69444444444444,16.25,3.513888888888889,14.61111111111111,2.236111111111111,5.486111111111111,0.19444444444444445,2.2916666666666665,1.0,6.180555555555555,1.8333333333333333,2.0555555555555554,0.7361111111111112,1.375,0.6805555555555556,1.7083333333333333,0.4230038022813688,0.8198757763975155,0.37468354430379747,16.7,0.4,0.0,-1.4,7.4,0.153,False,1.4,2.4,14.1,1.0,0.375,4.9,0.521,9.9,21.7,1.3,0.092,0
338,2013,kirilan01,Andrei Kirilenko,MINNESOTA TIMBERWOLVES,31,0.7804878048780488,31.78125,12.359375,2.765625,8.75,3.90625,1.875,0.96875,4.0625,1.0,4.4375,2.9375,0.546875,1.59375,1.28125,1.5,1.859375,0.5071428571428571,0.752,0.2916666666666667,14.4,2.4,3.5,1.8,15.1,0.446,False,1.8,5.6,17.6,2.4,0.214,10.2,0.59,15.1,17.4,2.9,0.142,0
339,2013,knighbr03,Brandon Knight,DETROIT PISTONS,21,0.9146341463414634,31.533333333333335,13.32,4.04,11.706666666666667,3.0,4.36,0.10666666666666667,2.5733333333333333,1.0,4.76,2.2,1.6,0.72,2.0933333333333333,0.7733333333333333,2.7333333333333334,0.40660592255125283,0.7333333333333334,0.3669724770642202,21.3,0.3,-2.8,-1.9,9.6,0.256,False,-0.9,2.6,12.0,1.3,0.372,6.0,0.511,17.3,22.8,-0.5,0.022,0
340,2013,korveky01,Kyle Korver,ATLANTA HAWKS,31,0.9024390243902439,30.527027027027028,10.945945945945946,1.972972972972973,8.121621621621621,1.054054054054054,5.594594594594595,0.5,3.6486486486486487,0.8108108108108109,3.7432432432432434,0.9054054054054054,2.554054054054054,0.3108108108108108,2.2972972972972974,0.9459459459459459,0.9459459459459459,0.4608985024958403,0.858974358974359,0.45652173913043476,9.9,1.3,1.8,0.7,13.5,0.13,False,1.1,1.2,13.9,1.6,0.689,7.4,0.637,9.9,14.5,2.2,0.137,0
341,2013,lawsoty01,Ty Lawson,DENVER NUGGETS,25,0.8902439024390244,34.42465753424658,16.65753424657534,6.863013698630137,13.301369863013699,4.260273972602739,3.1780821917808217,0.1095890410958904,2.219178082191781,0.9726027397260274,6.136986301369863,3.219178082191781,1.1643835616438356,0.4931506849315068,1.8493150684931507,1.4657534246575343,2.493150684931507,0.4613800205973223,0.7556270096463023,0.3663793103448276,30.2,0.2,2.0,-0.5,7.1,0.32,False,2.5,1.6,17.9,2.1,0.239,4.4,0.549,14.1,22.3,2.5,0.141,0
342,2013,leeda02,David Lee,GOLDEN STATE WARRIORS,29,0.9634146341463414,36.79746835443038,18.468354430379748,3.5316455696202533,14.683544303797468,4.050632911392405,0.05063291139240506,0.27848101265822783,8.455696202531646,1.0,7.620253164556962,3.2278481012658227,0.0,2.759493670886076,3.1139240506329116,0.8481012658227848,2.6202531645569622,0.5189655172413793,0.7968749999999999,0.0,16.5,0.6,1.8,0.4,24.5,0.276,False,1.4,8.5,19.2,1.2,0.003,16.8,0.561,13.7,23.2,2.8,0.15,0
343,2013,leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,21,0.7073170731707317,31.20689655172414,11.879310344827585,1.603448275862069,9.068965517241379,2.1724137931034484,3.0,0.5517241379310345,4.879310344827586,0.9827586206896551,4.482758620689655,1.793103448275862,1.1206896551724137,1.0862068965517242,1.706896551724138,1.6724137931034482,1.0689655172413792,0.494296577946768,0.8253968253968254,0.3735632183908046,7.7,1.3,3.1,2.0,17.1,0.24,False,1.1,4.3,16.4,2.7,0.331,11.1,0.592,9.6,16.4,2.3,0.166,0
344,2013,lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,22,1.0,38.6219512195122,19.048780487804876,6.475609756097561,15.707317073170731,3.9146341463414633,6.134146341463414,0.23170731707317074,2.6219512195121952,1.0,6.7439024390243905,3.3048780487804876,2.2560975609756095,0.5121951219512195,2.097560975609756,0.9024390243902439,2.9634146341463414,0.42934782608695654,0.8442367601246106,0.36779324055666,28.8,0.5,0.3,-1.9,8.0,0.249,False,2.1,1.5,16.4,1.2,0.391,4.7,0.546,14.5,24.2,1.8,0.088,0
345,2013,linje01,Jeremy Lin,HOUSTON ROCKETS,24,1.0,32.19512195121951,13.353658536585366,6.060975609756097,10.939024390243903,3.3536585365853657,3.1341463414634148,0.35365853658536583,2.6219512195121952,1.0,4.829268292682927,2.6341463414634148,1.0609756097560976,0.3902439024390244,2.5,1.6341463414634145,2.8780487804878048,0.4414715719063545,0.7854545454545455,0.33852140077821014,29.4,0.8,0.3,0.4,9.1,0.307,False,-0.1,1.4,14.9,2.5,0.287,5.3,0.538,18.8,20.8,1.5,0.099,0
346,2013,lopezbr01,Brook Lopez,BROOKLYN NETS,24,0.9024390243902439,30.445945945945947,19.41891891891892,0.9459459459459459,14.783783783783784,5.297297297297297,0.013513513513513514,2.081081081081081,4.108108108108108,1.0,7.702702702702703,4.013513513513513,0.0,2.810810810810811,2.054054054054054,0.44594594594594594,1.7702702702702702,0.5210237659963437,0.7576530612244897,0.0,6.4,5.2,3.2,-0.2,16.1,0.358,False,3.4,10.8,24.7,0.8,0.001,13.4,0.567,9.4,28.6,3.0,0.191,0
347,2013,loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,24,0.21951219512195122,34.333333333333336,18.333333333333332,2.3333333333333335,16.555555555555557,7.888888888888889,5.111111111111111,0.5,10.444444444444445,1.0,5.833333333333333,5.555555555555555,1.1111111111111112,3.5555555555555554,1.8888888888888888,0.7222222222222222,2.1666666666666665,0.35234899328859054,0.704225352112676,0.2173913043478261,11.8,1.1,0.4,-1.0,35.9,0.477,False,1.4,11.5,17.9,1.1,0.309,23.3,0.458,9.8,28.9,0.4,0.084,0
348,2013,mariosh01,Shawn Marion,DALLAS MAVERICKS,34,0.8170731707317073,30.0,12.119402985074627,2.4328358208955225,10.298507462686567,1.507462686567164,1.0895522388059702,0.7014925373134329,5.656716417910448,1.0,5.298507462686567,1.1791044776119404,0.34328358208955223,2.1791044776119404,1.6567164179104477,1.1194029850746268,1.537313432835821,0.5144927536231884,0.7821782178217823,0.3150684931506849,13.1,1.8,2.2,0.6,20.6,0.146,False,1.6,8.2,18.0,1.9,0.106,14.5,0.553,12.3,19.0,2.1,0.127,0
349,2013,matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,26,0.8414634146341463,34.82608695652174,14.81159420289855,2.5217391304347827,11.710144927536232,2.710144927536232,6.159420289855072,0.2608695652173913,2.260869565217391,1.0,5.101449275362318,2.1594202898550723,2.449275362318841,0.5072463768115942,2.4927536231884058,1.3043478260869565,1.5797101449275361,0.4356435643564356,0.7967914438502673,0.39764705882352946,11.8,0.6,0.5,-0.2,7.6,0.231,False,0.7,1.7,14.1,2.0,0.526,4.6,0.574,10.9,19.1,1.5,0.093,0
350,2013,mayooj01,O.J. Mayo,DALLAS MAVERICKS,25,1.0,35.52439024390244,15.304878048780488,4.402439024390244,12.512195121951219,2.841463414634146,4.2560975609756095,0.2804878048780488,3.1097560975609757,1.0,5.621951219512195,2.3292682926829267,1.7317073170731707,0.43902439024390244,2.3780487804878048,1.1341463414634145,2.5609756097560976,0.449317738791423,0.8197424892703863,0.4068767908309456,19.4,0.6,-0.5,-0.6,9.6,0.227,False,0.1,1.4,13.9,1.6,0.34,5.6,0.556,15.7,20.9,1.1,0.069,0
351,2013,mcrobjo01,Josh McRoberts,CHARLOTTE BOBCATS,25,0.3170731707317073,30.846153846153847,9.307692307692308,2.730769230769231,7.3076923076923075,2.1153846153846154,1.1153846153846154,0.5769230769230769,5.230769230769231,0.7307692307692307,3.6923076923076925,1.6538461538461537,0.2692307692307692,2.0,2.5384615384615383,0.8461538461538461,1.4615384615384615,0.5052631578947369,0.7818181818181817,0.24137931034482757,14.9,1.5,-0.9,-0.4,20.0,0.289,False,-0.4,7.2,14.8,1.4,0.153,13.4,0.565,15.1,14.3,0.2,0.09,0
352,2013,millspa01,Paul Millsap,UTAH JAZZ,27,0.9512195121951219,30.44871794871795,14.551282051282051,2.576923076923077,11.217948717948717,4.564102564102564,0.5,1.0256410256410255,4.833333333333333,1.0,5.5,3.3846153846153846,0.16666666666666666,2.269230769230769,2.9743589743589745,1.3076923076923077,1.7692307692307692,0.4902857142857143,0.7415730337078652,0.3333333333333333,14.5,2.7,2.7,1.0,18.8,0.407,False,1.7,8.6,19.8,2.3,0.045,13.7,0.55,11.8,22.4,2.8,0.154,0
353,2013,monrogr01,Greg Monroe,DETROIT PISTONS,22,0.9878048780487805,33.17283950617284,16.02469135802469,3.4691358024691357,13.061728395061728,4.839506172839506,0.04938271604938271,0.6790123456790124,6.679012345679013,1.0,6.345679012345679,3.3333333333333335,0.0,2.9135802469135803,2.345679012345679,1.2962962962962963,2.888888888888889,0.4858223062381853,0.6887755102040817,0.0,18.6,1.6,1.8,0.4,23.6,0.371,False,1.5,9.9,19.5,2.1,0.004,16.7,0.527,16.0,24.8,2.6,0.105,0
354,2013,nashst01,Steve Nash,LOS ANGELES LAKERS,38,0.6097560975609756,32.54,12.72,6.66,9.5,2.32,2.6,0.1,2.32,1.0,4.72,2.14,1.14,0.52,1.4,0.6,2.52,0.49684210526315786,0.9224137931034484,0.4384615384615384,32.8,0.2,0.4,-1.4,7.7,0.244,False,1.8,1.8,16.0,0.9,0.274,4.8,0.605,19.3,17.8,1.0,0.127,0
