Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name
1729,Blogtable: What should Philadelphia 76ers expect from Markelle Fultz in playoffs?,2017-18,http://global.nba.com/news/blogtable-what-should-philadelphia-76ers-expect-from-markelle-fultz-in-playoffs/,NBA News,Default,Default,Default,0.0454340451215451,0.0454340451215451,Russell Westbrook
1730,LeBron James on season’s Kia MVP chase: ‘I would vote for me’,2017-18,http://global.nba.com/news/lebron-james-on-seasons-kia-mvp-chase-i-would-vote-for-me/,NBA News,Default,Default,Default,0.1202754820936639,0.1202754820936639,LeBron James
1731,Report: Kevin Durant says he’ll return on Thursday,2017-18,http://global.nba.com/news/report-kevin-durant-says-hell-return-on-thursday/,NBA News,Default,Default,Default,0.065,0.065,Kevin Durant
1732,San Antonio Spurs’ LaMarcus Aldridge exits with left knee contusion,2017-18,http://global.nba.com/news/san-antonio-spurs-lamarcus-aldridge-exits-with-left-knee-contusion/,NBA News,Default,Default,Default,-0.1514101473922902,-0.1514101473922902,Kawhi Leonard
1733,"Kevin Love leaves game with busted tooth, concussion-like symptoms",2017-18,http://global.nba.com/news/kevin-love-leaves-game-with-busted-tooth-concussion-like-symptoms/,NBA News,Default,Default,Default,0.1104251012145749,0.1104251012145749,Kevin Love
1734,DeAndre controls the paint as Clippers edge Bucks,2017-18,http://global.nba.com/news/deandre-controls-the-paint-as-clippers-edge-bucks/,NBA News,Default,Default,Default,0.0725550435227854,0.0725550435227854,Giannis Antetokounmpo
1735,Oladipo’s 24 points propels Pacers over Warriors,2017-18,http://global.nba.com/news/oladipos-24-points-propels-pacers-over-warriors/,NBA News,Default,Default,Default,0.1011148085091746,0.1011148085091746,Stephen Curry
1736,"Wade, Heat stymie Cavaliers, 98-79",2017-18,http://global.nba.com/news/wade-heat-stymie-cavaliers-98-79/,NBA News,Default,Default,Default,0.0079147988763373,0.0079147988763373,LeBron James
1737,"Lillard’s 41 points lift Blazers past Pelicans, 107-103",2017-18,http://global.nba.com/news/lillards-41-points-lifts-blazers-past-pelicans-107-103/,NBA News,Default,Default,Default,0.0277287669595362,0.0277287669595362,Anthony Davis
1738,Rockets extend streak to 10 games with 118-86 win over Bulls,2017-18,http://global.nba.com/news/rockets-extend-streak-to-10-games-with-118-86-win-over-bulls/,NBA News,Default,Default,Default,0.0583091908091908,0.0583091908091908,James Harden
1739,"DeRozan leads Raptors past Nuggets, 114-110",2017-18,http://global.nba.com/news/derozan-scores-15-raptors-beat-nuggets-114-110/,NBA News,Default,Default,Default,0.0894285714285714,0.0894285714285714,DeMar DeRozan
1740,Aldridge injured as Wizards beat Spurs to snap losing streak,2017-18,http://global.nba.com/news/aldridge-injured-as-wizards-beat-spurs-to-snap-losing-streak/,NBA News,Default,Default,Default,0.0593154761904761,0.0593154761904761,Kawhi Leonard
1741,"Andrew Bogut remains in Australia with pregnant wife, won’t seek late-season NBA contract",2017-18,http://global.nba.com/news/andrew-bogut-remains-in-australia-with-pregnant-wife-wont-seek-late-season-nba-contract/,NBA News,Default,Default,Default,0.0527777777777777,0.0527777777777777,Russell Westbrook
1742,Clippers host Bucks in rematch of bubble teams,2017-18,http://global.nba.com/news/clips-host-bucks-in-rematch-of-bubble-teams/,NBA News,Default,Default,Default,0.1600040584415584,0.1600040584415584,Giannis Antetokounmpo
1743,Pelicans welcome breather before playing Trail Blazers,2017-18,http://global.nba.com/news/pelicans-welcome-breather-before-playing-trail-blazers/,NBA News,Default,Default,Default,0.0593354562104562,0.0593354562104562,Damian Lillard
1744,Spoelstra expected back when Heat meet Cavaliers,2017-18,http://global.nba.com/news/spoelstra-expected-back-when-heat-meet-cavaliers/,NBA News,Default,Default,Default,0.092849548112706,0.092849548112706,LeBron James
1745,Nuggets’ Harris remains out against Raptors,2017-18,http://global.nba.com/news/nuggets-harris-remains-out-against-raptors/,NBA News,Default,Default,Default,0.0030835284933645,0.0030835284933645,Paul Millsap
1746,"Spurs, Wizards meet after losses end, extend streaks",2017-18,http://global.nba.com/news/spurs-wizards-meet-after-losses-end-extend-streaks/,NBA News,Default,Default,Default,0.1215056818181818,0.1215056818181818,John Wall
1747,Kemba Walker ‘tired’ of being missing out on playoffs,2017-18,http://global.nba.com/news/kemba-walker-tired-of-being-missing-out-on-playoffs/,NBA News,Default,Default,Default,0.0143821022727272,0.0143821022727272,Kemba Walker
1748,Draymond Green could play tonight; Kevin Durant may return Thursday,2017-18,http://global.nba.com/news/draymond-green-could-play-tonight-kevin-durant-may-return-thursday-vs-milwaukee-bucks/,NBA News,Default,Default,Default,-0.0111344537815126,-0.0111344537815126,Stephen Curry
1749,Markelle Fultz gives Philadelphia 76ers lift in long-awaited return,2017-18,http://global.nba.com/news/markelle-fultz-gives-philadelphia-76ers-lift-in-long-awaited-return/,NBA News,Default,Default,Default,0.1343617724867724,0.1343617724867724,Russell Westbrook
1750,"Tatum has 23, Morris 20 to lift Celtics over Suns 102-94",2017-18,http://global.nba.com/news/tatum-has-23-morris-20-to-lift-celtics-over-suns-102-94/,NBA News,Default,Default,Default,0.0782242063492063,0.0782242063492063,Kyrie Irving
1751,Selden scores 23 as Grizzlies surprise Wolves 101-93,2017-18,http://global.nba.com/news/selden-scores-23-as-grizzlies-surprise-wolves-101-93/,NBA News,Default,Default,Default,0.0076349206349206,0.0076349206349206,Karl-Anthony Towns
1752,No. 1 pick Fultz scores 10 points in 1st game since October,2017-18,http://global.nba.com/news/no-1-pick-fultz-scores-10-points-in-1st-game-since-october/,NBA News,Default,Default,Default,0.0686686507936508,0.0686686507936508,Paul Millsap
1753,"Walker comes up big in OT, Hornets top Knicks 137-128",2017-18,http://global.nba.com/news/walker-comes-up-big-in-ot-hornets-top-knicks-137-128/,NBA News,Default,Default,Default,0.0530178633626909,0.0530178633626909,Kemba Walker
1754,Jackson leads Pistons past Lakers 112-106,2017-18,http://global.nba.com/news/jackson-leads-pistons-past-lakers-112-106/,NBA News,Default,Default,Default,-0.0214056776556776,-0.0214056776556776,Isaiah Thomas
1755,"John Wall practices, remains unsure on return to lineup",2017-18,http://global.nba.com/news/john-wall-practices-remains-unsure-on-return-to-lineup/,NBA News,Default,Default,Default,0.1968947124304267,0.1968947124304267,John Wall
1756,Markelle Fultz activated for 76ers vs. Denver,2017-18,http://global.nba.com/news/markelle-fultz-activated-for-76ers-vs-denver/,NBA News,Default,Default,Default,0.05,0.05,Russell Westbrook
1757,Kuzma anchors short-handed Lakers’ lineup vs. Pistons,2017-18,http://global.nba.com/news/kuzma-anchors-short-handed-lakers-lineup-vs-pistons/,NBA News,Default,Default,Default,0.1084288653733098,0.1084288653733098,Isaiah Thomas
1758,Hornets look to move up with win over Knicks,2017-18,http://global.nba.com/news/hornets-look-to-move-up-with-win-over-knicks/,NBA News,Default,Default,Default,0.2732864357864358,0.2732864357864358,Kemba Walker
1759,"Week 24 Power Rankings: Celtics, Warriors dealing with poorly timed injuries",2017-18,http://global.nba.com/news/week-24-power-rankings-boston-celtics-golden-state-warriors-dealing-with-poorly-timed-injuries/,NBA News,Default,Default,Default,0.0910719362941585,0.0910719362941585,Stephen Curry
1760,"Morning Tip Mailbag: Your questions on Paul George, LeBron James, Al Horford and more",2017-18,http://global.nba.com/news/morning-tip-mailbag-your-questions-on-paul-george-lebron-james-al-horford-and-more/,NBA News,Default,Default,Default,0.1054405118690833,0.1054405118690833,Kyrie Irving
1761,Warriors Coach Steve Kerr rules out Stephen Curry for first round,2017-18,http://global.nba.com/news/warriors-coach-steve-kerr-rules-out-stephen-curry-for-first-round/,NBA News,Default,Default,Default,0.1608681567865241,0.1608681567865241,Stephen Curry
1762,"McCollum has 34 points, Trail Blazers beat Thunder",2017-18,http://global.nba.com/news/mccollum-has-34-points-trail-blazers-beat-thunder/,NBA News,Default,Default,Default,0.0518989898989898,0.0518989898989898,Russell Westbrook
1763,Oladipo helps Pacers top Heat in OT to clinch playoff spot,2017-18,http://global.nba.com/news/oladipo-helps-pacers-top-heat-in-ot-to-clinch-playoff-spot/,NBA News,Default,Default,Default,0.0356481481481481,0.0356481481481481,Victor Oladipo
1764,"Rozier scores 33 as Celtics pull away from Kings, 104-93",2017-18,http://global.nba.com/news/rozier-scores-33-as-celtics-pull-away-from-kings-104-93/,NBA News,Default,Default,Default,0.0137235449735449,0.0137235449735449,Isaiah Thomas
1765,"Giannis returns, Bucks hold on for 106-103 win over Spurs",2017-18,http://global.nba.com/news/giannis-returns-bucks-hold-on-for-106-103-win-over-spurs/,NBA News,Default,Default,Default,0.0756644959978293,0.0756644959978293,Giannis Antetokounmpo
1766,"LeBron scores 37, Cavs hold off Nets for 5th straight win",2017-18,http://global.nba.com/news/lebron-scores-37-cavs-hold-off-nets-for-5th-straight-win/,NBA News,Default,Default,Default,0.121472298745026,0.121472298745026,LeBron James
1767,Warriors face difficult road to playoffs with Stephen Curry sidelined by left knee injury,2017-18,http://global.nba.com/news/warriors-face-difficult-road-to-playoffs-with-stephen-curry-sidelined-by-left-knee-injury/,NBA News,Default,Default,Default,0.0695084415584415,0.0695084415584415,Kyrie Irving
1768,Boston Celtics optimistic after Kyrie Irving surgery,2017-18,http://global.nba.com/news/boston-celtics-optimistic-after-kyrie-irving-surgery/,NBA News,Default,Default,Default,-0.0207386363636363,-0.0207386363636363,Kyrie Irving
1769,"Warriors, minus Curry, Thompson, Durant, face Jazz",2017-18,http://global.nba.com/news/warriors-minus-curry-thompson-durant-face-jazz/,NBA News,Default,Default,Default,0.1163738576238575,0.1163738576238575,Stephen Curry
1770,Thunder host Blazers in key West showdown,2017-18,http://global.nba.com/news/thunder-host-blazers-in-key-west-showdown/,NBA News,Default,Default,Default,0.0529186912860382,0.0529186912860382,Russell Westbrook
1771,Cavaliers aim to pick up speed vs. Nets,2017-18,http://global.nba.com/news/cavaliers-aim-to-pick-up-speed-vs-nets/,NBA News,Default,Default,Default,0.1874228595478596,0.1874228595478596,LeBron James
1772,Philadelphia 76ers coach Brett Brown says Markelle Fultz ‘quite close’ to return,2017-18,http://global.nba.com/news/philadelphia-76ers-coach-brett-brown-says-markelle-fultz-quite-close-to-return/,NBA News,Default,Default,Default,0.0714873603762492,0.0714873603762492,Russell Westbrook
1773,Bucks’ Antetokounmpo to return from injury vs. Spurs,2017-18,http://global.nba.com/news/bucks-antetokounmpo-could-play-vs-spurs/,NBA News,Default,Default,Default,0.1227102102102102,0.1227102102102102,Kawhi Leonard
1774,Steph Curry to miss at least 3 weeks with MCL sprain,2017-18,http://global.nba.com/news/steph-to-miss-at-least-3-weeks-with-mcl-sprain/,NBA News,Default,Default,Default,0.0008994708994708,0.0008994708994708,Stephen Curry
1775,"Kyle Kuzma leads 4th-quarter surge, Lakers beat Grizzlies",2017-18,http://global.nba.com/news/kyle-kuzma-leads-4th-quarter-surge-lakers-beat-grizzlies/,NBA News,Default,Default,Default,0.0618390804597701,0.0618390804597701,Isaiah Thomas
1776,Harden’s 27 help Rockets sail past Pelicans 114-91,2017-18,http://global.nba.com/news/hardens-27-help-rockets-sail-past-pelicans-114-91/,NBA News,Default,Default,Default,0.0518519784309257,0.0518519784309257,James Harden
1777,Gordon helps Magic hold off Suns 105-99,2017-18,http://global.nba.com/news/gordon-helps-magic-hold-off-suns-105-99/,NBA News,Default,Default,Default,0.1465686274509803,0.1465686274509803,Devin Booker
1778,Pistons sharp from outside in 117-95 win over Chicago,2017-18,http://global.nba.com/news/pistons-sharp-from-outside-in-117-95-win-over-chicago/,NBA News,Default,Default,Default,-0.0603174603174603,-0.0603174603174603,Zach LaVine
1779,"Ben Simmons has triple-double, 76ers beat Timberwolves",2017-18,http://global.nba.com/news/ben-simmons-has-triple-double-76ers-beat-timberwolves/,NBA News,Default,Default,Default,0.1310262907823883,0.1310262907823883,Karl-Anthony Towns
1780,Kyrie out 3-6 weeks after left knee surgery,2017-18,http://global.nba.com/news/kyrie-out-3-6-weeks-after-left-knee-surgery/,NBA News,Default,Default,Default,0.155,0.155,Kyrie Irving
1781,Payton to face old team when Suns visit Magic,2017-18,http://global.nba.com/news/payton-to-face-old-team-when-suns-visit-magic/,NBA News,Default,Default,Default,0.0495679723502304,0.0495679723502304,Devin Booker
1782,"Lakers, Grizzlies looking to bounce back",2017-18,http://global.nba.com/news/lakers-grizzlies-looking-to-bounce-back/,NBA News,Default,Default,Default,0.0454216073781291,0.0454216073781291,Russell Westbrook
1783,"MVP candidates AD, Harden square off as Rockets host Pelicans",2017-18,http://global.nba.com/news/mvp-candidates-ad-harden-square-off-as-rockets-host-pelicans/,NBA News,Default,Default,Default,0.1059163059163059,0.1059163059163059,James Harden
1784,Surging 76ers take on Timberwolves,2017-18,http://global.nba.com/news/surging-76ers-take-on-timberwolves/,NBA News,Default,Default,Default,0.2069207702020201,0.2069207702020201,Karl-Anthony Towns
1785,Spurs Edge Jazz In OT Thriller,2017-18,http://global.nba.com/news/spurs-edge-jazz-in-ot-thriller/,NBA News,Default,Default,Default,0.0411210970993579,0.0411210970993579,Kawhi Leonard
1786,Celtics top Trail Blazers behind rally in 4th Quarter,2017-18,http://global.nba.com/news/celtics-top-trail-blazers-behind-rally-in-4th-quarter/,NBA News,Default,Default,Default,0.0394071914480077,0.0394071914480077,Damian Lillard
1787,Russ’ 17-point 4th quarter leads Thunder past Heat,2017-18,http://global.nba.com/news/russ-17-point-4th-quarter-leads-thunder-past-heat/,NBA News,Default,Default,Default,0.085,0.085,Russell Westbrook
1788,Bucks overcome sluggish start to beat Bulls,2017-18,http://global.nba.com/news/bucks-overcome-sluggish-start-to-beat-bulls/,NBA News,Default,Default,Default,0.0336592970521541,0.0336592970521541,Giannis Antetokounmpo
1789,"Timberwolves defeat Knicks, clinch first winning record since 2005",2017-18,http://global.nba.com/news/timberwolves-defeat-knicks-clinch-first-winning-record-since-2005/,NBA News,Default,Default,Default,0.0652931096681096,0.0652931096681096,Karl-Anthony Towns
1790,"Pacers use late surge to beat Clippers, close in on playoff berth",2017-18,http://global.nba.com/news/pacers-use-late-surge-to-beat-clippers-close-in-on-playoff-berth/,NBA News,Default,Default,Default,0.0300232288037166,0.0300232288037166,Tobias Harris
1791,"LeBron, Cavaliers Cruise To Blowout Win Over Suns",2017-18,http://global.nba.com/news/lebron-cavaliers-cruise-to-blowout-win-over-suns/,NBA News,Default,Default,Default,0.105344742063492,0.105344742063492,LeBron James
1792,"Jokic, Murray help Nuggets stay in race by beating Wizards",2017-18,http://global.nba.com/news/jokic-murray-help-nuggets-stay-in-race-by-beating-wizards/,NBA News,Default,Default,Default,0.0511073137388926,0.0511073137388926,John Wall
1793,Curry (ankle) on track to return to lineup vs. Atlanta,2017-18,http://global.nba.com/news/stephen-curry-ankle-on-track-to-return-to-lineup-tonight-vs-atlanta-hawks/,NBA News,Default,Default,Default,0.0722857142857143,0.0722857142857143,Stephen Curry
1794,Kyrie Irving to have minimally invasive procedure on knee,2017-18,http://global.nba.com/news/kyrie-irving-to-have-minimally-invasive-procedure-on-knee/,NBA News,Default,Default,Default,0.0642857142857143,0.0642857142857143,Kyrie Irving
1795,"Jazz, Spurs meet in battle of hot teams in NBA",2017-18,http://global.nba.com/news/jazz-spurs-meet-in-battle-of-hot-teams-in-nba/,NBA News,Default,Default,Default,0.2400396825396825,0.2400396825396825,LaMarcus Aldridge
1796,"Blazers, Celtics enter matchup following thrilling games",2017-18,http://global.nba.com/news/blazers-celtics-enter-matchup-following-thrilling-games/,NBA News,Default,Default,Default,0.0685823754789272,0.0685823754789272,Marcus Morris
1797,Brewer a brewing 3-point threat for Thunder vs. Heat,2017-18,http://global.nba.com/news/brewer-a-brewing-3-point-threat-for-thunder-vs-heat/,NBA News,Default,Default,Default,0.0086868686868686,0.0086868686868686,Paul George
1798,Nuggets will be without Harris for big game against Wizards,2017-18,http://global.nba.com/news/nuggets-will-be-without-harris-for-big-game-against-wizards/,NBA News,Default,Default,Default,0.1651743197278911,0.1651743197278911,Gary Harris
1799,Clippers look for more road inspiration against Pacers,2017-18,http://global.nba.com/news/clippers-look-for-more-road-inspiration-against-pacers/,NBA News,Default,Default,Default,0.0567557932263814,0.0567557932263814,Myles Turner
1800,Kia MVP Ladder: Familiar issue keeps Kevin Durant from adding to his hardware total,2017-18,http://global.nba.com/news/kia-mvp-ladder-familiar-issue-keeps-kevin-durant-from-adding-to-his-hardware-total/,NBA News,Default,Default,Default,0.1728371283456029,0.1728371283456029,LeBron James
1801,Stephen Curry “definitely” wants to be part of future ownership of Carolina Panthers,2017-18,http://global.nba.com/news/stephen-curry-definitely-wants-to-be-part-of-future-ownership-of-carolina-panthers/,NBA News,Default,Default,Default,0.1698757763975155,0.1698757763975155,Stephen Curry
1802,Akron realtor posts two billboards to woo LeBron James,2017-18,http://global.nba.com/news/akron-realtor-posts-two-billboards-to-woo-lebron-james/,NBA News,Default,Default,Default,0.163639546727782,0.163639546727782,LeBron James
1803,Jackson’s 20 points propel Kings past Hawks,2017-18,http://global.nba.com/news/jacksons-20-points-propel-kings-past-hawks/,NBA News,Default,Default,Default,-0.0386221340388007,-0.0386221340388007,Russell Westbrook
1804,"Davis, Rondo, push Pelicans past Lakers, 128-125",2017-18,http://global.nba.com/news/davis-rondo-push-pelicans-past-lakers-128-125/,NBA News,Default,Default,Default,0.1190638528138527,0.1190638528138527,Isaiah Thomas
1805,"Mitchell scores 26, Jazz beat Mavericks 119-112",2017-18,http://global.nba.com/news/mitchell-scores-26-jazz-beat-mavericks-119-112/,NBA News,Default,Default,Default,0.0837333333333333,0.0837333333333333,Harrison Barnes
1806,Harden scores 10 in OT to lift Rockets over Pistons 100-96,2017-18,http://global.nba.com/news/harden-scores-10-in-ot-to-lift-rockets-over-pistons-100-96/,NBA News,Default,Default,Default,-0.0023757988043702,-0.0023757988043702,James Harden
1807,76ers down Magic 118-98 for fifth straight win,2017-18,http://global.nba.com/news/76ers-down-magic-118-98-for-fifth-straight-win/,NBA News,Default,Default,Default,0.2245391705069124,0.2245391705069124,Robert Covington
1808,"Walker scores 46, hits 10 3-pointers as Hornets rout Grizzlies 140-79",2017-18,http://global.nba.com/news/walker-scores-46-as-hornets-rout-grizzlies-140-79/,NBA News,Default,Default,Default,0.1397569444444444,0.1397569444444444,Kemba Walker
1809,"All-Star break works wonders for Trail Blazers, Jazz and Heat",2017-18,http://global.nba.com/news/all-star-break-works-wonders-for-portland-trail-blazers-utah-jazz-and-miami-heat/,NBA News,Default,Default,Default,0.1761723245109321,0.1761723245109321,James Harden
1810,Pelicans try for ‘tripleheader’ sweep against Lakers,2017-18,http://global.nba.com/news/pelicans-try-for-tripleheader-sweep-vs-lakers/,NBA News,Default,Default,Default,0.0371035754369087,0.0371035754369087,Anthony Davis
1811,Rockets continue mission vs. Pistons,2017-18,http://global.nba.com/news/rockets-continue-mission-vs-pistons/,NBA News,Default,Default,Default,0.2047516561721107,0.2047516561721107,James Harden
1812,"76ers getting their share, visit Magic",2017-18,http://global.nba.com/news/76ers-getting-their-share-visit-magic/,NBA News,Default,Default,Default,0.1231060606060605,0.1231060606060605,Russell Westbrook
1813,Giannis Antetokounmpo (ankle) leaves game vs. LA Clippers,2017-18,http://global.nba.com/news/giannis-antetokounmpo-ankle-leaves-game-vs-la-clippers/,NBA News,Default,Default,Default,-0.0838509316770186,-0.0838509316770186,Giannis Antetokounmpo
1814,Manu Ginobili not expecting Kawhi Leonard to suit up again this season,2017-18,http://global.nba.com/news/manu-ginobili-not-expecting-kawhi-leonard-to-suit-up-again-this-season/,NBA News,Default,Default,Default,0.0456726292575349,0.0456726292575349,Kawhi Leonard
1815,Stephen Curry looks ‘great’ in first practice back since ankle injury,2017-18,http://global.nba.com/news/stephen-curry-looks-great-in-first-practice-back-since-ankle-injury/,NBA News,Default,Default,Default,0.1744588744588744,0.1744588744588744,Klay Thompson
1816,Blogtable: Why are these Portland Trail Blazers better than last season’s team?,2017-18,http://global.nba.com/news/blogtable-why-are-these-portland-trail-blazers-better-than-last-seasons-team/,NBA News,Default,Default,Default,0.1910542078466607,0.1910542078466607,Damian Lillard
1817,Blogtable: What does Kevin Love’s return mean for Cleveland Cavaliers?,2017-18,http://global.nba.com/news/blogtable-what-does-kevin-loves-return-mean-for-cleveland-cavaliers/,NBA News,Default,Default,Default,0.2314006734006734,0.2314006734006734,Isaiah Thomas
1818,AD’s 28 points help Pelicans top Pacers,2017-18,http://global.nba.com/news/ads-28-points-help-pelicans-top-pacers/,NBA News,Default,Default,Default,0.0216102994227994,0.0216102994227994,Anthony Davis
1819,Spurs extend winning streak to 5 with victory over Wizards,2017-18,http://global.nba.com/news/spurs-extend-winning-streak-to-5-with-victory-over-wizards/,NBA News,Default,Default,Default,-0.0839285714285714,-0.0839285714285714,Kawhi Leonard
1820,"Olynyk, Dragic lead Heat past Knicks",2017-18,http://global.nba.com/news/olynyk-dragic-lead-heat-past-knicks/,NBA News,Default,Default,Default,0.1810718448218448,0.1810718448218448,Hassan Whiteside
1821,DeAndre controls paint as Clippers edge Bucks,2017-18,http://global.nba.com/news/deandre-controls-paint-as-clippers-edge-bucks/,NBA News,Default,Default,Default,0.0565955117679255,0.0565955117679255,Giannis Antetokounmpo
1822,"Dwight posts 32 points, 30 rebounds in Hornets’ win over Nets",2017-18,http://global.nba.com/news/howard-posts-32-points-30-rebounds-in-hornets-win-over-nets/,NBA News,Default,Default,Default,0.0836008898508898,0.0836008898508898,Kemba Walker
1823,LeBron’s huge performance propels Cavs over Raptors,2017-18,http://global.nba.com/news/lebrons-huge-performance-propels-cavs-over-raptors/,NBA News,Default,Default,Default,0.0387173796072101,0.0387173796072101,DeMar DeRozan
1824,76ers topple Grizzlies for 4th straight win,2017-18,http://global.nba.com/news/76ers-topple-grizzlies-for-4th-straight-win/,NBA News,Default,Default,Default,-0.0497142857142857,-0.0497142857142857,Robert Covington
1825,Spurs on 4-game win streak as they welcome Wizards,2017-18,http://global.nba.com/news/spurs-on-4-game-win-streak-as-they-welcome-wizards/,NBA News,Default,Default,Default,0.2094189342403628,0.2094189342403628,Bradley Beal
1826,Pelicans face Pacers in middle game of ‘tripleheader’,2017-18,http://global.nba.com/news/pelicans-face-pacers-in-middle-game-of-tripleheader/,NBA News,Default,Default,Default,0.0633658008658008,0.0633658008658008,Anthony Davis
1827,Cavs Seek To Exact Revenge From Raptors,2017-18,http://global.nba.com/news/cavs-seek-to-exact-revenge-from-raptors/,NBA News,Default,Default,Default,-0.020825702075702,-0.020825702075702,DeMar DeRozan
1828,"Postseason runs, Finals dreams may hinge on health of these names",2017-18,http://global.nba.com/news/postseason-runs-finals-dreams-may-hinge-on-health-status-of-these-names/,NBA News,Default,Default,Default,0.1312817788272333,0.1312817788272333,Kawhi Leonard
1829,Blogtable: Three favorites for Kia Defensive Player of Year this season?,2017-18,http://global.nba.com/news/blogtable-three-favorites-for-kia-defensive-player-of-year-this-season/,NBA News,Default,Default,Default,0.2951839826839826,0.2951839826839826,Rudy Gobert
1830,"Isaiah Thomas open to staying with Los Angeles Lakers, even in reserve role",2017-18,http://global.nba.com/news/isaiah-thomas-open-to-staying-with-los-angeles-lakers-even-in-reserve-role/,NBA News,Default,Default,Default,0.1509872241579559,0.1509872241579559,Isaiah Thomas
1831,"Rodney Hood, Tristan Thompson questionable vs. Toronto Raptors",2017-18,http://global.nba.com/news/rodney-hood-tristan-thompson-questionable-vs-toronto-raptors/,NBA News,Default,Default,Default,0.0549335049335049,0.0549335049335049,Kevin Love
1832,Trail Blazers fans exceed goal for LeBron James billboard in Portland,2017-18,http://global.nba.com/news/trail-blazers-fans-exceed-goal-for-lebron-james-billboard-in-portland/,NBA News,Default,Default,Default,0.1292388167388167,0.1292388167388167,LeBron James
1833,Kyrie Irving seeks second opinion on ailing left knee,2017-18,http://global.nba.com/news/kyrie-irving-seeks-second-opinion-on-ailing-left-knee/,NBA News,Default,Default,Default,0.1394345238095237,0.1394345238095237,Kyrie Irving
1834,Rockets win tight one to snap Blazers’ 13-game winning streak,2017-18,http://global.nba.com/news/rockets-win-tight-one-to-snap-blazers-13-game-winning-streak/,NBA News,Default,Default,Default,0.0516666666666666,0.0516666666666666,James Harden
1835,"Griffin narrowly misses triple-double, Pistons rout Suns",2017-18,http://global.nba.com/news/griffin-narrowly-misses-triple-double-pistons-rout-suns/,NBA News,Default,Default,Default,0.0445702671312427,0.0445702671312427,Devin Booker
1836,"Schroder scores career-high 41, Hawks end Jazz win streak",2017-18,http://global.nba.com/news/schroder-scores-career-high-41-hawks-end-jazz-win-streak/,NBA News,Default,Default,Default,0.1771748816485658,0.1771748816485658,Rudy Gobert
1837,"Marcus Morris’ 3 lifts Celtics over Thunder, 100-99",2017-18,http://global.nba.com/news/marcus-morris-3-lifts-celtics-over-thunder-100-99/,NBA News,Default,Default,Default,0.0642045454545454,0.0642045454545454,Russell Westbrook
1838,"Towns, Wiggins prove to be difference for Timberwolves against Clippers",2017-18,http://global.nba.com/news/towns-wiggins-prove-to-be-difference-for-timberwolves-against-clippers/,NBA News,Default,Default,Default,0.099815601065601,0.099815601065601,Karl-Anthony Towns
1839,"Davis’ 37 points leads Pelicans past Mavs, 115-105",2017-18,http://global.nba.com/news/davis-37-points-leads-pelicans-past-mavs-115-105/,NBA News,Default,Default,Default,0.0474849425936382,0.0474849425936382,Anthony Davis
1840,Raptors use strong defense in 4th to beat Magic 93-86,2017-18,http://global.nba.com/news/raptors-use-strong-defense-in-4th-to-beat-magic-93-86/,NBA News,Default,Default,Default,0.1597402597402597,0.1597402597402597,DeMar DeRozan
1841,Tracy McGrady enshrined into Orlando Magic Hall of Fame,2017-18,http://global.nba.com/news/tracy-mcgrady-enshired-into-orlando-magic-hall-of-fame/,NBA News,Default,Default,Default,0.2509537337662337,0.2509537337662337,Russell Westbrook
1842,Report: Celtics guard Kyrie Irving seeks second opinion on ailing left knee,2017-18,http://global.nba.com/news/report-celtics-guard-kyrie-irving-seeks-second-opinion-on-ailing-left-knee/,NBA News,Default,Default,Default,-0.1,-0.1,Kyrie Irving
1843,Green exits game vs. Spurs as Warriors injuries continue to pile up,2017-18,http://global.nba.com/news/green-exits-game-vs-spurs-as-warriors-injuries-continue-to-pile-up/,NBA News,Default,Default,Default,0.0279166666666666,0.0279166666666666,Stephen Curry
1844,Report: Warriors star Stephen Curry targets Friday return,2017-18,http://global.nba.com/news/report-warriors-star-stephen-curry-targets-friday-return/,NBA News,Default,Default,Default,0.1162946428571428,0.1162946428571428,Stephen Curry
1845,Two of NBA’s hottest teams meet as Rockets visit Portland,2017-18,http://global.nba.com/news/two-of-nbas-hottest-teams-meet-as-rockets-visit-portland/,NBA News,Default,Default,Default,0.25205296404276,0.25205296404276,James Harden
1846,Clippers aim to gain ground on Wolves in playoff race,2017-18,http://global.nba.com/news/clippers-aim-to-gain-ground-on-wolves-in-playoff-race/,NBA News,Default,Default,Default,0.1066540823517567,0.1066540823517567,Karl-Anthony Towns
1847,"Westbrook, Thunder come to Boston with six-game win streak",2017-18,http://global.nba.com/news/westbrook-thunder-come-to-boston-with-six-game-win-streak/,NBA News,Default,Default,Default,0.1120707070707071,0.1120707070707071,Russell Westbrook
1848,"Aldridge’s double-double fuels Spurs by Warriors, 89-75",2017-18,http://global.nba.com/news/aldridges-double-double-fuels-spurs-by-warriors-89-75/,NBA News,Default,Default,Default,0.0488974567099567,0.0488974567099567,Stephen Curry
1849,Griffin’s big third quarter helps Pistons top Kings 106-90,2017-18,http://global.nba.com/news/griffins-big-third-quarter-helps-pistons-top-kings-106-90/,NBA News,Default,Default,Default,0.082766439909297,0.082766439909297,Blake Griffin
1850,"Crabbe, LeVert power Nets past Grizzlies 118-115",2017-18,http://global.nba.com/news/crabbe-levert-lead-nets-over-grizzlies-118-115/,NBA News,Default,Default,Default,0.080377435064935,0.080377435064935,Marc Gasol
