,time,most_frequent_name,textblob_Sentiment,nltk_Sentiment,relevance_score,bert_relevance,frequency
37,2017,Jrue Holiday,0.07762070624139585,0.07762070624139585,0.3029459994699029,0.5417474508285522,4
38,2017,Justise Winslow,0.0901835818502485,0.0901835818502485,0.0330703243086874,0.6449181437492371,1
39,2017,Karl-Anthony Towns,0.06185321770333083,0.06185321770333083,0.13480744329975253,0.7015666961669922,63
40,2017,Kawhi Leonard,0.09371253562933078,0.09371253562933078,0.14012688714535362,0.6808736324310303,42
41,2017,Kemba Walker,0.06931203735736066,0.06931203735736066,0.16204213834743075,0.6180068850517273,52
42,2017,Kentavious Caldwell-Pope,0.08176857655644383,0.08176857655644383,0.10264082391390524,0.6889899969100952,8
43,2017,Kevin Durant,0.11279533693823489,0.11279533693823489,0.25669879341477253,0.7077918648719788,37
44,2017,Kevin Love,0.11937802648225437,0.11937802648225437,0.20348047722777285,0.5940289497375488,8
45,2017,Klay Thompson,0.21480280370941282,0.21480280370941282,0.18019925094324718,0.6346660852432251,9
46,2017,Kyle Lowry,0.12428788740219819,0.12428788740219819,0.3034389497761478,0.6329013705253601,16
47,2017,Kyrie Irving,0.11044841402318488,0.11044841402318488,0.15165413299361932,0.6815094351768494,10
48,2017,LaMarcus Aldridge,0.11036020857449427,0.11036020857449427,0.5164351091733383,0.6235983967781067,5
49,2017,LeBron James,0.12043136088064632,0.12043136088064632,0.18192038574288114,0.6639240384101868,149
50,2017,Marc Gasol,0.046969844737540664,0.046969844737540664,0.1333906836311513,0.6217907667160034,20
51,2017,Marcin Gortat,0.11473867490627475,0.11473867490627475,0.033300214979346,0.7034656405448914,2
52,2017,Marcus Morris,0.07949657648605615,0.07949657648605615,0.10031716664092474,0.62336665391922,10
53,2017,Marcus Smart,0.0680740762001482,0.0680740762001482,0.18606373004480498,0.5898981690406799,2
54,2017,Markieff Morris,0.09863884595416735,0.09863884595416735,0.3533926838237835,0.6606548428535461,2
55,2017,Marvin Williams,0.1029722561182293,0.1029722561182293,0.061148082121874,0.6523187756538391,1
56,2017,Mike Conley,0.061337345292395866,0.061337345292395866,0.2366558965404814,0.633440375328064,14
57,2017,Myles Turner,0.059743460363072404,0.059743460363072404,0.09477334187342284,0.6349072456359863,2
58,2017,Nicolas Batum,0.10855880139412083,0.10855880139412083,0.1608041802558449,0.6507322788238525,4
59,2017,Otto Porter Jr.,0.0375808913308913,0.0375808913308913,0.0829025594665921,0.71677166223526,1
60,2017,Paul George,0.09368846946372777,0.09368846946372777,0.15493494601816746,0.6496281027793884,35
61,2017,Paul Millsap,0.10878670730147713,0.10878670730147713,0.24921198924010451,0.6547586917877197,11
62,2017,Ricky Rubio,0.1983333333333333,0.1983333333333333,0.6662274209362234,0.6794037818908691,2
63,2017,Robert Covington,0.0659274509216391,0.0659274509216391,0.08184986253147337,0.5672321319580078,7
64,2017,Rudy Gay,0.079265873015873,0.079265873015873,0.62985366160464,0.6216078400611877,2
65,2017,Rudy Gobert,0.11467726275762069,0.11467726275762069,0.16003168946680363,0.6692288517951965,8
66,2017,Russell Westbrook,0.09870951666480704,0.09870951666480704,0.09339631828467151,0.6102566719055176,441
67,2017,Serge Ibaka,0.10567507942500329,0.10567507942500329,0.1838604644151604,0.6526082158088684,9
68,2017,Stephen Curry,0.09531629045137417,0.09531629045137417,0.20109569978397618,0.6576935052871704,84
69,2017,Terrence Ross,0.1499737945492663,0.1499737945492663,0.0531521431237429,0.634686291217804,1
70,2017,Thaddeus Young,0.0229206349206349,0.0229206349206349,0.1373398542666123,0.5755996704101562,1
71,2017,Tobias Harris,0.11071369967667909,0.11071369967667909,0.12863449387155124,0.629034698009491,13
72,2017,Victor Oladipo,0.13948308117073985,0.13948308117073985,0.2156841466483875,0.662577748298645,5
73,2017,Wilson Chandler,0.0719296183119712,0.0719296183119712,0.1325156396350798,0.6279863119125366,4
74,2017,Zach LaVine,0.02242965771180967,0.02242965771180967,0.3816862100139235,0.6389715075492859,6
