Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name,relevance_score
3771,Doncic Leads Mavericks To Wire-To-Wire Win In Golden State,2019,http://global.nba.com/news/doncic-leads-mavericks-to-wire-to-wire-win-in-golden-state/,NBA News,Default,Default,Default,0.0173850574712643,0.0173850574712643,Kevin Durant,0.10830745989183663
3772,"Towns Has 33 Points, 23 Boards To Lift Wolves Over Grizzlies",2019,http://global.nba.com/news/towns-has-33-points-23-boards-to-lift-wolves-over-grizzlies/,NBA News,Default,Default,Default,0.0511904761904761,0.0511904761904761,Karl-Anthony Towns,0.0732224418742632
3773,Gobert’s Double-Double Propels Jazz To 114-83 Win Over Bulls,2019,http://global.nba.com/news/goberts-double-double-propels-jazz-to-114-83-win-over-bulls/,NBA News,Default,Default,Default,0.0750357142857142,0.0750357142857142,Donovan Mitchell,0.08875035963074442
3774,Young’s Last-Second Jumper Lifts Hawks Past 76ers 129-127,2019,http://global.nba.com/news/youngs-last-second-jumper-lifts-hawks-past-76ers-129-127/,NBA News,Default,Default,Default,0.0963636363636364,0.0963636363636364,Joel Embiid,0.11162530838428807
3775,Six Heat Players Log Double Figures In 113-108 Win Over Wizards,2019,http://global.nba.com/news/six-heat-players-log-double-figures-in-113-108-win-over-wizards/,NBA News,Default,Default,Default,0.0346190476190476,0.0346190476190476,Josh Richardson,0.12808983181067587
3776,Report: Spurs Nearing Deal With Donatas Motiejunas,2019,http://global.nba.com/news/report-spurs-nearing-deal-with-donatas-motiejunas/,NBA News,Default,Default,Default,-0.0546875,-0.0546875,James Harden,0.0
3777,Stars Of The Future On Display In Sacramento,2019,http://global.nba.com/news/stars-of-the-future-on-display-in-sacramento/,NBA News,Default,Default,Default,0.015968450741178,0.015968450741178,Devin Booker,0.04020764184028773
3778,Familiar Coaches Meet Again As Blazers Host Pistons,2019,http://global.nba.com/news/familiar-coaches-meet-again-as-blazers-host-pistons/,NBA News,Default,Default,Default,0.2150968992248062,0.2150968992248062,Damian Lillard,0.04538865480733153
3779,Warriors’ Arena To Host Young Mavs Star One Last Time,2019,http://global.nba.com/news/warriors-arena-to-host-young-mavs-star-one-last-time/,NBA News,Default,Default,Default,0.1937939131575494,0.1937939131575494,Stephen Curry,0.06520294228878984
3780,Streaking Towns Leads T-Wolves Against Grizzlies,2019,http://global.nba.com/news/streaking-towns-leads-t-wolves-against-grizzlies/,NBA News,Default,Default,Default,0.0851942279942279,0.0851942279942279,Karl-Anthony Towns,0.13081282306233383
3781,Jazz Need Win Over Bulls To Better Themselves,2019,http://global.nba.com/news/jazz-need-win-over-bulls-to-better-themselves/,NBA News,Default,Default,Default,0.0550536881419234,0.0550536881419234,Donovan Mitchell,0.06421242112807946
3782,Hawks Still Want To Make Trouble For Sixers,2019,http://global.nba.com/news/hawks-still-want-to-make-trouble-for-sixers/,NBA News,Default,Default,Default,0.1230998168498168,0.1230998168498168,Joel Embiid,0.13156900577091987
3783,Rose Out Indefinitely After Surgery On Elbow,2019,http://global.nba.com/news/rose-out-indefinitely-after-surgery-on-elbow/,NBA News,Default,Default,Default,0.4392857142857143,0.4392857142857143,James Harden,0.0
3784,Heat Look To Rebound Against Wizards,2019,http://global.nba.com/news/heat-look-to-rebound-against-wizards/,NBA News,Default,Default,Default,0.1114006864006864,0.1114006864006864,Bradley Beal,0.051530713546712376
3785,Old School Power Rankings 2018-19: Weeks 21-22,2019,http://global.nba.com/news/old-school-power-rankings-2018-19-weeks-21-22/,NBA News,Default,Default,Default,0.0759057971014492,0.0759057971014492,LaMarcus Aldridge,0.04225768001256796
3786,"Harris, Russell Lead Nets Past Lakers 111-106 In L.A.",2019,http://global.nba.com/news/harris-russell-lead-nets-past-lakers-111-106-in-l-a/,NBA News,Default,Default,Default,0.0270975056689342,0.0270975056689342,LeBron James,0.1683898075263399
3787,Antetokounmpo Scores 27 As Bucks Defeat Heat 116-87,2019,http://global.nba.com/news/antetokounmpo-scores-27-as-bucks-defeat-heat-116-87/,NBA News,Default,Default,Default,0.110064935064935,0.110064935064935,Giannis Antetokounmpo,0.1287634319830997
3788,"Harden Ties Career Best With 61, Rockets Beat Spurs 111-105",2019,http://global.nba.com/news/harden-ties-career-best-with-61-rockets-beat-spurs-111-105/,NBA News,Default,Default,Default,-0.0115719696969696,-0.0115719696969696,James Harden,0.18277002272172707
3789,"Westbrook, George Lead Thunder Past Raptors 116-109",2019,http://global.nba.com/news/westbrook-george-lead-thunder-past-raptors-116-109/,NBA News,Default,Default,Default,0.0227607081265617,0.0227607081265617,Paul George,0.07438210731362632
3790,"Nuggets Top Knicks For 6th Straight Win, Share Of 1st In West",2019,http://global.nba.com/news/nuggets-top-knicks-for-6th-straight-win-share-of-1st-in-west/,NBA News,Default,Default,Default,0.0637700534759358,0.0637700534759358,Jamal Murray,0.08171579077540031
3791,Gallinari Scores 27 As Clippers Edge Cavaliers 110-108,2019,http://global.nba.com/news/gallinari-scores-27-as-clippers-edge-cavaliers-110-108/,NBA News,Default,Default,Default,0.0934483726150393,0.0934483726150393,Giannis Antetokounmpo,0.0506053102844457
3792,"Ross, Fournier Help Magic Rally Past Grizzlies In Overtime",2019,http://global.nba.com/news/ross-fournier-help-magic-rally-past-grizzlies-in-overtime/,NBA News,Default,Default,Default,0.0978557504873294,0.0978557504873294,Mike Conley,0.08219248166823973
3793,Suns Sign Fredette For Rest Of Season,2019,http://global.nba.com/news/suns-sign-fredette-for-rest-of-season/,NBA News,Default,Default,Default,-0.06,-0.06,James Harden,0.0
3794,Nets Carry Momentum Into Matchup With Lakers,2019,http://global.nba.com/news/nets-carry-momentum-into-matchup-with-lakers/,NBA News,Default,Default,Default,0.1830300513440048,0.1830300513440048,LeBron James,0.12242351142720083
3795,Bucks Host Heat In Rematch After Epic Comeback,2019,http://global.nba.com/news/bucks-host-heat-in-rematch-after-epic-comeback/,NBA News,Default,Default,Default,0.1340728715728716,0.1340728715728716,Giannis Antetokounmpo,0.15482709080062607
3796,"Spurs, Rockets Clash In Battle For Playoff Position",2019,http://global.nba.com/news/spurs-rockets-clash-in-battle-for-playoff-position/,NBA News,Default,Default,Default,0.0586487050960735,0.0586487050960735,James Harden,0.09892841401554771
3797,"Raptors, Thunder Meet In Toronto For Rematch",2019,http://global.nba.com/news/raptors-thunder-meet-in-toronto-after-wild-one-in-okc/,NBA News,Default,Default,Default,0.0057845568783068,0.0057845568783068,Paul George,0.04568298209409806
3798,Motivated Nuggets Look For 6th Straight Win vs. Knicks,2019,http://global.nba.com/news/motivated-nuggets-look-for-6th-straight-win-vs-knicks/,NBA News,Default,Default,Default,0.1309819506540818,0.1309819506540818,James Harden,0.0
3799,"Jostling For Playoff Position, Clippers Face Improving Cavs",2019,http://global.nba.com/news/jostling-for-playoff-position-clippers-face-improving-cavs/,NBA News,Default,Default,Default,0.1858834244080145,0.1858834244080145,Giannis Antetokounmpo,0.0434299739029601
3800,Magic Host Grizz While Trying To Keep Pace In Playoff Race,2019,http://global.nba.com/news/magic-host-grizz-while-trying-to-keep-pace-in-playoff-race/,NBA News,Default,Default,Default,0.2724413950829045,0.2724413950829045,James Harden,0.044387717360569026
3801,Kia MVP Ladder: 2nd Straight MVP Well Within Harden’s Reach,2019,http://global.nba.com/news/kia-mvp-ladder-2nd-straight-mvp-well-within-hardens-reach/,NBA News,Default,Default,Default,0.1497454520431399,0.1497454520431399,Russell Westbrook,0.08766001761582567
3802,Siakam Receives Feb. NBA Cares Community Assist Award,2019,http://global.nba.com/news/siakam-receives-feb-nba-cares-community-assist-award/,NBA News,Default,Default,Default,0.0812967335694608,0.0812967335694608,Pascal Siakam,0.17804098382959122
3803,About Last Night: Six Latest Updates To Playoff Standings,2019,http://global.nba.com/news/about-last-night-six-latest-updates-to-playoff-standings/,NBA News,Default,Default,Default,0.0888796603912882,0.0888796603912882,Trae Young,0.13067416957803588
3804,Raptors’ Kyle Lowry (Ankle) Sidelined Friday vs. Thunder,2019,http://global.nba.com/news/raptors-kyle-lowry-ankle-sidelined-friday-vs-thunder-2/,NBA News,Default,Default,Default,-0.0156093906093906,-0.0156093906093906,Kyle Lowry,0.4318939406139054
3805,Six Warriors Score In Double Figures In 112-89 Win vs. Pacers,2019,http://global.nba.com/news/six-warriors-score-in-double-figures-in-112-89-win-vs-pacers/,NBA News,Default,Default,Default,0.116655643738977,0.116655643738977,Kevin Durant,0.03367329851426514
3806,Pistons Ride Big 4th Quarter To Secure 118-98 Win Over Suns,2019,http://global.nba.com/news/pistons-ride-big-4th-quarter-to-secure-118-98-win-over-suns/,NBA News,Default,Default,Default,-0.0041540020263424,-0.0041540020263424,Blake Griffin,0.060882808260340364
3807,Kings Bounce Back After Tough Loss To Top Mavs 116-100,2019,http://global.nba.com/news/kings-bounce-back-after-tough-loss-to-top-mavs-116-100/,NBA News,Default,Default,Default,0.022560975609756,0.022560975609756,Buddy Hield,0.08219248166823982
3808,Hawks Snap Jazz’s Five-Game Winning Streak With 117-114 Victory,2019,http://global.nba.com/news/hawks-snap-jazzs-five-game-winning-streak-with-117-114-victory/,NBA News,Default,Default,Default,0.0777777777777777,0.0777777777777777,Donovan Mitchell,0.11719622042724426
3809,Balanced Offensive Effort Lifts Nuggets Over Wizards 113-108,2019,http://global.nba.com/news/balanced-offensive-effort-lifts-nuggets-over-wizards-113-108/,NBA News,Default,Default,Default,0.0945732838589981,0.0945732838589981,Bradley Beal,0.04737253796302648
3810,Raptors’ Kyle Lowry (Ankle) Sidelined Friday vs. Thunder,2019,http://global.nba.com/news/raptors-kyle-lowry-ankle-sidelined-friday-vs-thunder/,NBA News,Default,Default,Default,-0.0156093906093906,-0.0156093906093906,Kyle Lowry,0.4318939406139054
3811,Warriors’ DeMarcus Cousins Cleared To Play vs. Pacers,2019,http://global.nba.com/news/warriors-demarcus-cousins-cleared-to-play-vs-pacers/,NBA News,Default,Default,Default,0.1325757575757576,0.1325757575757576,James Harden,0.0
3812,Pacers Search For Key Road Win vs. Warriors,2019,http://global.nba.com/news/pacers-search-for-key-road-win-vs-warriors/,NBA News,Default,Default,Default,0.1769314868804664,0.1769314868804664,Victor Oladipo,0.04290102225554584
3813,Kings Look To Bounce Back vs. Mavericks,2019,http://global.nba.com/news/kings-look-to-bounce-back-vs-mavericks/,NBA News,Default,Default,Default,0.0736742424242424,0.0736742424242424,Giannis Antetokounmpo,0.12229491769013315
3814,Pistons Continue Tough Road Trip With Suns,2019,http://global.nba.com/news/pistons-continue-tough-road-trip-with-suns/,NBA News,Default,Default,Default,0.0909196127946128,0.0909196127946128,Blake Griffin,0.04251268752811347
3815,Jazz Bring Solid Defense Into Meeting With Hawks,2019,http://global.nba.com/news/jazz-bring-solid-defense-into-meeting-with-hawks/,NBA News,Default,Default,Default,0.0340013434841021,0.0340013434841021,Donovan Mitchell,0.04102719521726635
3816,Nuggets Look To Keep Pace With Warriors Against Wizards,2019,http://global.nba.com/news/nuggets-look-to-keep-pace-with-warriors-against-wizards/,NBA News,Default,Default,Default,0.0575247079964061,0.0575247079964061,Bradley Beal,0.06344141222488275
3817,"Timberwolves, Hornets Both Need Late Runs For Playoff Spot",2019,http://global.nba.com/news/timberwolves-hornets-both-need-late-runs-for-playoff-spot/,NBA News,Default,Default,Default,0.0185603543743078,0.0185603543743078,Kemba Walker,0.04481123327736077
3818,"Report: Suns, Fredette Agree To Two-Year Deal",2019,http://global.nba.com/news/report-suns-fredette-agree-to-two-year-deal/,NBA News,Default,Default,Default,-0.0264952153110047,-0.0264952153110047,James Harden,0.0
3819,"Wolves’ Rose, Teague, Covington Expected To Miss Rest Of Season",2019,http://global.nba.com/news/wolves-rose-teague-covington-expected-to-miss-rest-of-season/,NBA News,Default,Default,Default,0.1646113146113146,0.1646113146113146,Jimmy Butler,0.12404078966265558
3820,About Last Night: Embiid ‘Unstoppable’ In Sixers’ Win,2019,http://global.nba.com/news/about-last-night-embiid-unstoppable-in-sixers-statement-victory/,NBA News,Default,Default,Default,0.0899276133702363,0.0899276133702363,James Harden,0.035363627492366045
3821,Raptors Outlast Thunder In Overtime 123-114,2019,http://global.nba.com/news/raptors-outlast-thunder-in-overtime-123-114/,NBA News,Default,Default,Default,0.1364193825042881,0.1364193825042881,Paul George,0.05066596854609398
3822,"Lillard Scores 33 Points, Blazers Beat Mavericks 126-118",2019,http://global.nba.com/news/lillard-scores-33-points-blazers-beat-mavericks-126-118/,NBA News,Default,Default,Default,0.0544282106782106,0.0544282106782106,Damian Lillard,0.10373560759334609
3823,Heat Snap Spurs’ 9-Game Winning Streak In OT 110-105,2019,http://global.nba.com/news/heat-snap-spurs-9-game-winning-streak-in-ot-110-105/,NBA News,Default,Default,Default,0.0492261904761904,0.0492261904761904,LaMarcus Aldridge,0.03997946354340585
3824,"Harden Scores 57, But Grizzlies Top Rockets 126-125 In OT",2019,http://global.nba.com/news/harden-scores-57-but-grizzlies-top-rockets-126-125-in-ot/,NBA News,Default,Default,Default,0.0354256854256854,0.0354256854256854,James Harden,0.12367723024909674
3825,"Markkanen, Dunn Lead Bulls Over Wizards 126-120 In OT",2019,http://global.nba.com/news/markkanen-dunn-lead-bulls-over-wizards-126-120-in-ot/,NBA News,Default,Default,Default,0.0635714285714285,0.0635714285714285,Otto Porter Jr.,0.21557228294401923
3826,76ers Overcome 15-Point Deficit To Get Past Celtics 118-115,2019,http://global.nba.com/news/76ers-overcome-15-point-deficit-to-get-past-celtics-118-115/,NBA News,Default,Default,Default,0.0431547619047619,0.0431547619047619,Joel Embiid,0.16494012645277542
3827,"Mitchell Scores 30, Jazz Take Down Knicks 137-116",2019,http://global.nba.com/news/mitchell-scores-30-jazz-take-down-knicks-137-116/,NBA News,Default,Default,Default,0.0719891491950315,0.0719891491950315,Donovan Mitchell,0.08340890088962151
3828,"Cavs Get Past Bucks 107-102 Behind Clarkson, Sexton",2019,http://global.nba.com/news/cavs-get-past-bucks-107-102-behind-clarkson-sexton/,NBA News,Default,Default,Default,0.1125227686703096,0.1125227686703096,Giannis Antetokounmpo,0.13468455913515961
3829,"Fournier, Gordon Lead Magic To 119-96 Victory Over Pelicans",2019,http://global.nba.com/news/fournier-gordon-lead-magic-to-119-96-victory-over-pelicans/,NBA News,Default,Default,Default,0.0863804713804714,0.0863804713804714,Russell Westbrook,0.05115652032054888
3830,Report: Bucks’ Mirotic (Thumb) To Miss 2-4 Weeks,2019,http://global.nba.com/news/report-bucks-mirotic-thumb-to-miss-2-4-weeks/,NBA News,Default,Default,Default,0.1064328348419257,0.1064328348419257,James Harden,0.0
3831,Short-Handed Blazers Keying On Doncic As Mavs Visit,2019,http://global.nba.com/news/short-handed-blazers-keying-on-doncic-as-mavs-visit/,NBA News,Default,Default,Default,0.1456937799043062,0.1456937799043062,Damian Lillard,0.07112779886183607
3832,Expect Stars To Be Out When Raptors Visit Thunder,2019,http://global.nba.com/news/expect-stars-to-be-out-when-raptors-visit-thunder/,NBA News,Default,Default,Default,0.0211820805457169,0.0211820805457169,Kevin Durant,0.04721379505330386
3833,Heat Next To Try And Cool Lava-Hot Spurs,2019,http://global.nba.com/news/heat-next-to-try-and-cool-lava-hot-spurs/,NBA News,Default,Default,Default,0.2728654633896569,0.2728654633896569,LaMarcus Aldridge,0.059679368245071335
3834,Grizzlies Try To End Skid At Home vs. Rockets,2019,http://global.nba.com/news/grizzlies-try-to-end-skid-at-home-vs-rockets/,NBA News,Default,Default,Default,0.1741810966810967,0.1741810966810967,James Harden,0.10988419650819332
3835,Bulls Face Off Against Win-Hungry Wizards,2019,http://global.nba.com/news/bulls-face-off-against-win-hungry-wizards/,NBA News,Default,Default,Default,0.0860863095238095,0.0860863095238095,Zach LaVine,0.04953777410023411
3836,Utah Rides Improved Defense Into New York,2019,http://global.nba.com/news/utah-rides-improved-defense-into-new-york/,NBA News,Default,Default,Default,0.0294898133881184,0.0294898133881184,Bradley Beal,0.035813062655177065
3837,Celtics Aim For Season-Series Sweep Of Sixers,2019,http://global.nba.com/news/celtics-aim-for-season-series-sweep-of-sixers/,NBA News,Default,Default,Default,0.0602343802769334,0.0602343802769334,Joel Embiid,0.10623859653997561
3838,Magic Can’t Afford Slip-Up vs. Pelicans,2019,http://global.nba.com/news/magic-cant-afford-slip-up-vs-pelicans/,NBA News,Default,Default,Default,0.1178814241314241,0.1178814241314241,Julius Randle,0.0456829820940981
3839,Antetokounmpo May Miss Bucks’ Battle With Cavs,2019,http://global.nba.com/news/antetokounmpo-may-miss-bucks-battle-with-cavs/,NBA News,Default,Default,Default,0.0917472342472342,0.0917472342472342,Giannis Antetokounmpo,0.08648061792613335
3840,"Chinese, Croatian National Teams To Join NBA Summer League 2019",2019,http://global.nba.com/news/chinese-croatian-national-teams-to-join-nba-summer-league-2019/,NBA News,Default,Default,Default,0.0418621700879765,0.0418621700879765,James Harden,0.07947055742279167
3841,Blogtable: Top Three Candidates For The Kia NBA 6th Man Award?,2019,http://global.nba.com/news/blogtable-who-are-your-top-three-candidates-for-the-kia-nba-sixth-man-award/,NBA News,Default,Default,Default,0.2428571428571428,0.2428571428571428,Tobias Harris,0.04988857960269642
3842,Blogtable: Which Team Is Poised To Pull Off A First-Round Upset?,2019,http://global.nba.com/news/blogtable-which-team-is-poised-to-pull-off-a-first-round-upset/,NBA News,Default,Default,Default,0.1202728174603174,0.1202728174603174,Giannis Antetokounmpo,0.04410979300902553
3843,Blogtable: Could Celtics Make The Finals?,2019,http://global.nba.com/news/blogtable-your-case-for-and-against-why-celtics-could-make-the-finals/,NBA News,Default,Default,Default,0.2243028743028743,0.2243028743028743,Kyrie Irving,0.17257201233296646
3844,About Last Night: An Unlikely Hero,2019,http://global.nba.com/news/about-last-night-an-unlikely-hero/,NBA News,Default,Default,Default,0.0762147233458708,0.0762147233458708,James Harden,0.046847500137627784
3845,"NBA, YouTube Partner To Launch Live Games To Fans In Africa",2019,http://global.nba.com/news/nba-youtube-partner-to-launch-live-games-to-fans-in-sub-saharan-africa/,NBA News,Default,Default,Default,0.1753181818181818,0.1753181818181818,James Harden,0.0
3846,Clippers Edge Pacers At Home For 1st Time Since 2014,2019,http://global.nba.com/news/clippers-edge-pacers-at-home-for-1st-time-since-2014/,NBA News,Default,Default,Default,0.0373015873015873,0.0373015873015873,Danilo Gallinari,0.12759733965835743
3847,"Russell Leads The Charge As Nets Rally Past Kings, 123-121",2019,http://global.nba.com/news/russell-leads-the-charge-as-nets-rally-past-kings-123-121/,NBA News,Default,Default,Default,0.029594820384294,0.029594820384294,Buddy Hield,0.04397213188375848
3848,"Middleton, Lopez Combine For 58 To Pace Bucks In 115-101 Win",2019,http://global.nba.com/news/middleton-lopez-combine-for-58-to-pace-bucks-in-115-101-win/,NBA News,Default,Default,Default,0.0479775779775779,0.0479775779775779,Giannis Antetokounmpo,0.14341821847151104
3849,"Warriors Get Past Wolves 117-107, Hold Onto 1st In West",2019,http://global.nba.com/news/warriors-get-past-wolves-117-107-hold-onto-1st-in-west/,NBA News,Default,Default,Default,0.0416061339790153,0.0416061339790153,James Harden,0.031490742809793144
3850,"Rockets Win Third Straight Behind Harden, Capela",2019,http://global.nba.com/news/rockets-win-third-straight-behind-harden-capela/,NBA News,Default,Default,Default,0.0177713178294573,0.0177713178294573,James Harden,0.16276255931473124
3851,"Simmons, Redick Lead 76ers Past Pesky Hornets 118-114",2019,http://global.nba.com/news/simmons-redick-lead-76ers-past-pesky-hornets-118-114/,NBA News,Default,Default,Default,-0.0013492063492063,-0.0013492063492063,Kemba Walker,0.07681524058373221
3852,Pacers To Get First Glimpse Of New-Look Clippers,2019,http://global.nba.com/news/pacers-to-get-first-glimpse-of-new-look-clippers/,NBA News,Default,Default,Default,-0.0084683037269244,-0.0084683037269244,Tobias Harris,0.04495420692933368
3853,Kings Hoping To Make Playoff Push As Nets Visit,2019,http://global.nba.com/news/kings-hoping-to-make-playoff-push-as-nets-visit/,NBA News,Default,Default,Default,0.0121273712737127,0.0121273712737127,Buddy Hield,0.0436993713819501
3854,Warriors End Road Trip With Visit To Timberwolves,2019,http://global.nba.com/news/warriors-end-road-trip-with-visit-to-timberwolves/,NBA News,Default,Default,Default,0.0760344827586206,0.0760344827586206,Klay Thompson,0.1216483870655004
3855,"Bucks Host Lakers, Inching Closer To East’s Best Record",2019,http://global.nba.com/news/bucks-host-lakers-inching-closer-to-easts-best-record/,NBA News,Default,Default,Default,0.1066566283957588,0.1066566283957588,Giannis Antetokounmpo,0.13075501503466902
3856,76ers Making Move While Hornets Hope To Make Theirs,2019,http://global.nba.com/news/76ers-making-move-while-hornets-hope-to-make-theirs/,NBA News,Default,Default,Default,0.0036622807017543,0.0036622807017543,Kemba Walker,0.06971995264708505
3857,Six Stats On Dirk Passing Wilt For Sixth In NBA Scoring,2019,http://global.nba.com/news/six-stats-on-dirk-passing-wilt-for-sixth-in-nba-scoring/,NBA News,Default,Default,Default,0.1018506156356623,0.1018506156356623,LeBron James,0.07588438754650989
3858,"James, Antetokounmpo Won’t Play Tonight",2019,http://global.nba.com/news/james-antetokounmpo-wont-play-tonight/,NBA News,Default,Default,Default,-0.0412698412698412,-0.0412698412698412,Giannis Antetokounmpo,0.19544659548246088
3859,Thomas Cherishes Adoration In Active Return To Boston,2019,http://global.nba.com/news/thomas-cherishes-adoration-in-active-return-to-boston/,NBA News,Default,Default,Default,0.1365222897669706,0.1365222897669706,Kyrie Irving,0.046899479621632115
3860,Nowitzki Passes Chamberlain For 6th All-Time In Scoring,2019,http://global.nba.com/news/nowitzki-passes-chamberlain-for-6th-all-time-in-scoring/,NBA News,Default,Default,Default,0.1677691639426333,0.1677691639426333,LeBron James,0.0509714542541503
3861,About Last Night: Nuggets Pull Into Tie With Warriors,2019,http://global.nba.com/news/about-last-night-nuggets-pull-into-tie-with-warriors/,NBA News,Default,Default,Default,0.1475124378109452,0.1475124378109452,Kevin Durant,0.038347306802358566
3862,"Lillard’s 30 Points, 15 Assists Lift Trail Blazers To 106-98 Win",2019,http://global.nba.com/news/lillards-30-points-15-assists-lifts-trail-blazers-to-106-98-win/,NBA News,Default,Default,Default,0.0579861111111111,0.0579861111111111,Damian Lillard,0.10560159342402799
3863,Balanced Scoring Helps Bulls End Losing Streak With 116-101 Win,2019,http://global.nba.com/news/balanced-scoring-helps-bulls-end-losing-streak-with-116-101-win/,NBA News,Default,Default,Default,0.0037654320987654,0.0037654320987654,Devin Booker,0.06440811044539586
3864,Nowitzki Passes Wilt But Pelicans Top Mavericks 129-125 In OT,2019,http://global.nba.com/news/nowitzki-passes-wilt-but-pelicans-top-mavericks-129-125-in-ot/,NBA News,Default,Default,Default,0.1372697563874034,0.1372697563874034,Julius Randle,0.06949071214006296
3865,"Spurs Extend Win Streak To 9 Games, Beat Warriors 111-105",2019,http://global.nba.com/news/spurs-extend-win-streak-to-9-games-beat-warriors-111-105/,NBA News,Default,Default,Default,0.1049519586104952,0.1049519586104952,Kevin Durant,0.04851434748545765
3866,"Dragic, Wade Lift Heat Over Thunder 116-107 In OKC",2019,http://global.nba.com/news/dragic-wade-lift-heat-over-thunder-116-107-in-okc/,NBA News,Default,Default,Default,0.0021825396825396,0.0021825396825396,Paul George,0.04329651692018842
3867,Raptors Ride Big First Half To 128-92 Win Over Knicks,2019,http://global.nba.com/news/raptors-ride-big-first-half-to-128-92-win-over-knicks/,NBA News,Default,Default,Default,-0.0116734686502128,-0.0116734686502128,Kawhi Leonard,0.08837922811078137
3868,Nuggets Clinch Playoff Berth With 114-105 in over Celtics,2019,http://global.nba.com/news/nuggets-clinch-playoff-berth-with-114-105-in-over-celtics/,NBA News,Default,Default,Default,-0.0160714285714285,-0.0160714285714285,Kyrie Irving,0.10312818076134099
3869,"Sexton Scores 27, Propels Cavaliers Past Pistons 126-119",2019,http://global.nba.com/news/sexton-scores-27-propels-cavaliers-past-pistons-126-119/,NBA News,Default,Default,Default,0.0514270451770451,0.0514270451770451,Blake Griffin,0.0985823241538256
3870,"Gobert, Mitchell Lead Jazz In 116-95 Win Over Wizards",2019,http://global.nba.com/news/gobert-mitchell-lead-jazz-in-116-95-win-over-wizards/,NBA News,Default,Default,Default,0.0096057096057096,0.0096057096057096,Bradley Beal,0.14171450071465883
3871,Pistons Resting Griffin vs. Cavs For Playoff Push,2019,http://global.nba.com/news/pistons-resting-griffin-vs-cavs-for-playoff-push/,NBA News,Default,Default,Default,0.050595238095238,0.050595238095238,Blake Griffin,0.5420266951357591
3872,Andrew Bogut Makes His Return To The Warriors Tonight,2019,http://global.nba.com/news/andrew-bogut-makes-his-return-to-the-warriors-tonight/,NBA News,Default,Default,Default,0.0445304695304695,0.0445304695304695,Kevin Durant,0.2598469073759819
3873,"Pacers, Blazers Both 4th In Their Conferences Battle In Portland",2019,http://global.nba.com/news/pacers-blazers-both-4th-in-their-conferences-battle-in-portland/,NBA News,Default,Default,Default,-0.0044706180344478,-0.0044706180344478,Damian Lillard,0.04919186772224576
3874,The Suns Look To Even The Season Series Vs Bulls,2019,http://global.nba.com/news/the-suns-look-to-even-the-season-series-vs-bulls/,NBA News,Default,Default,Default,0.0355537078098053,0.0355537078098053,Devin Booker,0.12136895164103378
3875,"Luka, Mavericks Host The Pelicans",2019,http://global.nba.com/news/luka-mavericks-host-the-pelicans/,NBA News,Default,Default,Default,0.0377090384363111,0.0377090384363111,Julius Randle,0.04628323870574958
3876,Durant Returns As Warriors Face Streaking Spurs,2019,http://global.nba.com/news/durant-returns-as-warriors-face-streaking-spurs/,NBA News,Default,Default,Default,0.1507348618459729,0.1507348618459729,Kevin Durant,0.0431638776308755
3877,Wade Could be Making Last Trip To OKC,2019,http://global.nba.com/news/wade-could-be-making-last-trip-to-okc/,NBA News,Default,Default,Default,0.0228554542384329,0.0228554542384329,Paul George,0.04553534284406767
3878,Knicks Head To Toronto On 2nd Night Of Back-To-Back,2019,http://global.nba.com/news/knicks-head-to-toronto-on-2nd-night-of-back-to-back/,NBA News,Default,Default,Default,0.1039343989343989,0.1039343989343989,Kawhi Leonard,0.047213795053303836
3879,Celtics & Nuggets Meet For First Time Since November,2019,http://global.nba.com/news/celtics-nuggets-meet-for-first-time-since-november/,NBA News,Default,Default,Default,0.0885156840513983,0.0885156840513983,Kyrie Irving,0.10105708150213645
3880,"Gobert, Beal Named Week 22 NBA Players Of The Week",2019,http://global.nba.com/news/gobert-beal-named-week-22-nba-players-of-the-week/,NBA News,Default,Default,Default,-0.0583333333333333,-0.0583333333333333,James Harden,0.22571294908784786
3881,"Players Of The Week, Beal & Gobert, Face Off",2019,http://global.nba.com/news/players-of-the-week-beal-gobert-face-off/,NBA News,Default,Default,Default,0.0583554292929292,0.0583554292929292,Bradley Beal,0.08569167164797616
3882,Pistons Go For Season Series Sweep Against Cavaliers,2019,http://global.nba.com/news/pistons-go-for-season-series-sweep-against-cavaliers/,NBA News,Default,Default,Default,0.2415311653116531,0.2415311653116531,Blake Griffin,0.0949292331728359
3883,"Power Rankings, Week 23: Statement Wins Propel Warriors To Top",2019,http://global.nba.com/news/power-rankings-week-23-statement-wins-propel-warriors-to-top/,NBA News,Default,Default,Default,0.0870478941522107,0.0870478941522107,Giannis Antetokounmpo,0.011367937299577094
3884,"No Time To Lose For Lillard, Blazers In Playoff Push",2019,http://global.nba.com/news/no-time-to-lose-for-lillard-blazers-in-playoff-push/,NBA News,Default,Default,Default,0.1054314426061001,0.1054314426061001,Damian Lillard,0.2676624427331703
3885,Recapping Week 22: Monster Games And Milestones Abound,2019,http://global.nba.com/news/recapping-week-22-monster-games-and-milestones-abound/,NBA News,Default,Default,Default,0.1304050630034881,0.1304050630034881,Giannis Antetokounmpo,0.03250792552178996
