Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name,relevance_score
2170,Kemba helps Hornets top Bulls 118-103 for fifth straight win,2018,http://global.nba.com/news/kemba-helps-hornets-top-bulls-118-103-fifth-straight-win/,NBA News,Default,Default,Default,0.068693009118541,0.068693009118541,Nicolas Batum,0.10361989718051894
2171,Ailing Clippers take on Nuggets,2018,http://global.nba.com/news/ailing-clippers-take-nuggets/,NBA News,Default,Default,Default,-0.0013769841269841,-0.0013769841269841,Will Barton,0.03386272234575976
2172,"76ers, Heat seek win to stay above playoff cutoff line",2018,http://global.nba.com/news/76ers-heat-seek-win-stay-playoff-cutoff-line/,NBA News,Default,Default,Default,0.1038874458874458,0.1038874458874458,Bradley Beal,0.07837729882106112
2173,Bucks look to bounce back as they host Wizards,2018,http://global.nba.com/news/bucks-look-bounce-back-wizards/,NBA News,Default,Default,Default,0.0529744888235454,0.0529744888235454,Khris Middleton,0.05607869682346022
2174,Tyronn Lue says Cleveland Cavaliers have become too ‘predictable’,2018,http://global.nba.com/news/tyronn-lue-says-cleveland-cavaliers-become-predictable/,NBA News,Default,Default,Default,0.142034242034242,0.142034242034242,LeBron James,0.19087239582360854
2175,PRO•LINE Where to Watch: March 27,2018,http://global.nba.com/news/pro%e2%80%a2line-where-to-watch-march-27/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,Giannis Antetokounmpo,0.18182528988517346
2176,Dominating run continues for Anthony Davis,2018,http://global.nba.com/news/dominating-run-continues-anthony-davis/,NBA News,Default,Default,Default,0.0900905058993294,0.0900905058993294,Anthony Davis,0.4040862085916338
2177,Harden Scores 24 as Rockets Beat Jazz for 13th Straight,2018,http://global.nba.com/news/harden-scores-24-rockets-beat-jazz-13th-straight/,NBA News,Default,Default,Default,0.0865010351966873,0.0865010351966873,James Harden,0.19014462258369272
2178,Davis has big game as Pelicans beat Suns for 6th straight win,2018,http://global.nba.com/news/davis-scores-53-pelicans-beat-suns-6th-straight-win/,NBA News,Default,Default,Default,0.0669856730571016,0.0669856730571016,Anthony Davis,0.06904497632426518
2179,George’s 26 lead Thunder past Magic 112-105,2018,http://global.nba.com/news/georges-26-lead-thunder-past-magic-112-105/,NBA News,Default,Default,Default,0.1269230769230769,0.1269230769230769,Russell Westbrook,0.1901446225836927
2180,"Crabbe scores 21, Nets top Bulls 104-87 to snap 8-game skid",2018,http://global.nba.com/news/crabbe-scores-21-nets-top-bulls-104-87-snap-8-game-skid/,NBA News,Default,Default,Default,0.0879831478045763,0.0879831478045763,LeBron James,0.0
2181,"Irving scores 25, Celtics hold off Grizzlies 109-98",2018,http://global.nba.com/news/irving-scores-25-celtics-hold-off-grizzlies-109-98/,NBA News,Default,Default,Default,0.066504329004329,0.066504329004329,Kyrie Irving,0.09369143193911994
2182,"DeRozan and Lowry each score 20, Raptors rout Pistons 123-94",2018,http://global.nba.com/news/derozan-lowry-score-20-raptors-rout-pistons-123-94/,NBA News,Default,Default,Default,0.0651785714285714,0.0651785714285714,DeMar DeRozan,0.13468327826828774
2183,"Warriors take control in 3rd, beat Knicks 125-111",2018,http://global.nba.com/news/warriors-take-control-3rd-beat-knicks-125-111/,NBA News,Default,Default,Default,0.0649848893245119,0.0649848893245119,Kevin Durant,0.05478495555647203
2184,"Ingram has 21 points as Lakers show off depth, beat Hawks",2018,http://global.nba.com/news/ingram-21-points-lakers-show-off-depth-beat-hawks/,NBA News,Default,Default,Default,0.0822259136212624,0.0822259136212624,Taurean Prince,0.10234397090564626
2185,Wade ‘can’t put into words’ Parkland shooting victim was buried in his jersey,2018,http://global.nba.com/news/dwyane-wade-cant-put-words-parkland-shooting-victim-buried-jersey/,NBA News,Default,Default,Default,0.1197670250896057,0.1197670250896057,LeBron James,0.0
2186,Warriors Visit Garden to Face Struggling Knicks,2018,http://global.nba.com/news/warriors-visit-garden-face-struggling-knicks/,NBA News,Default,Default,Default,0.217509791795506,0.217509791795506,Kevin Durant,0.2271741315809804
2187,Week 20 Power Rankings: Houston Rockets remain at top with big week ahead for those below,2018,http://global.nba.com/news/week-20-power-rankings-houston-rockets-remain-top-big-week-ahead/,NBA News,Default,Default,Default,0.0753654581529581,0.0753654581529581,Damian Lillard,0.007709798252938136
