Unnamed: 0,title,date,url,player,textblob_Sentiment,key_words_score,nltk_Sentiment
5394,BBL Championship: Mike Cook stars in Sheffield Sharks wins,2014-15,https://www.bbc.co.uk/sport/basketball/32018152,Mike Conley,0.0768518518518518,0.6000000000000001,0.9881
6166,Chris Hargreaves backs Paul Sturrock to help Torquay improve,2014-15,https://www.bbc.co.uk/sport/football/32204159,Chris Paul,0.2178113553113553,0.6000000000000001,0.9732
6240,Paul Lambert: Christian Benteke didn't throw a 'Mike Tyson punch',2014-15,https://www.bbc.co.uk/sport/football/29873833,Chris Paul,0.0612903225806451,0.6000000000000001,0.2353
6350,Torquay: Chris Hargreaves says Sturrock replacement 'not vital',2014-15,https://www.bbc.co.uk/sport/football/32248021,Chris Paul,0.0962053571428571,0.8,0.9325
6421,NBA: Philadelphia 76ers avoid tying worst ever start to a season,2014-15,https://www.bbc.co.uk/sport/basketball/30325175,Michael Carter-Williams,0.0896694214876033,0.8,-0.743
6511,Welsh Open results,2014-15,https://www.bbc.co.uk/sport/snooker/31368487,Michael Carter-Williams,-0.0083333333333333,0.8,-0.9788
6520,Welsh Open: Judd Trump knocked out by Mark Williams,2014-15,https://www.bbc.co.uk/sport/wales/31542798,Michael Carter-Williams,0.1096618357487922,0.8,0.9891
6541,Australia hold on to beat the Barbarians 40-36 at Twickenham,2014-15,http://www.bbc.co.uk/sport/rugby-union/29865610,Michael Carter-Williams,0.0752020202020202,0.8,0.9842
6586,Indian Open results,2014-15,https://www.bbc.co.uk/sport/snooker/31736151,Michael Carter-Williams,0.0,0.8,-0.6908
6697,Wales 28-33 Australia,2014-15,https://www.bbc.co.uk/sport/rugby-union/29918631,Michael Carter-Williams,0.0525186071238702,0.8,-0.9726
7271,BBL Trophy final: Newcastle Eagles 96-90 Leicester Riders,2014-15,http://www.bbc.co.uk/sport/basketball/32011667,J.R. Smith,0.0832569444444444,0.8,0.9598
7518,NBA All-Star Damian Lillard praises Englishman Joel Freeland,2014-15,https://www.bbc.co.uk/sport/basketball/31470307,Dwyane Wade,0.1033057851239669,0.6000000000000001,0.9694
7630,NBA All-Star Game: West beat East in highest-scoring game,2014-15,https://www.bbc.co.uk/sport/basketball/31484692,Russell Westbrook,-0.0478535353535353,1.0,0.2632
8175,FA Women's Cup: Everton Ladies 2-1 Bristol Academy Ladies (aet),2014-15,https://www.bbc.co.uk/sport/football/32017128,Evan Turner,0.0851851851851851,1.0,0.9524
8459,BBL Championship: Mike Cook stars in Sheffield Sharks wins,2014-15,https://www.bbc.co.uk/sport/basketball/32018152,Mike Dunleavy,0.0768518518518518,0.6000000000000001,0.9881
8554,Jose Mourinho 'could not cope' with Real pressure - Calderon,2014-15,https://www.bbc.co.uk/sport/football/31550207,José Calderón,0.0985714285714285,0.4,0.9881
8634,Atletico Madrid 2-0 Real Madrid,2014-15,https://www.bbc.co.uk/sport/football/30688019,José Calderón,0.108695652173913,0.4,0.9744
8677,"Gossip column: Falcao, Vidic, Alves, Schneiderlin, Cech, Austin",2014-15,https://www.bbc.co.uk/sport/31844581,José Calderón,0.132964782964783,0.2,0.9962
8752,Fernando Torres: Key for Atletico Madrid striker is Diego Simeone,2014-15,https://www.bbc.co.uk/sport/football/30716285,José Calderón,0.1334924788912519,0.4,0.9995
8763,Jurgen Klopp: Where will the German manager go next?,2014-15,https://www.bbc.co.uk/sport/football/32318754,José Calderón,0.132438211906297,0.4,0.9995
8782,Real Madrid & Borussia Dortmund break best and worst records,2014-15,https://www.bbc.co.uk/sport/football/30554271,José Calderón,0.1512658707470028,0.4,0.9996
8817,BBL Trophy: Surrey United beat Essex Leopards in first round,2014-15,https://www.bbc.co.uk/sport/basketball/30882487,Deron Williams,0.1534722222222222,1.0,0.9901
9170,British and Irish Cup: Carmarthen Quins 24-9 Jersey,2014-15,https://www.bbc.co.uk/sport/rugby-union/30449447,Tobias Harris,-0.0111111111111111,1.0,0.928
9193,Championship: London Scottish 38-17 Jersey,2014-15,https://www.bbc.co.uk/sport/rugby-union/30023836,Tobias Harris,0.1653846153846154,1.0,0.9865
9251,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,Tobias Harris,0.0846686562595653,0.6000000000000001,0.9147
9382,Chesterfield 2-2 Doncaster Rovers,2014-15,https://www.bbc.co.uk/sport/football/30963192,Jimmy Butler,0.1109079365079365,0.6000000000000001,0.9962
9468,Pro12: Munster 28-13 Leinster,2014-15,https://www.bbc.co.uk/sport/rugby-union/30589212,Jimmy Butler,0.0786111111111111,1.0,0.701
9612,BBL Trophy: Surrey United beat Essex Leopards in first round,2014-15,https://www.bbc.co.uk/sport/basketball/30882487,DeAndre Jordan,0.1534722222222222,1.0,0.9901
9690,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,DeAndre Jordan,0.0846686562595653,0.6000000000000001,0.9147
9793,Buffalo Bills: Snowmobiles free stranded NFL stars after snowfall,2014-15,https://www.bbc.co.uk/sport/american-football/30155176,Wilson Chandler,0.0343636363636363,0.6000000000000001,-0.9628
9852,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,Jameer Nelson,0.0846686562595653,0.6000000000000001,0.9147
10209,Haldon Gold Cup Chase: God's Own wins as Cue Card falls short,2014-15,https://www.bbc.co.uk/sport/horse-racing/29902547,George Hill,0.215,0.8,0.9153
11114,Six Scots are chosen for the British Euro Cross team,2014-15,https://www.bbc.co.uk/sport/athletics/30306998,Glen Davis,0.29805291005291,0.8,0.9971
11236,BBL Trophy: Surrey United beat Essex Leopards in first round,2014-15,https://www.bbc.co.uk/sport/basketball/30882487,Jordan Crawford,0.1534722222222222,1.0,0.9901
11291,Cowdenbeath 1-2 Livingston,2014-15,https://www.bbc.co.uk/sport/football/32088828,Jordan Crawford,0.1246867167919799,0.6000000000000001,0.9968
11346,Rory McIlroy second at Australian Open in Sydney to Greg Chalmers,2014-15,https://www.bbc.co.uk/sport/golf/30242729,Jordan Crawford,-0.0024621212121212,0.8,0.631
11379,Wednesday's Scottish gossip,2014-15,https://www.bbc.co.uk/sport/football/30809284,Jordan Crawford,0.1331735724592867,1.0,0.9955
11396,Scottish League One ins and outs - January 2014,2014-15,https://www.bbc.co.uk/sport/football/31510086,Jordan Crawford,0.175,0.8,0.9606
11460,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,Jordan Crawford,0.0846686562595653,0.6000000000000001,0.9147
11657,"Gossip column: Defoe, Silva, Rodriguez, Redknapp, De Gea",2014-15,https://www.bbc.co.uk/sport/30807708,Ramon Sessions,0.1427658942364824,0.6000000000000001,0.9882
11994,BBL Trophy final: Newcastle Eagles 96-90 Leicester Riders,2014-15,http://www.bbc.co.uk/sport/basketball/32011667,Ryan Anderson,0.0832569444444444,0.8,0.9598
12015,Raith Rovers 2-1 Dumbarton,2014-15,https://www.bbc.co.uk/sport/football/30758640,Ryan Anderson,0.1657848324514991,0.6000000000000001,0.9714
12318,Six Nations 2015: England bring in Geoff Parling against France,2014-15,https://www.bbc.co.uk/sport/rugby-union/31932746,Brook Lopez,0.176984126984127,0.8,0.9343
