,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
538,Moritz Wagner,25,11.6,1.0,0.9,0.3,19.1,1.1,0.451,49,False,1001,0.7,7.2,2.1,17.8,['CENTER'],wagnemo01,1.7,ORLANDO MAGIC,0.42,13.1,0.629,11.6,20.8,0.7,3.2,0.155
383,Jamal Murray,25,26.7,0.6,0.8,-1.5,10.9,1.6,0.214,58,False,1916,2.3,2.7,2.8,17.8,['POINT GUARD'],murraja01,1.5,DENVER NUGGETS,0.404,6.9,0.565,11.0,26.4,1.4,4.4,0.111
441,Neemias Queta,23,6.1,3.5,-3.0,-0.7,22.6,0.0,0.25,4,False,25,-2.2,18.6,0.1,17.7,['CENTER'],quetane01,0.0,SACRAMENTO KINGS,0.0,20.6,0.676,10.1,17.0,0.0,0.1,0.162
153,Anthony Edwards,21,19.3,1.8,1.0,-0.1,16.3,3.2,0.274,71,False,2558,1.1,1.7,0.4,17.6,['SHOOTING GUARD'],edwaran01,2.1,MINNESOTA TIMBERWOLVES,0.377,9.1,0.567,13.3,29.8,1.9,3.5,0.066
417,Chris Paul,37,39.7,1.1,2.9,1.3,13.7,2.2,0.258,50,False,1604,1.6,1.3,2.9,17.6,['POINT GUARD'],paulch01,2.5,PHOENIX SUNS,0.382,7.4,0.545,13.9,19.2,2.0,5.1,0.152
1,Steven Adams,29,11.3,3.7,0.6,0.9,25.2,2.1,0.49,42,False,1133,-0.3,19.9,1.3,17.6,['CENTER'],adamsst01,1.5,MEMPHIS GRIZZLIES,0.004,22.6,0.564,19.8,14.6,0.7,3.4,0.145
54,Bojan Bogdanović,33,13.5,0.4,0.8,-1.8,11.3,0.5,0.344,59,False,1893,2.6,2.0,3.2,17.5,['POWER FORWARD'],bogdabo02,0.9,DETROIT PISTONS,0.4,6.5,0.627,11.7,25.8,1.4,3.7,0.093
370,Evan Mobley,21,12.0,3.8,1.2,1.5,22.7,4.3,0.333,71,False,2432,-0.3,8.1,3.0,17.5,['POWER FORWARD'],mobleev01,1.1,CLEVELAND CAVALIERS,0.112,15.4,0.588,12.5,20.5,1.9,7.3,0.144
267,Cameron Johnson,26,8.9,1.3,3.8,0.6,13.5,0.5,0.191,17,False,429,3.2,3.6,0.9,17.4,['POWER FORWARD'],johnsca02,1.7,PHOENIX SUNS,0.572,8.4,0.629,5.1,19.6,0.6,1.4,0.162
290,Trevor Keels,19,0.0,0.0,-3.2,-2.4,54.5,0.0,0.0,2,False,4,-0.9,0.0,0.0,17.4,['SHOOTING GUARD'],keelstr01,0.0,NEW YORK KNICKS,1.0,27.3,0.5,0.0,32.2,0.0,0.0,0.082
363,Chimezie Metu,25,8.9,2.9,0.1,0.3,24.0,0.7,0.291,58,False,631,-0.2,8.1,1.2,17.3,['CENTER'],metuch01,1.5,SACRAMENTO KINGS,0.184,16.2,0.647,11.6,17.0,0.3,1.9,0.148
402,Jusuf Nurkić,28,16.3,2.8,0.0,0.7,29.8,1.6,0.377,51,False,1360,-0.6,9.7,1.1,17.3,['CENTER'],nurkiju01,1.5,PORTLAND TRAIL BLAZERS,0.231,19.8,0.586,17.2,22.3,0.7,2.8,0.097
94,Wendell Carter Jr.,23,12.4,1.8,0.6,-0.2,25.2,1.6,0.322,49,False,1472,0.8,8.5,2.1,17.3,['CENTER'],cartewe01,0.8,ORLANDO MAGIC,0.348,16.8,0.619,14.2,21.0,1.0,3.7,0.121
364,Khris Middleton,31,30.4,0.6,0.6,-0.2,13.7,0.9,0.265,27,False,649,0.8,3.8,0.8,17.2,['SMALL FORWARD'],middlkh01,1.5,MILWAUKEE BUCKS,0.404,9.0,0.551,13.8,27.3,0.4,1.6,0.121
531,Fred VanVleet,28,27.7,1.5,2.7,0.4,12.5,2.3,0.246,60,False,2218,2.3,1.3,3.5,17.2,['POINT GUARD'],vanvlfr01,2.3,TORONTO RAPTORS,0.54,6.5,0.545,9.9,22.9,2.6,5.8,0.125
449,Paul Reed,23,4.7,6.4,-1.3,1.7,22.9,1.3,0.181,58,False,593,-3.0,16.8,0.7,17.2,['CENTER'],reedpa01,3.0,PHILADELPHIA 76ERS,0.025,19.9,0.596,16.8,15.7,0.1,2.0,0.161
251,Brandon Ingram,25,24.7,1.2,0.0,-1.0,15.4,1.1,0.301,34,False,1129,1.0,1.4,0.6,17.2,['SMALL FORWARD'],ingrabr01,1.0,NEW ORLEANS PELICANS,0.221,8.3,0.57,13.7,30.4,0.6,1.7,0.071
212,Montrezl Harrell,29,7.5,3.7,-1.2,-0.1,14.8,0.8,0.457,51,False,626,-1.1,11.5,1.2,17.2,['CENTER'],harremo01,1.3,PHILADELPHIA 76ERS,0.011,13.2,0.633,12.2,18.2,0.1,2.0,0.156
20,Marvin Bagley III,23,5.8,2.9,-1.3,-1.2,20.5,0.6,0.271,34,False,776,-0.1,11.7,0.9,17.2,['CENTER'],baglema01,0.9,DETROIT PISTONS,0.157,16.0,0.577,10.0,20.3,0.1,1.5,0.093
303,Luke Kornet,27,8.2,5.4,0.9,1.2,14.8,1.0,0.261,59,False,694,-0.3,12.5,1.9,17.1,['CENTER'],kornelu01,0.7,BOSTON CELTICS,0.07,13.7,0.717,13.2,11.5,0.5,2.9,0.198
151,Jalen Duren,19,6.8,3.3,-0.8,-0.3,24.9,1.4,0.381,58,False,1424,-0.5,14.8,2.5,17.1,['CENTER'],durenja01,1.2,DETROIT PISTONS,0.006,19.7,0.644,15.9,13.9,0.4,3.8,0.129
576,James Wiseman,21,8.1,2.4,-1.9,-0.6,22.8,0.3,0.404,21,False,262,-1.3,7.7,0.5,17.1,['CENTER'],wisemja01,0.5,GOLDEN STATE WARRIORS,0.021,15.3,0.655,11.2,20.0,0.0,0.8,0.141
382,Dejounte Murray,26,24.0,0.6,1.0,0.0,14.3,2.2,0.136,66,False,2403,1.0,2.2,1.8,17.0,['SHOOTING GUARD'],murrade01,2.0,ATLANTA HAWKS,0.301,8.1,0.537,10.3,24.6,1.8,4.0,0.08
518,Xavier Tillman Sr.,24,11.3,2.2,1.8,1.7,16.2,1.6,0.322,52,False,949,0.1,11.3,1.7,17.0,['POWER FORWARD'],tillmxa01,2.4,MEMPHIS GRIZZLIES,0.061,13.8,0.604,11.4,13.8,0.9,3.3,0.169
435,Norman Powell,29,10.9,1.1,0.4,-0.7,11.0,1.3,0.379,54,False,1392,1.1,1.6,1.8,17.0,['SHOOTING GUARD'],powelno01,1.5,LOS ANGELES CLIPPERS,0.422,6.3,0.611,10.8,25.8,0.9,3.1,0.107
179,Josh Giddey,20,29.8,1.2,0.9,-0.3,20.6,2.4,0.12,66,False,2035,1.2,6.9,0.9,16.9,['SHOOTING GUARD'],giddejo01,1.2,OKLAHOMA CITY THUNDER,0.2,13.6,0.533,16.1,24.4,1.5,3.3,0.077
389,Larry Nance Jr.,30,11.9,2.8,2.2,1.8,20.7,1.7,0.261,54,False,1170,0.4,9.0,2.5,16.9,['POWER FORWARD'],nancela02,2.0,NEW ORLEANS PELICANS,0.143,14.8,0.656,10.9,12.4,1.2,4.2,0.173
433,Micah Potter,24,19.5,0.0,3.8,1.5,15.4,0.0,0.0,3,False,14,2.3,7.8,0.1,16.9,['POWER FORWARD'],pottemi01,0.0,UTAH JAZZ,0.0,11.6,1.0,0.0,6.0,0.0,0.1,0.232
429,Michael Porter Jr.,24,5.4,1.5,0.1,-1.7,17.3,1.5,0.151,55,False,1594,1.9,3.8,2.3,16.8,['SMALL FORWARD'],portemi01,1.1,DENVER NUGGETS,0.554,10.8,0.627,7.6,22.3,0.9,3.9,0.117
170,Markelle Fultz,24,29.1,1.3,0.5,0.6,10.7,1.7,0.231,51,False,1533,-0.2,4.9,1.5,16.7,['POINT GUARD'],fultzma01,2.5,ORLANDO MAGIC,0.121,7.7,0.563,16.1,21.2,1.0,3.1,0.098
349,Tyrese Maxey,22,17.0,0.4,-0.1,-1.5,8.2,1.4,0.238,52,False,1724,1.3,1.5,2.9,16.6,['SHOOTING GUARD'],maxeyty01,1.1,PHILADELPHIA 76ERS,0.393,4.9,0.593,7.4,24.5,0.8,4.3,0.12
373,Malik Monk,24,25.2,1.0,0.2,-1.5,11.1,1.0,0.266,68,False,1536,1.7,2.3,1.9,16.6,['SHOOTING GUARD'],monkma01,1.3,SACRAMENTO KINGS,0.498,6.8,0.588,14.4,25.9,0.8,2.9,0.089
188,Devonte' Graham,27,22.5,1.1,2.3,-1.1,9.3,0.1,0.34,13,False,367,3.4,1.7,0.8,16.6,['POINT GUARD'],grahade01,1.2,SAN ANTONIO SPURS,0.735,5.4,0.598,9.1,21.0,0.4,0.9,0.118
82,Alec Burks,31,15.8,0.6,1.2,-0.5,14.2,0.6,0.41,51,False,1122,1.8,1.8,2.0,16.5,['SHOOTING GUARD'],burksal01,1.6,DETROIT PISTONS,0.521,7.8,0.602,9.7,22.7,0.9,2.6,0.111
357,JaVale McGee,35,5.7,6.4,-4.7,-0.4,26.6,0.4,0.318,37,False,296,-4.3,10.9,0.0,16.4,['CENTER'],mcgeeja01,0.7,DALLAS MAVERICKS,0.037,18.7,0.619,20.8,23.5,-0.2,0.4,0.058
299,Kevin Knox,23,5.4,0.0,-0.7,-0.9,18.8,0.0,0.125,10,False,55,0.2,6.3,0.2,16.4,['SMALL FORWARD'],knoxke01,1.8,PORTLAND TRAIL BLAZERS,0.5,12.6,0.681,0.0,13.4,0.0,0.2,0.174
23,Mo Bamba,24,9.0,5.4,1.3,0.8,23.0,0.9,0.238,40,False,681,0.5,7.8,1.2,16.4,['CENTER'],bambamo01,0.9,ORLANDO MAGIC,0.505,15.3,0.613,8.5,16.3,0.6,2.1,0.149
107,Zach Collins,25,17.9,2.6,-0.3,0.3,22.5,0.9,0.269,58,False,1303,-0.6,8.7,1.2,16.4,['CENTER'],colliza01,1.2,SAN ANTONIO SPURS,0.265,15.4,0.605,17.9,20.8,0.6,2.2,0.08
577,James Wiseman,21,4.0,3.3,-3.1,-1.5,28.0,0.3,0.197,14,False,376,-1.6,10.8,0.2,16.4,['CENTER'],wisemja01,0.4,DETROIT PISTONS,0.079,19.1,0.584,13.1,21.5,-0.1,0.5,0.062
308,Jock Landale,27,9.5,3.0,-1.2,-0.3,18.7,1.1,0.344,62,False,861,-0.9,13.3,1.3,16.4,['CENTER'],landajo01,0.9,PHOENIX SUNS,0.278,15.9,0.596,13.9,19.3,0.2,2.4,0.132
585,Ivica Zubac,25,5.2,4.0,-1.1,0.2,26.0,2.6,0.452,66,False,1926,-1.3,12.9,3.1,16.3,['CENTER'],zubaciv01,0.6,LOS ANGELES CLIPPERS,0.004,19.5,0.65,16.8,14.5,0.5,5.7,0.143
134,Spencer Dinwiddie,29,24.1,0.8,0.9,-1.2,9.5,1.0,0.298,53,False,1808,2.1,1.2,3.5,16.3,['POINT GUARD'],dinwisp01,1.1,DALLAS MAVERICKS,0.491,5.3,0.599,10.3,21.9,1.3,4.5,0.119
352,T.J. McConnell,30,37.4,0.5,0.0,0.1,13.5,1.2,0.133,67,False,1343,-0.1,3.3,1.5,16.2,['POINT GUARD'],mccontj01,2.6,INDIANA PACERS,0.119,8.4,0.577,21.0,18.3,0.7,2.7,0.095
159,Bruno Fernando,24,11.7,8.4,-1.7,1.1,22.4,0.4,0.473,31,False,364,-2.8,14.4,0.5,16.2,['CENTER'],fernabr01,0.8,HOUSTON ROCKETS,0.011,18.4,0.561,15.1,15.1,0.0,0.9,0.113
579,Delon Wright,30,21.1,1.3,3.8,3.5,9.0,1.4,0.197,42,False,1006,0.4,6.0,1.8,16.2,['POINT GUARD'],wrighde01,4.0,WASHINGTON WIZARDS,0.417,7.6,0.584,13.6,12.2,1.5,3.1,0.15
189,Jerami Grant,28,10.3,2.1,-0.1,-1.4,11.8,1.1,0.375,63,False,2246,1.3,2.7,3.3,16.2,['POWER FORWARD'],grantje01,1.1,PORTLAND TRAIL BLAZERS,0.393,7.3,0.606,9.8,22.9,1.1,4.5,0.096
468,D'Angelo Russell,26,26.9,1.0,1.2,-0.7,8.5,1.5,0.23,54,False,1778,1.9,1.8,2.3,16.2,['POINT GUARD'],russeda01,1.6,MINNESOTA TIMBERWOLVES,0.521,5.2,0.604,15.5,22.8,1.4,3.8,0.102
481,Collin Sexton,24,17.8,0.4,-1.2,-1.5,6.4,0.5,0.434,47,False,1129,0.3,3.6,2.1,16.1,['SHOOTING GUARD'],sextoco01,1.1,UTAH JAZZ,0.258,5.0,0.62,13.4,23.1,0.2,2.6,0.11
529,Jarred Vanderbilt,23,15.3,1.0,1.5,1.5,24.7,1.5,0.328,52,False,1254,0.0,10.6,2.1,16.1,['POWER FORWARD'],vandeja01,2.0,UTAH JAZZ,0.183,17.7,0.607,16.0,14.1,1.1,3.7,0.141
532,Devin Vassell,22,17.2,1.2,0.6,-0.9,13.3,0.5,0.168,36,False,1122,1.6,0.8,0.9,16.1,['SHOOTING GUARD'],vassede01,1.7,SAN ANTONIO SPURS,0.444,6.8,0.557,8.0,24.4,0.7,1.5,0.062
282,Tyus Jones,26,28.1,0.2,1.6,0.4,9.1,2.1,0.144,71,False,1707,1.2,1.5,3.0,16.1,['POINT GUARD'],jonesty01,2.0,MEMPHIS GRIZZLIES,0.448,5.3,0.551,9.1,17.9,1.5,5.1,0.143
109,Mike Conley,35,22.3,0.6,1.7,0.2,8.6,0.4,0.25,15,False,473,1.4,2.7,1.1,16.0,['POINT GUARD'],conlemi01,2.0,MINNESOTA TIMBERWOLVES,0.59,5.7,0.619,10.6,16.2,0.4,1.5,0.15
387,Svi Mykhailiuk,25,3.6,0.0,4.0,0.5,19.1,0.0,0.417,13,False,40,3.5,0.0,0.1,16.0,['SMALL FORWARD'],mykhasv01,1.2,NEW YORK KNICKS,0.833,9.5,0.739,12.3,17.4,0.1,0.1,0.145
351,CJ McCollum,31,26.4,1.4,0.9,-1.0,11.7,2.1,0.179,64,False,2251,1.9,2.6,1.3,15.9,['SHOOTING GUARD'],mccolcj01,1.2,NEW ORLEANS PELICANS,0.408,7.1,0.54,11.7,26.9,1.6,3.4,0.072
497,Jalen Smith,22,7.7,4.1,-2.1,-1.1,23.2,1.1,0.285,60,False,1110,-1.0,11.1,0.9,15.9,['POWER FORWARD'],smithja04,0.7,INDIANA PACERS,0.387,17.2,0.561,11.2,21.2,0.0,2.0,0.087
158,Drew Eubanks,25,8.7,5.1,0.0,0.9,20.5,1.4,0.404,69,False,1356,-0.8,9.4,2.7,15.9,['CENTER'],eubandr01,1.2,PORTLAND TRAIL BLAZERS,0.027,15.0,0.698,15.2,11.4,0.7,4.1,0.144
537,Franz Wagner,21,16.9,0.6,-0.3,-0.8,10.8,1.8,0.281,71,False,2337,0.5,3.0,2.9,15.8,['SMALL FORWARD'],wagnefr01,1.3,ORLANDO MAGIC,0.329,6.9,0.59,11.7,23.5,1.0,4.6,0.095
135,Spencer Dinwiddie,29,32.8,0.9,-0.1,-0.4,11.2,0.5,0.358,16,False,559,0.3,1.2,0.5,15.8,['POINT GUARD'],dinwisp01,1.7,BROOKLYN NETS,0.434,6.3,0.535,13.0,23.9,0.3,1.1,0.09
152,Tari Eason,21,7.2,2.8,-1.2,-0.1,19.1,1.6,0.233,72,False,1497,-1.0,11.9,0.9,15.8,['POWER FORWARD'],easonta01,2.7,HOUSTON ROCKETS,0.263,15.5,0.534,12.0,19.5,0.3,2.5,0.079
268,Cameron Johnson,26,8.1,0.9,0.8,0.3,15.8,0.6,0.317,15,False,465,0.5,2.0,0.5,15.8,['POWER FORWARD'],johnsca02,2.3,BROOKLYN NETS,0.566,9.1,0.576,5.7,21.8,0.3,1.0,0.107
131,Hamidou Diallo,24,9.1,1.4,-1.4,0.4,15.8,0.9,0.395,56,False,996,-1.8,6.1,0.5,15.8,['SHOOTING GUARD'],diallha01,2.6,DETROIT PISTONS,0.056,10.8,0.593,13.9,21.8,0.1,1.4,0.065
13,Cole Anthony,22,22.9,2.0,1.0,0.4,17.2,1.3,0.297,52,False,1325,0.6,3.3,1.7,15.7,['POINT GUARD'],anthoco01,1.2,ORLANDO MAGIC,0.342,10.2,0.562,11.4,21.3,1.0,3.1,0.111
434,Dwight Powell,31,6.7,1.7,-1.1,0.1,13.9,1.3,0.658,67,False,1333,-1.2,11.7,3.5,15.7,['CENTER'],poweldw01,1.8,DALLAS MAVERICKS,0.021,12.8,0.735,16.1,12.7,0.3,4.8,0.171
371,Isaiah Mobley,23,0.0,3.1,1.3,1.7,43.3,0.1,0.0,10,False,30,-0.4,3.9,0.0,15.6,['POWER FORWARD'],mobleis01,1.7,CLEVELAND CAVALIERS,0.3,23.6,0.55,0.0,14.9,0.0,0.1,0.148
125,Dewayne Dedmon,33,7.3,4.1,-1.9,0.6,28.1,0.6,0.341,30,False,350,-2.4,9.0,0.3,15.6,['CENTER'],dedmode01,1.0,MIAMI HEAT,0.287,18.2,0.576,11.4,21.1,0.0,0.9,0.118
428,Kevin Porter Jr.,22,26.4,0.9,0.2,-0.8,13.4,0.9,0.305,50,False,1703,1.0,4.3,1.1,15.6,['POINT GUARD'],porteke02,1.9,HOUSTON ROCKETS,0.429,8.8,0.553,16.5,24.6,0.9,2.0,0.056
30,Scottie Barnes,21,19.6,2.2,0.3,-0.3,15.7,2.2,0.251,69,False,2409,0.6,7.2,2.1,15.5,['POWER FORWARD'],barnesc01,1.4,TORONTO RAPTORS,0.224,11.1,0.525,12.1,20.5,1.4,4.4,0.087
232,Malcolm Hill,27,0.0,0.0,2.2,0.6,36.9,0.0,0.0,5,False,9,1.6,0.0,0.0,15.5,['SMALL FORWARD'],hillma01,0.0,CHICAGO BULLS,0.75,18.9,0.625,0.0,19.6,0.0,0.0,0.125
554,Russell Westbrook,34,38.8,1.3,-0.1,0.1,18.1,1.9,0.326,52,False,1491,-0.2,4.4,-1.2,15.4,['POINT GUARD'],westbru01,1.7,LOS ANGELES LAKERS,0.292,11.5,0.496,18.1,28.8,0.7,0.7,0.022
97,Julian Champagnie,21,6.0,0.0,-1.4,-3.5,18.6,0.0,0.0,4,False,49,2.1,4.3,0.1,15.4,['SMALL FORWARD'],champju02,0.0,SAN ANTONIO SPURS,0.789,11.2,0.711,9.5,17.8,0.0,0.1,0.097
343,Kenyon Martin Jr.,22,8.4,1.2,-0.7,-1.1,16.3,0.8,0.305,72,False,1975,0.4,6.1,3.4,15.3,['SMALL FORWARD'],martike04,0.9,HOUSTON ROCKETS,0.313,11.2,0.631,10.7,16.5,0.7,4.1,0.101
474,Dario Šarić,28,9.7,0.0,-1.4,-0.4,20.8,0.2,0.293,15,False,210,-0.9,4.5,0.2,15.3,['POWER FORWARD'],saricda01,1.1,OKLAHOMA CITY THUNDER,0.451,12.5,0.648,16.3,22.0,0.0,0.5,0.106
565,Jalen Williams,21,15.1,1.6,0.3,0.8,12.5,2.3,0.248,65,False,1936,-0.6,3.8,2.4,15.3,['SHOOTING GUARD'],willija06,2.2,OKLAHOMA CITY THUNDER,0.267,8.1,0.597,12.4,18.1,1.1,4.7,0.117
228,Buddy Hield,30,12.7,0.8,1.6,-0.7,14.4,1.6,0.118,72,False,2283,2.4,3.0,2.4,15.3,['SMALL FORWARD'],hieldbu01,1.8,INDIANA PACERS,0.651,8.7,0.612,11.1,20.9,2.1,4.0,0.085
404,Jordan Nwora,24,15.6,1.1,-0.9,-1.5,17.8,0.3,0.158,14,False,317,0.6,4.6,0.2,15.2,['SMALL FORWARD'],nworajo01,1.7,INDIANA PACERS,0.429,11.2,0.576,11.8,21.4,0.1,0.5,0.071
196,Javonte Green,29,6.8,4.2,2.0,2.6,14.0,0.8,0.413,29,False,458,-0.6,6.3,0.7,15.2,['SHOOTING GUARD'],greenja02,2.4,CHICAGO BULLS,0.327,10.3,0.667,14.0,13.8,0.5,1.4,0.149
442,Immanuel Quickley,23,16.3,0.6,1.2,0.4,12.9,2.0,0.247,72,False,2047,0.8,2.8,3.5,15.2,['POINT GUARD'],quickim01,1.5,NEW YORK KNICKS,0.492,7.9,0.57,8.7,19.9,1.6,5.4,0.127
271,Keldon Johnson,23,13.4,0.5,-2.0,-2.5,14.5,0.6,0.292,60,False,1969,0.5,2.8,0.7,15.2,['SMALL FORWARD'],johnske04,1.1,SAN ANTONIO SPURS,0.367,8.4,0.55,9.8,27.8,0.0,1.3,0.031
332,Trey Lyles,27,7.7,2.2,-0.1,-0.9,20.4,1.0,0.316,63,False,1063,0.7,6.2,1.5,15.2,['POWER FORWARD'],lylestr01,1.0,SACRAMENTO KINGS,0.578,13.4,0.628,12.0,18.2,0.5,2.5,0.112
557,Derrick White,28,19.4,2.7,2.0,1.1,10.8,2.5,0.25,72,False,2019,0.9,2.5,3.8,15.2,['SHOOTING GUARD'],whitede01,1.2,BOSTON CELTICS,0.505,6.7,0.599,9.7,17.4,2.0,6.2,0.148
195,JaMychal Green,32,9.2,2.6,-1.0,0.0,18.3,0.9,0.268,53,False,759,-1.0,10.0,1.0,15.1,['POWER FORWARD'],greenja01,1.5,GOLDEN STATE WARRIORS,0.448,14.2,0.642,16.3,17.6,0.2,1.9,0.121
265,Isaiah Joe,23,8.8,0.6,1.7,-0.2,12.2,1.1,0.163,63,False,1141,2.0,1.8,2.4,15.1,['SHOOTING GUARD'],joeis01,1.6,OKLAHOMA CITY THUNDER,0.796,6.9,0.649,6.4,17.2,1.1,3.4,0.145
227,Tyler Herro,23,20.3,0.8,0.5,-0.7,17.9,2.3,0.166,59,False,2085,1.2,1.4,0.7,15.1,['SHOOTING GUARD'],herroty01,1.1,MIAMI HEAT,0.482,9.3,0.56,12.1,25.7,1.3,2.9,0.068
541,Kemba Walker,32,20.4,1.3,-0.3,-0.6,10.8,0.1,0.368,9,False,144,0.3,2.4,0.2,15.1,['POINT GUARD'],walkeke02,0.7,DALLAS MAVERICKS,0.491,6.5,0.543,5.7,22.1,0.1,0.3,0.102
524,Gary Trent Jr.,24,7.3,0.7,0.2,0.0,8.2,1.8,0.218,63,False,2054,0.3,1.5,2.5,15.1,['SHOOTING GUARD'],trentga02,2.5,TORONTO RAPTORS,0.482,4.6,0.561,5.1,21.7,1.1,4.4,0.102
465,Terrence Ross,31,12.9,0.0,1.0,0.9,13.0,0.2,0.117,10,False,183,0.1,3.0,0.3,15.0,['SHOOTING GUARD'],rosste01,2.1,PHOENIX SUNS,0.636,7.9,0.593,4.7,19.8,0.1,0.6,0.146
514,Klay Thompson,32,11.4,1.1,-0.3,-1.9,11.7,1.5,0.111,61,False,2009,1.6,2.1,1.0,15.0,['SHOOTING GUARD'],thompkl01,1.0,GOLDEN STATE WARRIORS,0.577,7.0,0.574,8.6,26.7,0.8,2.6,0.062
171,Wenyen Gabriel,25,4.7,2.9,-2.3,-0.2,16.6,1.1,0.308,58,False,891,-2.1,13.3,1.5,15.0,['POWER FORWARD'],gabriwe01,1.1,LOS ANGELES LAKERS,0.131,15.0,0.63,12.7,14.6,-0.1,2.5,0.137
288,Frank Kaminsky,29,15.4,0.5,2.5,1.7,20.8,0.2,0.273,26,False,176,0.7,1.8,0.4,15.0,['CENTER'],kaminfr01,1.4,ATLANTA HAWKS,0.523,11.2,0.72,15.4,14.0,0.2,0.5,0.149
416,Kelly Oubre Jr.,27,5.4,1.0,-1.2,-0.9,12.9,1.4,0.256,47,False,1535,-0.3,4.4,0.3,15.0,['SMALL FORWARD'],oubreke01,2.0,CHARLOTTE HORNETS,0.415,8.5,0.536,6.5,26.3,0.3,1.8,0.055
489,Anfernee Simons,23,18.7,0.6,-1.1,-2.5,7.6,0.5,0.171,62,False,2171,1.4,1.0,2.4,15.0,['SHOOTING GUARD'],simonan01,0.9,PORTLAND TRAIL BLAZERS,0.538,4.3,0.581,10.2,25.2,0.5,2.9,0.064
281,Tre Jones,23,29.6,0.4,-1.7,-0.9,10.5,0.7,0.228,58,False,1690,-0.8,2.8,1.6,14.9,['POINT GUARD'],jonestr01,2.1,SAN ANTONIO SPURS,0.217,6.5,0.517,12.1,19.5,0.1,2.3,0.066
243,Kevin Huerter,24,13.8,0.8,0.8,-0.4,10.1,1.4,0.158,66,False,1952,1.2,2.2,2.8,14.9,['SHOOTING GUARD'],huertke01,1.7,SACRAMENTO KINGS,0.591,6.2,0.62,9.9,19.5,1.4,4.2,0.104
66,Mikal Bridges,26,14.2,2.0,1.0,0.6,10.4,2.2,0.228,56,False,2040,0.5,3.0,2.8,14.9,['SMALL FORWARD'],bridgmi01,1.6,PHOENIX SUNS,0.342,6.6,0.574,8.5,19.2,1.5,5.0,0.118
55,Bol Bol,23,6.4,5.5,-0.6,0.8,25.7,2.0,0.226,67,False,1431,-1.5,5.2,0.4,14.9,['POWER FORWARD'],bolbo01,0.9,ORLANDO MAGIC,0.224,15.4,0.622,17.9,17.8,0.5,2.4,0.079
216,Tobias Harris,30,11.1,1.6,0.7,0.2,17.1,2.7,0.141,66,False,2183,0.6,3.5,2.6,14.9,['POWER FORWARD'],harrito02,1.5,PHILADELPHIA 76ERS,0.384,10.4,0.597,9.0,18.4,1.5,5.3,0.116
103,Jordan Clarkson,30,21.0,0.5,-1.4,-2.4,9.4,0.8,0.238,61,False,1988,1.0,4.0,1.1,14.8,['SHOOTING GUARD'],clarkjo01,0.8,UTAH JAZZ,0.445,6.7,0.558,14.0,27.9,0.3,1.9,0.047
513,Cam Thomas,21,13.2,0.6,-2.7,-1.9,10.3,0.6,0.4,52,False,861,-0.8,1.1,0.3,14.8,['SHOOTING GUARD'],thomaca02,1.1,BROOKLYN NETS,0.296,5.8,0.565,10.4,27.4,-0.1,0.9,0.053
561,Andrew Wiggins,27,10.6,2.1,-0.6,-0.5,11.4,1.2,0.136,37,False,1190,-0.1,5.7,0.9,14.8,['SMALL FORWARD'],wiggian01,1.8,GOLDEN STATE WARRIORS,0.425,8.6,0.564,7.9,21.5,0.4,2.2,0.087
10,Kyle Anderson,29,21.8,2.8,2.3,2.2,17.5,2.2,0.313,60,False,1665,0.1,3.6,2.1,14.7,['POWER FORWARD'],anderky01,1.9,MINNESOTA TIMBERWOLVES,0.207,10.7,0.584,15.7,14.4,1.8,4.3,0.123
297,Nathan Knight,25,6.2,1.9,-2.8,-0.9,12.8,0.3,0.705,36,False,284,-1.9,8.5,0.4,14.7,['POWER FORWARD'],knighna01,1.5,MINNESOTA TIMBERWOLVES,0.282,10.7,0.656,15.7,18.2,-0.1,0.7,0.12
466,Terry Rozier,28,22.6,0.6,-0.7,-1.3,10.1,1.5,0.186,62,False,2211,0.6,2.4,0.3,14.7,['SHOOTING GUARD'],roziete01,1.6,CHARLOTTE HORNETS,0.424,6.1,0.517,9.4,26.8,0.7,1.8,0.039
25,Paolo Banchero,20,16.6,1.4,-1.8,-0.9,18.6,2.2,0.47,65,False,2200,-0.9,3.7,-0.3,14.7,['POWER FORWARD'],banchpa01,1.2,ORLANDO MAGIC,0.256,11.1,0.526,12.6,27.6,0.1,1.9,0.041
380,Monte Morris,27,25.7,0.5,0.2,-0.4,11.8,1.1,0.158,57,False,1579,0.6,1.7,2.8,14.6,['POINT GUARD'],morrimo01,1.2,WASHINGTON WIZARDS,0.398,7.0,0.582,10.4,15.4,0.9,3.9,0.118
246,Bones Hyland,22,21.8,1.4,-0.8,-1.5,10.5,0.8,0.189,42,False,820,0.6,1.5,0.1,14.5,['POINT GUARD'],hylanbo01,1.7,DENVER NUGGETS,0.555,6.1,0.54,12.5,28.5,0.3,0.9,0.051
